reactions,metabolites,metabolitestotal,gpr,genes
CEL6abc,cell6_e,cell6,TM1226 and TM1222 and TM1221 and TM1220 and TM1219,TM1221
CEL6abc,cell6_e,cell6,TM1226 and TM1222 and TM1221 and TM1220 and TM1219,TM1226
CEL6abc,cell6_e,cell6,TM1226 and TM1222 and TM1221 and TM1220 and TM1219,TM1219
CEPA,cellb_c,cellb,TM1848,TM1848
CELabc,cell4_e,cell4,TM1226 and TM1222 and TM1221 and TM1220 and TM1219,TM1222
CELabc,cell4_e,cell4,TM1226 and TM1222 and TM1221 and TM1220 and TM1219,TM1220
CELabc,cell4_e,cell4,TM1226 and TM1222 and TM1221 and TM1220 and TM1219,TM1221
CELabc,cell4_e,cell4,TM1226 and TM1222 and TM1221 and TM1220 and TM1219,TM1226
CELabc,cell4_e,cell4,TM1226 and TM1222 and TM1221 and TM1220 and TM1219,TM1219
CELASE2,cell6_c,cell6,TM1524,TM1524
CELASE1,cell4_c,cell4,TM1524,TM1524
AHEXASE3,chtbs_c,chtbs,TM0809,TM0809
AHMMPS,air_c,air,TM0788,TM0788
CELLBabc_num1,cellb_e,cellb,TM0031 and TM0030 and TM0029 and TM0028 and TM0027,TM0028
CELLBabc_num1,cellb_e,cellb,TM0031 and TM0030 and TM0029 and TM0028 and TM0027,TM0029
CELLBabc_num1,cellb_e,cellb,TM0031 and TM0030 and TM0029 and TM0028 and TM0027,TM0027
CELLBabc_num1,cellb_e,cellb,TM0031 and TM0030 and TM0029 and TM0028 and TM0027,TM0031
CELLBabc_num1,cellb_e,cellb,TM0031 and TM0030 and TM0029 and TM0028 and TM0027,TM0030
AHSERL2,achms_c,achms,TM0882,TM0882
CRTNh,crtn_c,crtn,TM0413,TM0413
CS,accoa_c,accoa,TM0290,TM0290
CS,oaa_c,oaa,TM0290,TM0290
AICART,10fthf_c,10fthf,TM1249,TM1249
AICART,aicar_c,aicar,TM1249,TM1249
CTPS2,gln__L_c,gln__L,TM0803,TM0803
CYSS_num1,acser_c,acser,TM0665,TM0665
CYSTRS_num1,cys__L_c,cys__L,TM1410,TM1410
CYSTRS_num1,trnacys_c,trnacys,TM1410,TM1410
ALKP,dhap_c,dhap,TM0156,TM0156
CYTDK2,cytd_c,cytd,TM0751,TM0751
AIRCr,air_c,air,TM0446 and TM0447,TM0446
AIRCr,air_c,air,TM0446 and TM0447,TM0447
DAPDA,n6all26d_c,n6all26d,TM1516,TM1516
DAPDC,26dap__M_c,26dap__M,TM1517,TM1517
DASYN160,pa160_c,pa160,TM1397,TM1397
AKP1,ahdt_c,ahdt,TM0156,TM0156
DDGLK,2ddglcn_c,2ddglcn,TM0067,TM0067
ALAALAr,ala__D_c,ala__D,TM0259,TM0259
DDPA,e4p_c,e4p,TM0343,TM0343
DDPA,pep_c,pep,TM0343,TM0343
ALATRS,ala__L_c,ala__L,TM1396,TM1396
ALATRS,trnaala_c,trnaala,TM1396,TM1396
ALAabc,ala__L_e,ala__L,TM1139 and TM1138 and TM1136 and TM1135 and TM1137,TM1138
ALAabc,ala__L_e,ala__L,TM1139 and TM1138 and TM1136 and TM1135 and TM1137,TM1137
ALAabc,ala__L_e,ala__L,TM1139 and TM1138 and TM1136 and TM1135 and TM1137,TM1136
ALAabc,ala__L_e,ala__L,TM1139 and TM1138 and TM1136 and TM1135 and TM1137,TM1139
ALAabc,ala__L_e,ala__L,TM1139 and TM1138 and TM1136 and TM1135 and TM1137,TM1135
ALR2,mthgxl_c,mthgxl,TM0412,TM0412
AMYLe,amylose300_e,amylose300,TM1840,TM1840
DHDPRx_r,23dhdp_c,23dhdp,TM1520,TM1520
DHDPS,aspsa_c,aspsa,TM1521,TM1521
DHDPS,pyr_c,pyr,TM1521,TM1521
DHFR,dhf_c,dhf,TM1641,TM1641
DHFS,dhpt_c,dhpt,TM0166,TM0166
DHFS,glu__L_c,glu__L,TM0166,TM0166
DHORTS,dhor__S_c,dhor__S,TM0335,TM0335
APRAUR,5apru_c,5apru,TM1828,TM1828
DHORD_NAD,dhor__S_c,dhor__S,TM0333 and TM0334,TM0334
DHORD_NAD,dhor__S_c,dhor__S,TM0333 and TM0334,TM0333
AMYe,starch1200_e,starch1200,TM1840 and TM1845,TM1845
AMYe,starch1200_e,starch1200,TM1840 and TM1845,TM1840
DMATT,dmpp_c,dmpp,TM0161,TM0161
DMATT,ipdp_c,ipdp,TM0161,TM0161
DNMPPA,dhpmp_c,dhpmp,TM0317,TM0317
DNTPPA,ahdt_c,ahdt,TM0317,TM0317
DPCOAK,dpcoa_c,dpcoa,TM1387,TM1387
DPR,2dhp_c,2dhp,TM0550,TM0550
ANPRT_num1,anth_c,anth,TM0142,TM0142
ANPRT_num1,prpp_c,prpp,TM0142,TM0142
DRBK,drib_c,drib,TM0960,TM0960
ANS_num1,chor_c,chor,TM0141,TM0141
ANS_num1,gln__L_c,gln__L,TM0141,TM0141
DURIK1,duri_c,duri,TM0401,TM0401
ARGSS,asp__L_c,asp__L,TM1780,TM1780
ARGSS,citr__L_c,citr__L,TM1780,TM1780
ARGTRS,arg__L_c,arg__L,TM1093,TM1093
ARGTRS,trnaarg_c,trnaarg,TM1093,TM1093
ASAD,aspsa_c,aspsa,TM1523,TM1523
ASNTRAT,asptrna_asn_c,asptrna_asn,TM1272 and TM1273 and TM0252,TM0252
ASNTRAT,asptrna_asn_c,asptrna_asn,TM1272 and TM1273 and TM0252,TM1273
ASNTRAT,asptrna_asn_c,asptrna_asn,TM1272 and TM1273 and TM0252,TM1272
ASNTRAT,gln__L_c,gln__L,TM1272 and TM1273 and TM0252,TM0252
ASNTRAT,gln__L_c,gln__L,TM1272 and TM1273 and TM0252,TM1273
ASNTRAT,gln__L_c,gln__L,TM1272 and TM1273 and TM0252,TM1272
ASP1DC,asp__L_c,asp__L,TM0939,TM0939
ASPCT,asp__L_c,asp__L,TM1642,TM1642
ASPCT,cbp_c,cbp,TM1642,TM1642
ASPO2,asp__L_c,asp__L,TM1643,TM1643
ASPK_num1,asp__L_c,asp__L,TM1518,TM1518
ASPTA6,ala__L_c,ala__L,TM1400,TM1400
ASPTA6,oaa_c,oaa,TM1400,TM1400
FPGS_tm,glu__L_c,glu__L,TM0166,TM0166
FPGS_tm,thf_c,thf,TM0166,TM0166
DXPRIi,dxyl5p_c,dxyl5p,TM0889,TM0889
ASPTRS_Asn,asp__L_c,asp__L,TM1441,TM1441
ASPTRS_Asn,trnaasn_c,trnaasn,TM1441,TM1441
DXPS,g3p_c,g3p,TM1770,TM1770
DXPS,pyr_c,pyr,TM1770,TM1770
ASPTRS,asp__L_c,asp__L,TM1441,TM1441
ASPTRS,trnaasp_c,trnaasp,TM1441,TM1441
EGLUCe_num1,cell500_e,cell500,TM1525,TM1525
ATPPRT,prpp_c,prpp,TM1042 and TM1043,TM1043
ATPPRT,prpp_c,prpp,TM1042 and TM1043,TM1042
FBP,fdp_c,fdp,TM1415,TM1415
FMETTRS,10fthf_c,10fthf,TM0528,TM0528
FMETTRS,mettrna_c,mettrna,TM0528,TM0528
FMNAT,fmn_c,fmn,TM0857,TM0857
FOLD3,2ahhmd_c,2ahhmd,TM0040,TM0040
FOLD3,4abz_c,4abz,TM0040,TM0040
FRUK,f1p_c,f1p,TM0828,TM0828
GLYCOe,glycogen1500_e,glycogen1500,TM1840,TM1840
GLNTRAT,gln__L_c,gln__L,TM1272 and TM1273 and TM0252,TM0252
GLNTRAT,gln__L_c,gln__L,TM1272 and TM1273 and TM0252,TM1273
GLNTRAT,gln__L_c,gln__L,TM1272 and TM1273 and TM0252,TM1272
GLNTRAT,glutrna_gln_c,glutrna_gln,TM1272 and TM1273 and TM0252,TM0252
GLNTRAT,glutrna_gln_c,glutrna_gln,TM1272 and TM1273 and TM0252,TM1273
GLNTRAT,glutrna_gln_c,glutrna_gln,TM1272 and TM1273 and TM0252,TM1272
GLU5K,glu__L_c,glu__L,TM0294,TM0294
IMPCT2,mi1p__L_c,mi1p__L,TM_1418,TM_1418
GRTT,grdp_c,grdp,TM0161,TM0161
GRTT,ipdp_c,ipdp,TM0161,TM0161
FTCD,5forthf_c,5forthf,TM1560,TM1560
FTHFLi,for_c,for,TM1766,TM1766
FTHFLi,thf_c,thf,TM1766,TM1766
FUCASE2,ksi_c,ksi,TM0306,TM0306
