reactions,data_type,kcat,MW,kcat_MW
ECOAH12_num1,DLkcat,,62907.25080000002,
ECOAH40_num1,DLkcat,,48258.67839999998,
ECOAH9ir_num1,DLkcat,,48258.67839999998,
FACOAL204_num1,DLkcat,,99088.82180000065,
EHGLAT,DLkcat,,47004.58769999996,
GPAM_pf_18_1_num1,DLkcat,,66918.2659000001,
GPAM_pf_18_2_num1,DLkcat,,66918.2659000001,
FBP,DLkcat,,35232.02940000005,
GPDDA1,DLkcat,,56316.18489999996,
GPDDA2,DLkcat,,56316.18489999996,
GPIAT_18_0_18_1_16_0,DLkcat,,105755.44310000096,
FCLTm,DLkcat,,40809.4145,
GPIMT11er,DLkcat,,94758.05290000056,
GPIMT12er,DLkcat,,94758.05290000056,
GRTT,DLkcat,,44461.35389999999,
GRX,DLkcat,,12418.311899999986,
GRXR,DLkcat,,12418.311899999986,
GRXR2,DLkcat,,12418.311899999986,
FMNAT,DLkcat,,39417.66839999997,
FOLD3,DLkcat,,83373.00790000022,
CHLPCTD,DLkcat,,104780.9977000007,
FOLt_num1,DLkcat,,51354.04519999998,
FORt2,DLkcat,,34457.97009999999,
CHOLK,DLkcat,,52205.98820000002,
FPGS,DLkcat,,60063.58199999996,
GTHOXti2_num1,DLkcat,,214438.274800001,
FPGSa,DLkcat,,60063.58199999996,
FRTT,DLkcat,,109824.36140000085,
FT,DLkcat,,109824.36140000085,
FUMm,DLkcat,,78395.36500000027,
GTHPi_num1,DLkcat,,23952.409900000017,
GTHP_api_num1,DLkcat,,23952.409900000017,
CITFUMtm,DLkcat,,34886.1477,
OAACITtm,DLkcat,,34886.1477,
r1530_num1,DLkcat,,214438.274800001,
G3PD1ir,DLkcat,,41233.32790000002,
r0915,DLkcat,,34886.1477,
GTHS,DLkcat,,77480.45840000015,
G3PD1,DLkcat,,44874.11180000001,
CITtcm,DLkcat,,34886.1477,
GTPDPDP,DLkcat,,59308.97580000006,
G3PD2m,DLkcat,,74687.52500000027,
G3P_pi_thr,DLkcat,,59788.17990000015,
G6PDH2r,DLkcat,,18.0153,
CLHCOtex,DLkcat,,75467.0671000003,
G6PP,DLkcat,,36822.89720000001,
GUAPRT,DLkcat,,26362.172200000037,
GALUi_num1,DLkcat,,69983.09870000013,
GAPD,DLkcat,,36634.81250000003,
GF6PTA,DLkcat,,93658.00690000063,
GFUCS,DLkcat,,40036.5172,
GGTT,DLkcat,,63044.971200000095,
GHMT2r_num1,DLkcat,,49779.50539999998,
GHMT2rc_num1,DLkcat,,55238.86710000003,
GHMT2rm_num1,DLkcat,,49779.50539999998,
GLNS,DLkcat,,63230.00110000017,
GLUCYS,DLkcat,,124461.11800000077,
GLUDxi,DLkcat,,160423.63280000092,
GLUDy_num1,DLkcat,,52545.530199999965,
HBD2_num1,DLkcat,,18.0153,
HBZOPTm,DLkcat,,62267.29350000002,
GDH_nadp_num1,DLkcat,,52545.530199999965,
GLUSx,DLkcat,,353339.55980000366,
GLUSy,DLkcat,,353339.55980000366,
HCYSMT,DLkcat,,68954.39729999994,
GLYCK2,DLkcat,,56652.33810000009,
HEMEOMOm,DLkcat,,50424.03500000001,
HEMEOMOym,DLkcat,,50424.03500000001,
GLYCLm_num1,DLkcat,,23187.183000000015,
HEMEOSm,DLkcat,,75191.53750000033,
CPPPGO,DLkcat,,56341.85409999991,
OPP,DLkcat,,63044.971200000095,
HETZK_num1,DLkcat,,33881.91570000003,
HEX1,DLkcat,,55260.579500000036,
GLYK,DLkcat,,56652.33810000009,
GLYOX_num1,DLkcat,,30527.703600000037,
CSm_num1,DLkcat,,65040.62070000013,
GLYOXc,DLkcat,,38413.19410000002,
HEX10,DLkcat,,55260.579500000036,
HEX4,DLkcat,,55260.579500000036,
HEX7,DLkcat,,55260.579500000036,
HEXTT,DLkcat,,63044.971200000095,
GMPS2,DLkcat,,63931.4416000001,
CTPS2,DLkcat,,98515.98140000062,
GND,DLkcat,,52993.4217,
GNK,DLkcat,,56652.33810000009,
HPROx,DLkcat,,28378.65900000002,
PPBNGD,DLkcat,,50347.13929999992,
HMPK1,DLkcat,,34974.33540000004,
HPROb,DLkcat,,28378.65900000002,
ETHAK,DLkcat,,49913.30070000005,
HPPK,DLkcat,,83373.00790000022,
HPPK2,DLkcat,,83373.00790000022,
HXPRT,DLkcat,,26362.172200000037,
HYPOE,DLkcat,,36822.89720000001,
MAN1PT,DLkcat,,46704.81869999996,
OHPHMm_num1,DLkcat,,40628.139599999995,
OIVD1m,DLkcat,,50989.6817,
OIVD2m,DLkcat,,50989.6817,
OIVD3m,DLkcat,,50989.6817,
OMBZLMm_num1,DLkcat,,41168.61180000002,
ICDHym,DLkcat,,53593.185900000026,
MCLORi,DLkcat,,34107.357100000045,
ILETA,DLkcat,,37511.91750000001,
MCOATA_1,DLkcat,,46304.20059999998,
OMPDC_num1,DLkcat,,37823.90139999999,
OMPHHXxm,DLkcat,,140223.848100001,
OMPHHXym,DLkcat,,140223.848100001,
MCPST,DLkcat,,41928.68799999996,
MDH,DLkcat,,34040.22000000003,
ORNDC,DLkcat,,168167.83310000075,
IDS1,DLkcat,,62469.66549999998,
MDH6,DLkcat,,59506.22759999996,
3OAS40_h_num1,DLkcat,,52655.92349999993,
MDH7m,DLkcat,,59506.22759999996,
ORNTA,DLkcat,,46054.63039999997,
ORPT_num1,DLkcat,,33005.54850000004,
MECDPDH2yc,DLkcat,,95224.80190000049,
P4AH_num1,DLkcat,,59308.97580000006,
P5CRx,DLkcat,,28378.65900000002,
P5CR,DLkcat,,28378.65900000002,
PCPLC_16_0_16_0,DLkcat,,164150.02300000092,
L_LACt2r_num1,DLkcat,,60707.56660000002,
LCYSTAT,DLkcat,,47004.58769999996,
LDH_L_num1,DLkcat,,37007.52829999999,
PCPLC_16_0_18_1,DLkcat,,164150.02300000092,
PCPLC_16_0_18_2,DLkcat,,164150.02300000092,
PCPLC_18_1_18_1,DLkcat,,164150.02300000092,
PCPLC_18_1_18_2,DLkcat,,164150.02300000092,
PCPLC_18_2_18_2,DLkcat,,164150.02300000092,
CMS_h,DLkcat,,88193.05280000038,
PDE1_num1,DLkcat,,91679.21860000047,
LEUTA,DLkcat,,37511.91750000001,
LGTHL,DLkcat,,42440.13310000003,
PDE2_num1,DLkcat,,91679.21860000047,
PDE3_num1,DLkcat,,91679.21860000047,
METAT,DLkcat,,44843.38920000004,
PDE4_num1,DLkcat,,91679.21860000047,
PDE5_num1,DLkcat,,91679.21860000047,
LGTHLc,DLkcat,,35837.967399999965,
PDHapi,DLkcat,,73888.95930000032,
LIPATPTm_num1,DLkcat,,46088.11619999998,
LIPOCTc,DLkcat,,51637.56559999992,
LIPOSc,DLkcat,,47592.7362,
PDX5POi,DLkcat,,18.0153,
PDXPP,DLkcat,,36822.89720000001,
PEPLC_16_0_16_0,DLkcat,,164150.02300000092,
PEPLC_16_0_18_1,DLkcat,,164150.02300000092,
PEPLC_16_0_18_2,DLkcat,,164150.02300000092,
PEPLC_18_1_18_1,DLkcat,,164150.02300000092,
