metname,inchikey
dhpt,WBFYVDCHGVNRBH-UHFFFAOYSA-M
e4p,NGHMDNPXVRFFGS-IUYQGCFVSA-L
murein5px4p,NQXCJQVWBSGGNW-UHFFFAOYSA-E
pheme,KABFMIBPWCXCRK-RGGAHWMASA-J
glyceryl_prolpp,NA
23dhbzs2,NA
2agpg180,ZYKIFISVQNGKFE-UHFFFAOYSA-M
mobd,MEFBJEMVZONFCJ-UHFFFAOYSA-N
2hh24dd,NA
5prdmbz,ZMRGXEJKZPRBPJ-SYQHCUMBSA-L
3omrsACP,NA
udcdpgalrmnman,NA
actACP,NA
pydx5p,NGVDGCNFYWLIFO-UHFFFAOYSA-L
murein5p4p,YJNGRCZHKAYCMA-VZNOAHCOSA-E
1agpg160,BVJSKAUUFXBDOB-LEWJYISDSA-M
3oocoa,WPIVBCGRGVNDDT-CECATXLMSA-J
4ppan,XHFVGHPGDLDEQO-ZETCQYMHSA-K
dkdi,SHFQRUVRUBHHRE-CJPQEGFPSA-N
oxam,SOWBFZRMHSNYGE-UHFFFAOYSA-M
leu__L,ROHFNLRQFUQHCH-YFKPBYRVSA-N
sucsal,UIUJIQZEACWQSV-UHFFFAOYSA-M
malthp,ZHZITDGOAFCURV-VVTKTIMZSA-N
fe3dcit,NA
tartr__L,FEWJPZIEWOKRBE-JCYAYHJZSA-L
h,GPRLSGONYQIRFK-UHFFFAOYSA-N
mmet,YDBYJHTYSHBBAU-YFKPBYRVSA-O
mana,RGHNJXZEOKUKBD-MBMOQRBOSA-M
lald__D,BSABBBMNWQWLLU-GSVOUGTGSA-N
uagmda,PNWZQTONLRRPST-KLDRQJOASA-J
gthrd,RWSXRVCMGQZWBV-WDSKDSINSA-M
thm,MYVIATVLJGTBFV-UHFFFAOYSA-M
kphphhlipa,HKWVBDGTKAFRJF-UHFFFAOYSA-C
s7p,JDTUMPKOJBQPKX-GBNDHIKLSA-L
maltttr,LUEWUZLMQUOBSB-ZLBHSGTGSA-N
tcynt,ZMZDMBWJUHKJPS-UHFFFAOYSA-M
nadph,ACFIXJIJDZMPPO-NNYOXOHSSA-J
tcb,KQTIIICEAUMSDG-UHFFFAOYSA-K
2ddg6p,OVPRPPOVAXRCED-WVZVXSGGSA-K
phpyr,BTNMPGBKDVTSJY-UHFFFAOYSA-M
tym,DZGWFCGJZKJUFP-UHFFFAOYSA-O
g3p,LXJXRIRHZLFYRP-VKHMYHEASA-L
23cgmp,UASRYODFRYWBRC-UUOKFMHZSA-M
ura,ISAKRJDGNUQOIC-UHFFFAOYSA-N
all__D,WQZGKKKJIJFFOK-IVMDWMLBSA-N
udp,XCCTYIAWTASOJW-XVFCMESISA-K
2ommbl,HDSGDGSLNMIMKU-KFSSTAEESA-N
pe180,LVNGJLRDBYCPGB-LDLOPFEMSA-N
but,NA
fe3hox,NA
dmpp,CBIDRCWHNCKSTO-UHFFFAOYSA-K
metsox_R__L,QEFRNWWLZKMPFJ-ZXPFJRLXSA-N
pap,WHTCPDAXWFLDIH-KQYNXXCUSA-J
ap4a,YOAHKNVSNCMZGQ-XPWFQUROSA-J
inost,CDAISMWEOUEBRE-GPIVLXJGSA-N
uacmam,LFTYTUAZOPRMMI-ZYQOOJPVSA-L
trnaglu,NA
23cump,HWDMHJDYMFRXOX-XVFCMESISA-M
tartr__D,FEWJPZIEWOKRBE-LWMBPPNESA-L
asptrna,NA
glu1sa,MPUUQNGXJSEWTF-BYPYZUCNSA-N
ugmda,IMWOXEZVYQDRDF-MCZXNMLPSA-J
5drib,WDRISBUVHBMJEF-MROZADKFSA-N
fldox,NA
dtdp4aaddg,YHXQWYBLXUELDA-ZCVKINLTSA-L
fald,WSFSSNUMVMOOMR-UHFFFAOYSA-N
sheme,DLKSSIHHLYNIKN-QIISWYHFSA-D
udcpp,UFPHFKCTOZIAFY-RDQGWRCRSA-L
dcacoa,NA
fecrm_un,ZZDYFKJSJLUQON-UFYCRDLUSA-N
kdo8p,IZZNRKJLBIYBJN-HXUQBWEZSA-K
udcdp13Oag,NA
hlipa,HPDZKCJEWNZSML-YOZKHJKSSA-H
glyc__R,RBNPOMFGQQGHHO-UWTATZPHSA-M
oxur,UWBHMRBRLOJJAA-UHFFFAOYSA-M
xu5p__L,FNZLKVNUWIIPSJ-WHFBIAKZSA-L
dtdp4d6dg,PSXWNITXWWECNY-UCBTUHGZSA-L
ckdo,YWWJKULNWGRYAS-UOVSKDHASA-L
n8aspmd,FONIWJIDLJEJTL-UHFFFAOYSA-P
fe3dhbzs,IHUQSEJNRLOEKL-UHFFFAOYSA-N
rml,QZNPNKJXABGCRC-FUTKDDECSA-N
pdx5p,WHOMFKWHIQZTHY-UHFFFAOYSA-L
3psme,QUTYKIXIUDQOLK-PRJMDXOYSA-J
pgp120,NA
2mcacn,NUZLRKBHOBPTQV-ARJAWSKDSA-K
dsbcox,NA
rbflvrd,SGSVWAYHEWEQET-SCRDCRAPSA-N
dhptd,UYTRITJAZOPLCZ-BYPYZUCNSA-N
dcdp,FTDHDKPUHBLBTL-SHYZEUOFSA-K
ps160,KLFKZIQAIPDJCW-GPOMZPHUSA-M
dkmpp,HKEAOVFNWRDVAJ-UHFFFAOYSA-L
sucbz,YIVWQNVQRXFZJB-UHFFFAOYSA-L
25drapp,OCLCLRXKNJCOJD-UMMCILCDSA-L
pyr,LCTONWCANYUPML-UHFFFAOYSA-M
mnl1p,GACTWZZMVMUKNG-KVTDHHQDSA-L
anhm,NA
cyan,LELOWRISYMNNSU-UHFFFAOYSA-N
23dhbzs,VDTYHTVHFIIEIL-LURJTMIESA-M
aspsa,HOSWPDPVFBCLSY-VKHMYHEASA-N
2tdec7eg3p,NA
udpg,HSCJRCZFDFQWRP-RDKQLNKOSA-L
2ddglcn,WPAMZTWLKIDIOP-WVZVXSGGSA-M
t3c7mrseACP,NA
34dhpac,IADQVXRMSNIUEL-UHFFFAOYSA-N
murein4px4px4p,NA
3ig3p,NQEQTYPJSIEPHW-MNOVXSKESA-L
enlipa,GSHAAWZSAOJXLM-RQBQWGHISA-H
phetrna,NA
csn,OPTASPLRGRRNAP-UHFFFAOYSA-N
apg181,NA
cob2nda,NA
malACP,NA
ethso3,CCIVGXIOQKPBKL-UHFFFAOYSA-M
man6p,NBSCHQHZLSJFNQ-QTVWNMPRSA-L
drib,PDWIQYODPROSQH-PYHARJCCSA-N
hexACP,NA
acg5p,FCVIHFVSXHOPSW-YFKPBYRVSA-K
btnso,KCSKCIQYNAOBNQ-YBSFLMRUSA-M
pppi,UNXRWKVEANCORM-UHFFFAOYSA-I
12dgr180,NA
3htdcoa,OXBHKMHNDGRDCZ-STLSENOWSA-J
glu5sa,KABXUUFDPUOJMW-BYPYZUCNSA-N
remnant1,NA
anhgm4p,ZTOWCORYLXDAAW-JOUWMGDHSA-L
sbzcoa,AVOVYFCDODUXLY-HSJNEKGZSA-I
acmanap,QDSLHWJDSQGPEE-WCTZXXKLSA-L
trnasecys,NA
copre3,FKTVLCPLZMVWHD-LPFAUARPSA-E
pgp140,NA
trnaval,NA
guln__L,RGHNJXZEOKUKBD-QTBDOELSSA-M
hco3,BVKZGUZCCUSVTD-UHFFFAOYSA-M
prfp,QOUSHGMTBIIAHR-KEOHHSTQSA-J
2ohph,YGTMSXVYLRCOLD-MGDAWYEDSA-N
ACP,NA
h2s,RWSOTUBLDIXVET-UHFFFAOYSA-M
gdp,QGWNDRXFNXRZMB-UUOKFMHZSA-K
eca2und,QGEVVARZDHTYSR-JPDQSREWSA-J
fecrm,GGUNGDGGXMHBMJ-OCIDDWSYSA-N
phthr,FKHAKIJOKDGEII-GBXIJSLDSA-L
psclys,BFSYFTQDGRDJNV-CDEVMZEPSA-O
3php,LFLUCDOSQPJJBE-UHFFFAOYSA-K
pro__L,ONIBWKKTOPOVIA-BYPYZUCNSA-N
frulys,BFSYFTQDGRDJNV-AYHFEMFVSA-O
5mthf,ZNOVTXRBGFNYRX-STQMWFEESA-L
dtbt,AUTOLBMXDDTRRT-UHFFFAOYSA-M
fe2,CWYNVVGOOAEACU-UHFFFAOYSA-N
dsbcrd,NA
thrp,USRGIUJOYOXOQJ-GBXIJSLDSA-L
ppbng,QSHWIQZFGQKFMA-UHFFFAOYSA-M
hxcoa,NA
met__L,FFEARJCKVFRZRR-BYPYZUCNSA-N
dtdpglu,YSYKRGRSMLTJNL-URARBOGNSA-L
2amsa,XMTCKNXTTXDPJX-REOHCLBHSA-N
glucys,RITKHVBHSGLULN-WHFBIAKZSA-M
trdox,NA
udcdp8Oag,NA
3hpppn,QVWAEZJXDYOKEH-UHFFFAOYSA-M
unagamuf,PSONHUYFSWYIME-RZVIFHIQSA-K
murein5p5p5p,FOZGDVCGOFWZKF-SSRSPRHQSA-G
murein5p3p,SBOXLYQXPDGZLN-UHFFFAOYSA-G
3mob,QHKABHOOEWYVLI-UHFFFAOYSA-M
leutrna,NA
g3pi,BMVUIWJCUQSHLZ-UJGXJMNGSA-M
5mtr,ACWASDPGAVYCNI-JKUQZMGJSA-N
salchs4,NA
g3ps,ZWZWYGMENQVNFU-UHNVWZDZSA-M
no3,NHNBFGGVMKEFGY-UHFFFAOYSA-N
udcpo5,NA
ps180,TZCPCKNHXULUIY-RGULYWFUSA-M
palmACP,NA
n2o,GQPLMRYTRLFLPF-UHFFFAOYSA-N
34hpp,KKADPXVIOXHVKN-UHFFFAOYSA-M
ag,FOIXSVOLVBLSDH-UHFFFAOYSA-N
3sala,ADVPTQAUNPRNPO-REOHCLBHSA-M
thmpp,AYEKOFBPNLCAJY-UHFFFAOYSA-L
fpram,PMCOGCVKOAOZQM-ZRTZXPPTSA-M
tre6p,LABSPYBHMPDTEL-LIZSDCNHSA-L
uamag,OJZCATPXPWFLHF-HPUCEMLMSA-J
acac,WDJHALXBUFZDSR-UHFFFAOYSA-M
3dhq,WVMWZWGZRAXUBK-SYTVJDICSA-M
LalaDgluMdapDala,BAPAFFOXTCMVCC-UHFFFAOYSA-M
ile__L,AGPKZVBTJJNPAG-WHFBIAKZSA-N
peptido_ST,NA
bglycogen,NA
sl2a6o,SDVXSCSNVVZWDD-LURJTMIESA-K
aso3,AQLMHYSWFMLWBS-UHFFFAOYSA-N
prbamp,RTQMRTSPTLIIHM-KEOHHSTQSA-J
alltt,NUCLJNSWZCHRKL-UHFFFAOYSA-M
1agpe160,YVYMBNSKXOXSKW-HXUWFJFHSA-N
cystrna,NA
4abutn,DZQLQEYLEYWJIB-UHFFFAOYSA-O
feroxBfe,NA
rnam,JLEBZPBDRKPWTD-TURQNECASA-O
23ddhb,INCSWYKICIYAHB-WDSKDSINSA-M
dimp,PHNGFPPXDJJADG-RRKCRQDMSA-L
galctn__D,RGHNJXZEOKUKBD-MGCNEYSASA-M
pram,SKCBPEVYGOQGJN-TXICZTDVSA-M
acgam,OVRNDRQMDRJTHS-RTRLPJTCSA-N
fmnh2,YTNIXZGTHTVJBW-SCRDCRAPSA-L
malthx,OCIBBXPLUVYKCH-QXVNYKTNSA-N
pydam,NHZMQXZHNVQTQA-UHFFFAOYSA-O
gcald,WGCNASOHLSPBMP-UHFFFAOYSA-N
quln,GJAWHXHKYYXBSV-UHFFFAOYSA-L
orn,AHLPHDHHMVZTML-BYPYZUCNSA-O
ptrc,KIDHWZJUCRJVML-UHFFFAOYSA-P
1hdecg3p,NA
clpn120,NA
5aizc,XFVULMDJZXYMSG-ZIYNGMLESA-L
ser__L,MTCFGRXMJLQNBG-REOHCLBHSA-N
air,PDACUKOKVHBVHJ-ZRTZXPPTSA-M
mal__L,BJEPYKJPYRNKOW-REOHCLBHSA-L
pe160,SLKDGVPOSSLUAI-PGUFJCEWSA-N
glc__D,WQZGKKKJIJFFOK-GASJEMHNSA-N
trnaphe,NA
hisp,CWNDERHTHMWBSI-YFKPBYRVSA-M
2dda7p,PJWIPEXIFFQAQZ-PUFIMZNGSA-K
pphn,FPWMCUPFBRFMLH-XGAOUMNUSA-L
12dgr140,NA
fe3,VTLYFUHAOXGGBS-UHFFFAOYSA-N
gggagicolipa,DJHBKVISRABJNG-HEIPHTFDSA-C
udpacgal,LFTYTUAZOPRMMI-LDDHHVEYSA-L
zn2,PTFCDOFLOPIGGS-UHFFFAOYSA-N
cobya,ZRAQEEAQQLYOBK-OKJGWHJPSA-F
tagdp__D,RNBGYGVWRKECFJ-OEXCPVAWSA-J
clpn2_ST,NA
dhna,VOJUXHHACRXLTD-UHFFFAOYSA-M
u3hga,ZFPNNOXCEDQJQS-SSVOXRMNSA-M
trnaasn,NA
gsn,NYHBQMYGNKIUIF-UUOKFMHZSA-N
3hddecACP,NA
cbp,FFQKYPRQEYGKAF-UHFFFAOYSA-L
urea,XSQUKJJJFZCRTK-UHFFFAOYSA-N
2dmmql8,FGYPGICSXJEKCG-AENDIINCSA-N
pg120,NA
cdpdtdec7eg,VDJIEKQUDMPHPA-WNAWUNHNSA-L
apg120,AJCVDIXUOBZCPE-ZESVVUHVSA-M
4ahmmp,VUTBELPREDJDDH-UHFFFAOYSA-N
chitob,CDOJPCSDOXYJJF-CBTAGEKQSA-N
icit,ODBLHEXUDAPZAU-UHFFFAOYSA-K
lipidAds,HLDJGHAAKRKPAV-QDORLFPLSA-L
colipa,SFVRSCGTAWOHDB-JMYCZVSXSA-C
N1aspmd,MQTAVJHICJWXBR-UHFFFAOYSA-P
udcdp9Oag,NA
apoACP,NA
enter,SERBHKJMVBATSJ-BZSNNMDCSA-M
tungs,PBYZMCDFOULPGH-UHFFFAOYSA-N
ohpb,MZJFVXDTNBHTKZ-UWTATZPHSA-K
3hddcoa,IJFLXRCJWPKGKJ-LXIXEQKWSA-J
adn,OIRDTQYFTABQOQ-KQYNXXCUSA-N
dxyl,IGUZJYCAXLYZEE-RFZPGFLSSA-N
5aop,ZGXJTSGNIOSYLO-UHFFFAOYSA-N
cdpdddecg,NA
arab__L,PYMYPHUHKUWMLA-VAYJURFESA-N
sbt__D,FBPFZTCFMRRESA-JGWLITMVSA-N
1agpg120,IACXMECMZISNLR-UHFFFAOYSA-M
ametam,ZUNBITIXDCPNSD-LSRJEVITSA-O
diglyceride_prolpp,NA
udcdp2Oag,NA
feenter,NGILTSZTOFYVBF-UVJOBNTFSA-H
arbtn_fe3,KDHHWXGBNUCREU-HOTGVXAUSA-K
actp,LIPOUNRJVLNBCD-UHFFFAOYSA-L
rhcys,IQFWYNFDWRYSRA-BLELIYKESA-N
glx,HHLFWLYXYJOTON-UHFFFAOYSA-M
trnaasp,NA
udpLa4n,GWBAKYBSWHQNMQ-IAZOVDBXSA-M
ser__D,MTCFGRXMJLQNBG-UWTATZPHSA-N
dxyl5p,AJPADPZSRRUGHI-RFZPGFLSSA-L
pe120,NA
14glucan,NA
3amp,LNQVTSROQXJCDD-KQYNXXCUSA-L
kdo,NNLZBVFSCVTSLA-HXUQBWEZSA-M
gam,MSWZFWKMSRAUBD-IVMDWMLBSA-O
4ppcys,XQYALQVLCNHCFT-CBAPKCEASA-K
rmn,PNNNRSAQSRJVSB-BXKVDMCESA-N
gdpmann,MVMSCBBUIHUTGJ-GDJBGNAASA-L
1agpe181,NA
sucorn,VWXQFHJBQHTHMK-LURJTMIESA-M
5cohe,NA
xmp,DCTLYFZHFGENCW-UUOKFMHZSA-L
entermg,NA
2agpg181,NA
3odecACP,NA
fmn,ANKZYBDXHMZBDK-SCRDCRAPSA-K
3hocoa,ATVGTMKWKDUCMS-OTOYJEMWSA-J
ddcaACP,NA
histd,ZQISRDCJNBUVMM-YFKPBYRVSA-O
udcdp5Oag,NA
acolipa,IOAOXSQGQQYOQU-WSFSDJJVSA-E
2agpg140,NHYJQQUDLXESED-UHFFFAOYSA-M
hmfurn,DLVYTANECMRFGX-UHFFFAOYSA-N
gua,UYTPUPDQBNUYGX-UHFFFAOYSA-N
murein4px4p,NA
colipa20Oag,NA
amob,UOKVQQMBGVMXPU-CJPDYEHRSA-N
tag6p__D,BGWGXPAPYGQALX-OEXCPVAWSA-L
gmhep1p,KMEJCSKJXSBBAN-QTNLNCNHSA-L
adocblp,NA
gmhep17bp,LMTGTTLGDUACSJ-NNPWBXLPSA-J
cpe180,HCFAHMIUAQMBSN-UHFFFAOYSA-M
fldrd,NA
gbbtn,JHPNVNIEXXLNTR-UHFFFAOYSA-N
murein4p3p,AKLORNSFZCNZDU-UHFFFAOYSA-H
sectrna,NA
trp__L,QIVBCDIJIAJPQS-VIFPVBQESA-N
adpglc,WFPZSXYXPSUOPY-ROYWQJLOSA-L
udpgalfur,ZQLQOXLUCGXKHS-SIAUPFDVSA-L
tdecoa,NA
udcdpgalrmnmanabe,NA
acgam1p,FZLJPEPAYPUMMR-RTRLPJTCSA-L
utp,PGAVKCOVUIYSFO-XVFCMESISA-J
4c2me,YFAUKWZNPVBCFF-XHIBXCGHSA-L
23dhmp,PDGXJDXVGMHUIR-UJURSFKZSA-M
eig3p,HFYBTHCYPKEDQQ-RITPCOANSA-L
sertrna_sec,NA
pg180,FVJZSBGHRPJMMA-IOLBBIBUSA-M
dmlz,SXDXRJZUAJBNFL-XKSSXDPKSA-M
micit,HHKPKXCSHMJWCF-WVBDSBKLSA-K
34dhpacet,CFFZDZCDUFSOFZ-UHFFFAOYSA-M
udcdp6Oag,NA
trnaarg,NA
b2coa,KFWWCMJSYSSPSK-PAXLJYGASA-J
acmum6p,NMEMTQKUEVNSPV-MKFCKLDKSA-K
app,NA
unaga,NEVJGTXBHJNFAZ-JXCMATCVSA-L
hdca,IPCSVZSSVZVIGE-UHFFFAOYSA-M
adocbip,MQCMBMUJJHSGIF-QMUWONGRSA-K
clpn181,HSSSADMXQPKIEB-GXYAQEMJSA-L
dump,JSRLJPSBLDHEIO-SHYZEUOFSA-L
gicolipa,JIYBFSMTJJSDHN-XHEUBBKESA-C
2dh3dgal,WPAMZTWLKIDIOP-NQXXGFSBSA-M
3ophb,UTIBHEBNILDQKX-LQOKPSQISA-M
12dgr120,NA
pi,NBIIXXVUZAFLBC-UHFFFAOYSA-L
anhm3p,KGVLFEPQSVUIRC-FYQNUYSYSA-L
glyc3p,AWUCVROLDVIAJX-GSVOUGTGSA-L
nh4,QGZKDVFQNNGYKY-UHFFFAOYSA-O
acon_T,GTZCVFVGUGFEME-HNQUOIGGSA-K
glu__L,WHUUTDBJXJRKMK-VKHMYHEASA-M
so3,LSNNMFCWUKXFEE-UHFFFAOYSA-L
dhpmp,PLSQMGZYOGSOCE-XINAWCOVSA-L
sucgsa,XTOKIEIBKARFSZ-LURJTMIESA-L
Pald,YEMKIGUKNDOZEG-UHFFFAOYSA-M
3ohcoa,NFOYYXQAVVYWKV-HDRQGHTBSA-J
ara5p,PPQRONHOSHZGFQ-WDCZJNDASA-L
2mahmp,AGQJQCFEPUVXNK-UHFFFAOYSA-K
tyrtrna,NA
udpglcur,HDYANYHVCAPMJV-LXQIFKJMSA-K
g3pc,SUHOQUVVVLNYQR-MRVPVSSYSA-N
trnalys,NA
duri,MXHRCPNRJAMMIM-SHYZEUOFSA-N
udcdp19Oag,NA
crn,PHIQHXFUZVPYII-ZCFIWIBFSA-N
15dap,VHRGRCVQAFMJIZ-UHFFFAOYSA-P
2ippm,NJMGRJLQRLFQQX-HYXAFXHYSA-L
uacmamu,DZOGQXKQLXAPND-XHUKORKBSA-K
3ohodcoa,LGOGWHDPDVAUNY-LFZQUHGESA-J
applp,YBOLZUJJGUZUDC-GSVOUGTGSA-M
dsbdrd,NA
tet,HPQYKCJIWQFJMS-UHFFFAOYSA-L
tmao,UYPYRKYUKCHHIB-UHFFFAOYSA-N
peamn,BHHGXPLMPWCGHP-UHFFFAOYSA-O
co2,CURLTUGMZLYLDI-UHFFFAOYSA-N
lpp,NA
uamr,NQBRVZNDBBMBLJ-MQTLHLSBSA-K
galct__D,DSLZVSRJTYRBFB-DUHBMQHGSA-L
ru5p__L,FNZLKVNUWIIPSJ-CRCLSJGQSA-L
apg180,WCMVNCVROQLVSH-JBQXKKLXSA-M
4hbz,FJKROLUGYXJWQN-UHFFFAOYSA-M
ugmd,QUHLBZKCGUXHGP-AJVQVANPSA-J
udcdp3Oag,NA
arbtn,NA
13dpg,LJQLQCAXBUHEAZ-UWTATZPHSA-J
hmbil,WDFJYRZCZIUBPR-UHFFFAOYSA-F
2dhguln,NA
dann,KCEGBPIYGIWCDH-UHFFFAOYSA-O
myrsACP,NA
acgal,OVRNDRQMDRJTHS-KEWYIRBNSA-N
feoxam,SRMBQCVUAVULDJ-UHFFFAOYSA-O
melib,DLRVVLDZNNYCBX-ZZFZYMBESA-N
phe__L,COLNVLDHVKWLRT-QMMMGPOBSA-N
apg141,NA
din,VGONTNSXDCQUGY-RRKCRQDMSA-N
f1p,RHKKZBWRNHGJEZ-VRPWFDPXSA-L
pgp141,NA
cob1nda,NA
cddec5eACP,NA
agm,QYPPJABKJHAVHS-UHFFFAOYSA-P
argsuc,KDZOASGQNOPSCU-ZBHICJROSA-M
malttr,FYGDTMLNYKFZSV-PXXRMHSHSA-N
murein4px4p4p,NPJMJVATSCHTAI-UHFFFAOYSA-F
1agpg180,HFJVKBVEKQHVTO-XZOQPEGZSA-M
acser,VZXPDPZARILFQX-BYPYZUCNSA-N
arg__L,ODKSFYDXXFIFQN-BYPYZUCNSA-O
seramp,UVSYURUCZPPUQD-MACXSXHHSA-M
ocACP,NA
rbl__L,ZAQJHHRNXZUBTE-UCORVYFPSA-N
ascb__L,CIWBSHSKHKDKBQ-JLAZNSOCSA-M
gdpofuc,PNHLMHWWFOPQLK-WAMCPPDZSA-L
ssaltpp,NA
pe2_ST,NA
12ppd__R,DNIAPMSPPWPWGF-GSVOUGTGSA-N
3ocmrs7eACP,NA
4adcho,OIUJHGOLFKDBSU-HTQZYQBOSA-M
eca3und,AEBNALYOCQHPHC-FKUZKRBFSA-I
sucglu,JCNBNOQGFSXOML-YFKPBYRVSA-K
8aonn,GUAHPAJOXVYFON-UHFFFAOYSA-N
4r5au,XKQZIXVJVUPORE-RPDRRWSUSA-N
pg160,BIABMEZBCHDPBV-MPQUPPDSSA-M
acmana,MBLBDJOUHNCFQT-XAMCCFCMSA-N
prolpp,NA
lipidX,HEHQDWUWJVPREQ-XQJZMFRCSA-L
4per,ZCZXOHUILRHRQJ-PWNYCUMCSA-K
mmcoa__S,MZFOKIKEPGUZEN-IBNUZSNCSA-I
23dhdp,UWOCFOFVIBZJGH-YFKPBYRVSA-L
udcpgr,NA
adocbi,KQXSPGAEBZWHMC-OCUXTBADSA-N
pa141,NA
alaala,DEFJQIDDEAULHB-QWWZWVQMSA-N
2omph,MYNOBJRQIKYBRD-MGHGRUFNSA-N
h2,UFHFLCQGNIYNRP-UHFFFAOYSA-N
mg2,JLVVSXFLKOJNIY-UHFFFAOYSA-N
pa180,YFWHNAWEOZTIPI-DIPNUNPCSA-L
cobalt2,XLJKHNWPARRRJB-UHFFFAOYSA-N
feoxam_un,NA
trnapro,NA
thr__L,AYFVYJQAPQTCCC-GBXIJSLDSA-N
fprica,ABCOOORLYAOBOZ-KQYNXXCUSA-L
2odec11eg3p,NA
fmettrna,NA
o2s,OUUQCZGPVNCOIJ-UHFFFAOYSA-M
Nmtrp,CZCIKBSVHDNIDH-NSHDSACASA-N
cdp4dh36ddglc,NA
pnto__R,GHOKWGTUZJEAQD-ZETCQYMHSA-M
udpgal,HSCJRCZFDFQWRP-ABVWGUQPSA-L
alltn,POJWUDADGALRAB-UHFFFAOYSA-N
uaagmda,OXJNZXDFVLDLEI-MBCYCBSHSA-J
gmp,RQFCJASXJCIDSX-UUOKFMHZSA-L
thmmp,HZSAJDVWZRBGIF-UHFFFAOYSA-M
toct2eACP,NA
4hthr,JBNUARFQOCGDRK-GBXIJSLDSA-N
dtdp,UJLXYODCHAELLY-XLPZGREQSA-K
uppg3,HUHWZXWWOFSFKF-UHFFFAOYSA-F
fruur,PTCIWUZVDIQTOW-XDJBDKDSSA-M
glcur1p,AIQDYKMWENWVQJ-QIUUJYRFSA-K
adcobn,NA
na1,FKNQFGJONOIPTF-UHFFFAOYSA-N
12dgr161,NA
lac__D,JVTAAEKCZFNVCJ-UWTATZPHSA-M
galctn__L,RGHNJXZEOKUKBD-RSJOWCBRSA-M
aicar,NOTGFIUVDGNKRI-UUOKFMHZSA-L
iletrna,NA
tre,HDTRYLNUVZCQOY-LIZSDCNHSA-N
1agpe180,BBYWOYAFBUOUFP-JOCHJYFZSA-N
pe181,NA
cysi__L,LEVWYRKDKASIDU-IMJSIDKUSA-N
6pgc,BIRSGZKFKXLSJQ-SQOUGZDYSA-K
eca4colipa,DZEXDGYTOKBZIY-GVBMLQGBSA-C
3c2hmp,RNQHMTFBUSSBJQ-CRCLSJGQSA-L
idp,JPXZQMKKFWMMGK-KQYNXXCUSA-K
cys__D,XUJNEKJLAYXESH-UWTATZPHSA-N
dgsn,YKBGVTZYEHREMT-KVQBGUIXSA-N
23ccmp,NMPZCCZXCOMSDQ-XVFCMESISA-M
pg161,GHQNERCMPIDAAU-ANXSUKRNSA-M
23dappa,PECYZEOJVXMISF-REOHCLBHSA-N
nicrnt,JOUIQRNQJGXQDC-ZYUZMQFOSA-L
2dhp,PKVVTUWHANFMQC-UHFFFAOYSA-M
ddca,NA
3oddecACP,NA
kdo2lipid4,XAOLJGCZESYRFT-VHSKNIDJSA-H
fgam,VDXLUNDMVKSKHO-ZRTZXPPTSA-L
phphhlipa,MVYTXVAKEAWEGM-WMKPBWIYSA-D
mthgxl,AIJULSRZWUXGPQ-UHFFFAOYSA-N
glu5p,PJRXVIJAERNUIP-VKHMYHEASA-L
pa2_ST,NA
gln__L,ZDXPYRJPNDTMRX-VKHMYHEASA-N
od2coa,NBCCUIHOHUKBMK-ZDDAFBBHSA-J
cd2,WLZRMCYVCSSEQC-UHFFFAOYSA-N
OA_ST,NA
fe3hox_un,NA
2ombzl,CZFRMASEEPTBAQ-MYCGWMCTSA-N
unagamu,IGGGNUSEBUZFTR-YETNCWQZSA-K
urate,LEHOTFFKMJEONL-UHFFFAOYSA-N
idon__L,RGHNJXZEOKUKBD-SKNVOMKLSA-M
sertrna,NA
2mcit,YNOXCRMFGMSKIJ-NFNCENRGSA-K
12dgr141,NA
galt1p,GACTWZZMVMUKNG-DPYQTVNSSA-L
ppap,FMNMEQSRDWIBFO-UHFFFAOYSA-L
lipa,DIXUKJUHGLIZGU-OIPVZEHTSA-H
23dhb,GLDQAMYCGOIJDV-UHFFFAOYSA-M
fad,IMGVNJNCCGXBHD-UYBVJOGSSA-K
23dhmb,JTEYKUFKXGDTEU-VKHMYHEASA-M
hg2,BQPIGGFYSBELGY-UHFFFAOYSA-N
t3c11vaceACP,NA
indole,SIKJAQJRHWYJAI-UHFFFAOYSA-N
mettrna,NA
arbt6p,FBHYCDOVYMVLEN-RMPHRYRLSA-L
coa,RGJOEKWQDUBAIZ-IBOSZNHHSA-J
lys__L,KDXKERNSBIXSRK-YFKPBYRVSA-O
amp,UDMBCSSLTHHNCD-KQYNXXCUSA-L
hdeACP,NA
aacoa,OJFDKHTZOUZBOS-CITAKDKDSA-J
icolipa,YKVGZDADLKRSPK-YRCDCJNSSA-C
adphep_LD,KMSFWBYFWSKGGR-DTBZDYEHSA-L
odecoa,NA
4izp,MYNHYKDPSRPBNZ-UHFFFAOYSA-N
trnathr,NA
ppt,ABLZXFCXXLZCGV-UHFFFAOYSA-L
nad,BAWFJGJZGIEFAR-NNYOXOHSSA-M
26dap__M,GMKMEZVLHJARHF-SYDPRGILSA-N
gtspmd,NEDQLXHBVHSKNV-STQMWFEESA-P
pg2_ST,NA
2kmb,SXFSQZDSUWACKX-UHFFFAOYSA-M
pep,DTBNBXWJWCWCIK-UHFFFAOYSA-K
acACP,NA
so2,RAHZWNYVWXNFOC-UHFFFAOYSA-N
dsbgox,NA
