reactions,data_type,kcat,MW,kcat_MW
FE3HOXtonex,DLkcat,54.354,15619.021499999988,963.6797254148064
OBTFL_num3,DLkcat,54.1532,31314.46730000001,960.156944144082
LPLIPAL1G161pp,DLkcat,53.817,23051.29389999999,4202.39316804685
MTAN,DLkcat,53.817,24445.7394,3962.678257136293
GLYCDx_num1,DLkcat,53.6299,38740.75030000003,4983.58029994065
ANS,DLkcat,53.2596,56917.44460000012,1120.6495886856153
NADH18pp,DLkcat,52.5492,18601.788700000005,425.0800411410935
OAP15pp,DLkcat,51.8881,47460.6900000001,983.9572496733592
PYDXK_num2,DLkcat,51.4823,31112.36020000004,2978.4992010988576
FE3DHBZSabcpp,DLkcat,51.3123,28905.86550000001,1147.8969442126004
4HTHRtrpp_reverse,DLkcat,49.6846,48973.52960000003,1826.1350719552781
3NTD7pp_num2,DLkcat,49.6846,26980.0252,6629.517899783133
UAGAAT,DLkcat,48.484,28088.71680000001,1468.917640319117
FECRMexs,DLkcat,47.6617,11531.941899999993,14878.857480195953
FEROXBFEabcpp,DLkcat,47.386,73203.15870000041,1039.6640999591973
HYD3pp_num2,DLkcat,47.386,39622.60830000001,1671.463248664881
ASPK_reverse_num2,DLkcat,46.5316,88852.79480000053,471.32383504947154
FDH5pp_num2,DLkcat,46.5316,33054.925900000046,411.9297035408521
GLUt2rpp,DLkcat,46.5249,47022.53700000004,890.4753480230121
UAGPT3,DLkcat,46.047,37862.31860000006,2189.1052387901004
UACMAMO,DLkcat,45.9226,45338.85080000009,1823.1754564012872
THRt2pp_num1,DLkcat,45.8708,31227.1165,2644.094276203825
TYRPpp,DLkcat,45.8708,26314.470700000005,1568.8599809077668
ADPT,DLkcat,44.8113,19984.884699999995,4036.067318416905
GPDDA1,DLkcat,44.696,27380.98560000002,2938.2726091496115
CLPNS180pp_reverse_num2,DLkcat,44.476,47301.621200000016,3384.94952050396
FEROXEFER2,DLkcat,44.1879,26350.74640000001,6036.885543401531
4IZ5PPH,DLkcat,44.1879,44628.40890000007,594.0776436688058
FEROXEFER1,DLkcat,44.1879,26350.74640000001,6036.885543401531
G3PIabcpp,DLkcat,43.9002,48392.17850000002,1036.542737819049
ARBTNabcpp,DLkcat,43.5626,73203.15870000041,955.7774726898775
CYANST,DLkcat,43.5391,11973.22069999999,13090.94385940786
LPLIPAL2G181,DLkcat,43.1852,38923.65820000003,1997.0723101252581
TKT1_num4,DLkcat,42.7199,34561.602800000015,2224.891607168171
PSSA160,DLkcat,42.7199,52732.99629999995,2916.4214209462652
VALabcpp,DLkcat,42.7199,46407.89850000008,363.2222335999201
NADH10,DLkcat,42.3416,47391.29480000005,1608.2042139097648
DHDPRy,DLkcat,42.0836,28850.65560000001,1312.8034428444666
OBTFL_num2,DLkcat,42.0628,31314.46730000001,752.1585832504824
UGLYCH,DLkcat,41.5869,18138.2821,4126.985101858131
GTHRDabcpp,DLkcat,41.0959,33974.9708,767.4554601673307
GLCTR3,DLkcat,40.8197,38762.20739999999,315.9239584482487
METSOXR1_num1,DLkcat,40.6282,23396.8406,696.1092751397312
MEPCT,DLkcat,40.6282,25755.188000000016,2839.4574328092635
ADNt2pp_copy2_reverse,DLkcat,40.4244,45967.09940000012,1582.956526510781
FACOAL80t2pp_num2,DLkcat,40.0833,60710.120800000106,1188.4334777999632
HEPT1,DLkcat,39.6711,35171.806100000016,1015.1309801517413
