reactions,metabolites,metabolitestotal,gpr,genes
UGMDDS,alaala_c,alaala,STM0124,STM0124
UGMDDS,ugmd_c,ugmd,STM0124,STM0124
UHGADA,u3aga_c,u3aga,STM0134,STM0134
SOTA,akg_c,akg,STM1303,STM1303
SOTA,sucorn_c,sucorn,STM1303,STM1303
ULA4NFT,10fthf_c,10fthf,STM2299,STM2299
ULA4NFT,udpLa4n_c,udpLa4n,STM2299,STM2299
URDGLYCD,urdglyc_c,urdglyc,STM0528,STM0528
SPMDAT1,accoa_c,accoa,STM1502,STM1502
SPMDAT1,spmd_c,spmd,STM1502,STM1502
SPMDAT2,accoa_c,accoa,STM1502,STM1502
SPMDAT2,spmd_c,spmd,STM1502,STM1502
URIH_num1,uri_c,uri,STM0661,STM0661
UM3PL,LalaDgluMdap_c,LalaDgluMdap,STM4416,STM4416
UM3PL,uamr_c,uamr,STM4416,STM4416
UM4PCP,um4p_c,um4p,STM1800,STM1800
UM4PL,LalaDgluMdapDala_c,LalaDgluMdapDala,STM4416,STM4416
UM4PL,uamr_c,uamr,STM4416,STM4416
URIK2,uri_c,uri,STM2122,STM2122
SPMDabcpp,spmd_p,spmd,STM1226 and STM1225 and STM1223 and STM1222,STM1225
SPMDabcpp,spmd_p,spmd,STM1226 and STM1225 and STM1223 and STM1222,STM1222
SPMDabcpp,spmd_p,spmd,STM1226 and STM1225 and STM1223 and STM1222,STM1223
SPMDabcpp,spmd_p,spmd,STM1226 and STM1225 and STM1223 and STM1222,STM1226
URIt2pp_copy1_num1,uri_p,uri,STM3113,STM3113
URIt2pp_copy2,uri_p,uri,STM2421,STM2421
USHD,u23ga_c,u23ga,STM0535,STM0535
UNK3,2kmb_c,2kmb,STM4248,STM4248
UNK3,glu__L_c,glu__L,STM4248,STM4248
UPLA4FNT,udcpp_c,udcpp,STM2298,STM2298
UPLA4FNT,udpLa4fn_c,udpLa4fn,STM2298,STM2298
UPP3MT_num1,amet_c,amet,STM3936,STM3936
UPP3MT_num1,uppg3_c,uppg3,STM3936,STM3936
VALTA,akg_c,akg,STM3903,STM3903
VALTA,val__L_c,val__L,STM3903,STM3903
VALTRS,trnaval_c,trnaval,STM4475,STM4475
VALTRS,val__L_c,val__L,STM4475,STM4475
VALabcpp,val__L_p,val__L,STM3560 and STM3561 and STM3563 and STM3567 and STM3562,STM3561
VALabcpp,val__L_p,val__L,STM3560 and STM3561 and STM3563 and STM3567 and STM3562,STM3563
VALabcpp,val__L_p,val__L,STM3560 and STM3561 and STM3563 and STM3567 and STM3562,STM3562
VALabcpp,val__L_p,val__L,STM3560 and STM3561 and STM3563 and STM3567 and STM3562,STM3560
VALabcpp,val__L_p,val__L,STM3560 and STM3561 and STM3563 and STM3567 and STM3562,STM3567
VALt2rpp,val__L_p,val__L,STM0399,STM0399
UPPRT,prpp_c,prpp,STM2498,STM2498
UPPRT,ura_c,ura,STM2498,STM2498
URAt2pp,ura_p,ura,STM2497,STM2497
SPMS,ametam_c,ametam,STM0166,STM0166
SPMS,ptrc_c,ptrc,STM0166,STM0166
VPAMTr,3mob_c,3mob,STM3665,STM3665
VPAMTr,ala__L_c,ala__L,STM3665,STM3665
XANt2pp,xan_p,xan,STM3747,STM3747
XPPT,prpp_c,prpp,STM0317,STM0317
XPPT,xan_c,xan,STM0317,STM0317
XTSNH,xtsn_c,xtsn,STM0051,STM0051
XTSNt2rpp,xtsn_p,xtsn,STM2421,STM2421
ALCD3ir,ppal_c,ppal,STM2052,STM2052
SSALy,sucsal_c,sucsal,STM2791,STM2791
XYLK_num1,xylu__D_c,xylu__D,STM3660,STM3660
XYLK2_num1,xylu__L_c,xylu__L,STM0103,STM0103
XYLUt2pp,xylu__L_p,xylu__L,STM3671 and STM3672 and STM3673,STM3673
XYLUt2pp,xylu__L_p,xylu__L,STM3671 and STM3672 and STM3673,STM3671
XYLUt2pp,xylu__L_p,xylu__L,STM3671 and STM3672 and STM3673,STM3672
MMSAD2,ppal_c,ppal,STM2051,STM2051
DSCLCOCH_num1,dscl_c,dscl,STM2025,STM2025
XYLt2pp,xyl__D_p,xyl__D,STM0042,STM0042
CPC2MT,amet_c,amet,STM2024,STM2024
CPC2MT,copre2_c,copre2,STM2024,STM2024
SUCBZL,sucbz_c,sucbz,STM2305,STM2305
CPC3MT,amet_c,amet,STM2027,STM2027
CPC3MT,copre3_c,copre3,STM2027,STM2027
CODSCL4MT,amet_c,amet,STM2029,STM2029
CODSCL4MT,copre4_c,copre4,STM2029,STM2029
CODSCL5DA,codscl5a_c,codscl5a,STM2028,STM2028
CODSCL5BMT,amet_c,amet,STM2032,STM2032
CODSCL5BMT,codscl5b_c,codscl5b,STM2032,STM2032
THZPSN,cys__L_c,cys__L,STM2543 and STM4162 and (STM4159 and STM4160) and STM0425 and STM4161,STM0425
THZPSN,cys__L_c,cys__L,STM2543 and STM4162 and (STM4159 and STM4160) and STM0425 and STM4161,STM4161
THZPSN,cys__L_c,cys__L,STM2543 and STM4162 and (STM4159 and STM4160) and STM0425 and STM4161,STM4162
THZPSN,cys__L_c,cys__L,STM2543 and STM4162 and (STM4159 and STM4160) and STM0425 and STM4161,STM4160
THZPSN,cys__L_c,cys__L,STM2543 and STM4162 and (STM4159 and STM4160) and STM0425 and STM4161,STM4159
THZPSN,cys__L_c,cys__L,STM2543 and STM4162 and (STM4159 and STM4160) and STM0425 and STM4161,STM2543
THZPSN,dxyl5p_c,dxyl5p,STM2543 and STM4162 and (STM4159 and STM4160) and STM0425 and STM4161,STM0425
THZPSN,dxyl5p_c,dxyl5p,STM2543 and STM4162 and (STM4159 and STM4160) and STM0425 and STM4161,STM4161
THZPSN,dxyl5p_c,dxyl5p,STM2543 and STM4162 and (STM4159 and STM4160) and STM0425 and STM4161,STM4162
THZPSN,dxyl5p_c,dxyl5p,STM2543 and STM4162 and (STM4159 and STM4160) and STM0425 and STM4161,STM4160
THZPSN,dxyl5p_c,dxyl5p,STM2543 and STM4162 and (STM4159 and STM4160) and STM0425 and STM4161,STM4159
THZPSN,dxyl5p_c,dxyl5p,STM2543 and STM4162 and (STM4159 and STM4160) and STM0425 and STM4161,STM2543
THZPSN,tyr__L_c,tyr__L,STM2543 and STM4162 and (STM4159 and STM4160) and STM0425 and STM4161,STM0425
THZPSN,tyr__L_c,tyr__L,STM2543 and STM4162 and (STM4159 and STM4160) and STM0425 and STM4161,STM4161
THZPSN,tyr__L_c,tyr__L,STM2543 and STM4162 and (STM4159 and STM4160) and STM0425 and STM4161,STM4162
THZPSN,tyr__L_c,tyr__L,STM2543 and STM4162 and (STM4159 and STM4160) and STM0425 and STM4161,STM4160
THZPSN,tyr__L_c,tyr__L,STM2543 and STM4162 and (STM4159 and STM4160) and STM0425 and STM4161,STM4159
THZPSN,tyr__L_c,tyr__L,STM2543 and STM4162 and (STM4159 and STM4160) and STM0425 and STM4161,STM2543
CPC6R,copre6_c,copre6,STM2026,STM2026
CODSCL6BMT,amet_c,amet,STM2031,STM2031
CODSCL6BMT,codhpre6_c,codhpre6,STM2031,STM2031
CODSCL7MTDC,amet_c,amet,STM2030,STM2030
CODSCL7MTDC,codscl7_c,codscl7,STM2030,STM2030
COBNAD,cobya_c,cobya,STM2035,STM2035
COBNAD,gln__L_c,gln__L,STM2035,STM2035
SUCCt2_2pp,succ_p,succ,STM3614,STM3614
COB2NDARED,cob2nda_c,cob2nda,s0001,s0001
COB2NDARED,fmnh2_c,fmnh2,s0001,s0001
COB1NDAAT1_num1,cob1nda_c,cob1nda,STM2050,STM2050
COB1NDAAT2,cob1nda_c,cob1nda,STM2467,STM2467
ADCOBNSYN,adcob1nda_c,adcob1nda,STM2019,STM2019
ADCOBNSYN,gln__L_c,gln__L,STM2019,STM2019
AEPabcpp,2ameph_p,2ameph,STM0426 and STM0427 and STM0429 and STM0428,STM0428
AEPabcpp,2ameph_p,2ameph,STM0426 and STM0427 and STM0429 and STM0428,STM0429
AEPabcpp,2ameph_p,2ameph,STM0426 and STM0427 and STM0429 and STM0428,STM0427
AEPabcpp,2ameph_p,2ameph,STM0426 and STM0427 and STM0429 and STM0428,STM0426
AEPPYRTA,2ameph_c,2ameph,STM0431,STM0431
AEPPYRTA,pyr_c,pyr,STM0431,STM0431
PALDH,Pald_c,Pald,STM0432,STM0432
LTHRK,thr__L_c,thr__L,STM2058,STM2058
THRPDC,thrp_c,thrp,STM0644,STM0644
ADOCBIPS,adcobn_c,adcobn,STM2034,STM2034
ADOCBIPS,applp_c,applp,STM2034,STM2034
4HOXPACt2pp_1,4hoxpac_p,4hoxpac,STM1107,STM1107
ADOCBLPS,5prdmbz_c,5prdmbz,STM2017,STM2017
ADOCBLPS,agdpcbi_c,agdpcbi,STM2017,STM2017
ADOCBLPP,adocblp_c,adocblp,STM0643,STM0643
ADOCBIK_num1,adocbi_c,adocbi,STM2018,STM2018
4HOXPACMON_num1,4hoxpac_c,4hoxpac,STM1098,STM1098
4HOXPACMOF_1,4hoxpac_c,4hoxpac,STM1099,STM1099
CBLAT_num1,cbl1_c,cbl1,STM1718,STM1718
34DHPACDO,34dhpacet_c,34dhpacet,STM1103,STM1103
SUCDi,succ_c,succ,STM0732 and STM0733 and STM0734 and STM0735,STM0732
SUCDi,succ_c,succ,STM0732 and STM0733 and STM0734 and STM0735,STM0734
SUCDi,succ_c,succ,STM0732 and STM0733 and STM0734 and STM0735,STM0733
SUCDi,succ_c,succ,STM0732 and STM0733 and STM0734 and STM0735,STM0735
CMCMSAD,5cmhmsa_c,5cmhmsa,STM1102,STM1102
SUCOAS,succ_c,succ,STM0738 and STM0739,STM0738
SUCOAS,succ_c,succ,STM0738 and STM0739,STM0739
OPTCCL,5cohe_c,5cohe,STM1101,STM1101
2HH24DDH,2hh24dd_c,2hh24dd,STM1105,STM1105
udcdp20OagLpp,colipa_p,colipa,STM3713,STM3713
udcdp20OagLpp,udcdp20Oag_p,udcdp20Oag,STM3713,STM3713
OGLT,udcpp_c,udcpp,STM2082,STM2082
OGLT,udpgal_c,udpgal,STM2082,STM2082
ORLT,dtdprmn_c,dtdprmn,STM2085,STM2085
ORLT,udcdpgal_c,udcdpgal,STM2085,STM2085
OMLT,gdpmann_c,gdpmann,STM2086,STM2086
OMLT,udcdpgalrmn_c,udcdpgalrmn,STM2086,STM2086
OAP19pp,udcdp19Oag_p,udcdp19Oag,STM1332,STM1332
OAP19pp,udcdpgalrmnmanabe_p,udcdpgalrmnmanabe,STM1332,STM1332
OALT,cdpabeq_c,cdpabeq,STM2087,STM2087
OALT,udcdpgalrmnman_c,udcdpgalrmnman,STM2087,STM2087
MAN1PT2_num1,man1p_c,man1p,STM2105_S,STM2105_S
G1PCTYT,g1p_c,g1p,STM2092,STM2092
OAP2pp,udcdp2Oag_p,udcdp2Oag,STM1332,STM1332
OAP2pp,udcdpgalrmnmanabe_p,udcdpgalrmnmanabe,STM1332,STM1332
CDP4D6DGLCRx,cdp4dh6doglc_c,cdp4dh6doglc,STM2090 and STM2093,STM2090
CDP4D6DGLCRx,cdp4dh6doglc_c,cdp4dh6doglc,STM2090 and STM2093,STM2093
CDPABEQS,cdp4dh36ddglc_c,cdp4dh36ddglc,STM2089,STM2089
OAP3pp,udcdp3Oag_p,udcdp3Oag,STM1332,STM1332
OAP3pp,udcdpgalrmnmanabe_p,udcdpgalrmnmanabe,STM1332,STM1332
OAP4pp,udcdp4Oag_p,udcdp4Oag,STM1332,STM1332
OAP4pp,udcdpgalrmnmanabe_p,udcdpgalrmnmanabe,STM1332,STM1332
SALCHS4FEexs,salchs4_e,salchs4,s0001,s0001
OAP5pp,udcdp5Oag_p,udcdp5Oag,STM1332,STM1332
OAP5pp,udcdpgalrmnmanabe_p,udcdpgalrmnmanabe,STM1332,STM1332
SALCHS4FEabcpp,salchs4fe_p,salchs4fe,STM0594 and STM0590 and STM0592 and STM0591,STM0594
SALCHS4FEabcpp,salchs4fe_p,salchs4fe,STM0594 and STM0590 and STM0592 and STM0591,STM0590
SALCHS4FEabcpp,salchs4fe_p,salchs4fe,STM0594 and STM0590 and STM0592 and STM0591,STM0592
SALCHS4FEabcpp,salchs4fe_p,salchs4fe,STM0594 and STM0590 and STM0592 and STM0591,STM0591
OAP6pp,udcdp6Oag_p,udcdp6Oag,STM1332,STM1332
OAP6pp,udcdpgalrmnmanabe_p,udcdpgalrmnmanabe,STM1332,STM1332
OAP7pp,udcdp7Oag_p,udcdp7Oag,STM1332,STM1332
OAP7pp,udcdpgalrmnmanabe_p,udcdpgalrmnmanabe,STM1332,STM1332
OAP8pp,udcdp8Oag_p,udcdp8Oag,STM1332,STM1332
OAP8pp,udcdpgalrmnmanabe_p,udcdpgalrmnmanabe,STM1332,STM1332
OAP9pp,udcdp9Oag_p,udcdp9Oag,STM1332,STM1332
OAP9pp,udcdpgalrmnmanabe_p,udcdpgalrmnmanabe,STM1332,STM1332
OAP10pp,udcdp10Oag_p,udcdp10Oag,STM1332,STM1332
OAP10pp,udcdpgalrmnmanabe_p,udcdpgalrmnmanabe,STM1332,STM1332
OAP11pp,udcdp11Oag_p,udcdp11Oag,STM1332,STM1332
OAP11pp,udcdpgalrmnmanabe_p,udcdpgalrmnmanabe,STM1332,STM1332
OAP12pp,udcdp12Oag_p,udcdp12Oag,STM1332,STM1332
OAP12pp,udcdpgalrmnmanabe_p,udcdpgalrmnmanabe,STM1332,STM1332
TALA_num1,g3p_c,g3p,STM2473,STM2473
TALA_num1,s7p_c,s7p,STM2473,STM2473
OAP13pp,udcdp13Oag_p,udcdp13Oag,STM1332,STM1332
OAP13pp,udcdpgalrmnmanabe_p,udcdpgalrmnmanabe,STM1332,STM1332
OAP14pp,udcdp14Oag_p,udcdp14Oag,STM1332,STM1332
OAP14pp,udcdpgalrmnmanabe_p,udcdpgalrmnmanabe,STM1332,STM1332
OAP15pp,udcdp15Oag_p,udcdp15Oag,STM1332,STM1332
OAP15pp,udcdpgalrmnmanabe_p,udcdpgalrmnmanabe,STM1332,STM1332
OAP16pp,udcdp16Oag_p,udcdp16Oag,STM1332,STM1332
OAP16pp,udcdpgalrmnmanabe_p,udcdpgalrmnmanabe,STM1332,STM1332
OAP17pp,udcdp17Oag_p,udcdp17Oag,STM1332,STM1332
OAP17pp,udcdpgalrmnmanabe_p,udcdpgalrmnmanabe,STM1332,STM1332
OAP18pp,udcdp18Oag_p,udcdp18Oag,STM1332,STM1332
OAP18pp,udcdpgalrmnmanabe_p,udcdpgalrmnmanabe,STM1332,STM1332
SALCHS4abcpp,salchs4_c,salchs4,STM2774,STM2774
FEENTER2tpp,enter_c,enter,STM2774,STM2774
TDP,thmpp_c,thmpp,STM1235,STM1235
ARGDr,arg__L_c,arg__L,STM4467,STM4467
OCBT_num1,cbp_c,cbp,STM4469,STM4469
OCBT_num1,orn_c,orn,STM4469,STM4469
TDPADGAT,accoa_c,accoa,STM3924,STM3924
TDPADGAT,dtdp4addg_c,dtdp4addg,STM3924,STM3924
CSNt2pp,csn_p,csn,STM3333,STM3333
3PGt6pp,3pg_p,3pg,STM2399,STM2399
2PGt6pp,2pg_p,2pg,STM2399,STM2399
PEPt6pp,pep_p,pep,STM2399,STM2399
CSND,csn_c,csn,STM3334,STM3334
ALCD19,glyald_c,glyald,STM1627,STM1627
ALCD2x_num1,etoh_c,etoh,STM1627,STM1627
FALDH2,hmgth_c,hmgth,STM1627,STM1627
TDPAGTA,dtdp4d6dg_c,dtdp4d6dg,STM3925,STM3925
TDPAGTA,glu__L_c,glu__L,STM3925,STM3925
DPR_num1,2dhp_c,2dhp,STM3909,STM3909
LIPAHT2ex,colipa_e,colipa,STM0628,STM0628
LIPAHT2ex,hdca_e,hdca,STM0628,STM0628
LIPAHTex,hdca_e,hdca,STM0628,STM0628
LIPAHTex,lipa_e,lipa,STM0628,STM0628
CYTBD2pp,mql8_c,mql8,STM1792 and STM1793,STM1793
CYTBD2pp,mql8_c,mql8,STM1792 and STM1793,STM1792
TDPDRR,dtdp4d6dm_c,dtdp4d6dm,STM2096,STM2096
ACANTHAT,accoa_c,accoa,STM1582,STM1582
ACANTHAT,anth_c,anth,STM1582,STM1582
GLTPD,galt1p_c,galt1p,STM3261,STM3261
MANAO,mana_c,mana,STM3136,STM3136
DAPAL,23dappa_c,23dappa,STM1002,STM1002
HYD2pp_num1,mqn8_c,mqn8,STM1786 and STM1787 and STM1788,STM1786
HYD2pp_num1,mqn8_c,mqn8,STM1786 and STM1787 and STM1788,STM1787
HYD2pp_num1,mqn8_c,mqn8,STM1786 and STM1787 and STM1788,STM1788
HYD3pp_num1,2dmmq8_c,2dmmq8,STM1786 and STM1787 and STM1788,STM1786
HYD3pp_num1,2dmmq8_c,2dmmq8,STM1786 and STM1787 and STM1788,STM1787
HYD3pp_num1,2dmmq8_c,2dmmq8,STM1786 and STM1787 and STM1788,STM1788
OAADCS_num1,oaa_c,oaa,STM0054 and STM0055 and STM0056,STM0055
OAADCS_num1,oaa_c,oaa,STM0054 and STM0055 and STM0056,STM0056
OAADCS_num1,oaa_c,oaa,STM0054 and STM0055 and STM0056,STM0054
CITt4pp,cit_p,cit,STM0057,STM0057
TDSK,lipidAds_c,lipidAds,STM0985,STM0985
DDGLCNt2rpp,2ddglcn_p,2ddglcn,STM0161,STM0161
CITt_kt,cit_p,cit,STM0689,STM0689
TDSR1,dsbcox_p,dsbcox,STM3043 and STM4323,STM3043
TDSR1,dsbcox_p,dsbcox,STM3043 and STM4323,STM4323
TDSR1,dsbdrd_c,dsbdrd,STM3043 and STM4323,STM3043
TDSR1,dsbdrd_c,dsbdrd,STM3043 and STM4323,STM4323
NI2uabcpp_num1,ni2_p,ni2,STM4456,STM4456
SHSL1_num1,cys__L_c,cys__L,STM4100,STM4100
SHSL1_num1,suchms_c,suchms,STM4100,STM4100
GALTptspp,galt_p,galt,STM3258 and STM3259 and STM3260 and STM2431 and STM2432,STM3259
GALTptspp,galt_p,galt,STM3258 and STM3259 and STM3260 and STM2431 and STM2432,STM3260
GALTptspp,galt_p,galt,STM3258 and STM3259 and STM3260 and STM2431 and STM2432,STM2432
GALTptspp,galt_p,galt,STM3258 and STM3259 and STM3260 and STM2431 and STM2432,STM2431
GALTptspp,galt_p,galt,STM3258 and STM3259 and STM3260 and STM2431 and STM2432,STM3258
GALTptspp,pep_c,pep,STM3258 and STM3259 and STM3260 and STM2431 and STM2432,STM3259
GALTptspp,pep_c,pep,STM3258 and STM3259 and STM3260 and STM2431 and STM2432,STM3260
GALTptspp,pep_c,pep,STM3258 and STM3259 and STM3260 and STM2431 and STM2432,STM2432
GALTptspp,pep_c,pep,STM3258 and STM3259 and STM3260 and STM2431 and STM2432,STM2431
GALTptspp,pep_c,pep,STM3258 and STM3259 and STM3260 and STM2431 and STM2432,STM3258
ASPt2_3pp_num1,asp__L_p,asp__L,STM4325,STM4325
FEROXBFEabcpp,feroxBfe_p,feroxBfe,STM0194 and STM0192 and STM0193,STM0194
FEROXBFEabcpp,feroxBfe_p,feroxBfe,STM0194 and STM0192 and STM0193,STM0193
FEROXBFEabcpp,feroxBfe_p,feroxBfe,STM0194 and STM0192 and STM0193,STM0192
SUCFUMtpp_num1,fum_p,fum,STM4301,STM4301
SUCFUMtpp_num1,succ_c,succ,STM4301,STM4301
SUCCt2_3pp_num1,succ_p,succ,STM4301,STM4301
FUMt2_3pp_num1,fum_p,fum,STM4325,STM4325
MALt2_3pp_num1,mal__L_p,mal__L,STM4301,STM4301
ALAALAD_1,alaala_p,alaala,STM1599,STM1599
DMSOR1pp_num1,dmso_p,dmso,STM1499 and STM1498 and STM1497 and STM1496,STM1496
DMSOR1pp_num1,dmso_p,dmso,STM1499 and STM1498 and STM1497 and STM1496,STM1497
DMSOR1pp_num1,dmso_p,dmso,STM1499 and STM1498 and STM1497 and STM1496,STM1499
DMSOR1pp_num1,dmso_p,dmso,STM1499 and STM1498 and STM1497 and STM1496,STM1498
DMSOR1pp_num1,mql8_c,mql8,STM1499 and STM1498 and STM1497 and STM1496,STM1496
DMSOR1pp_num1,mql8_c,mql8,STM1499 and STM1498 and STM1497 and STM1496,STM1497
DMSOR1pp_num1,mql8_c,mql8,STM1499 and STM1498 and STM1497 and STM1496,STM1499
DMSOR1pp_num1,mql8_c,mql8,STM1499 and STM1498 and STM1497 and STM1496,STM1498
DMSOR2pp_num1,2dmmql8_c,2dmmql8,STM0964 and STM0965 and STM0966,STM0964
DMSOR2pp_num1,2dmmql8_c,2dmmql8,STM0964 and STM0965 and STM0966,STM0965
DMSOR2pp_num1,2dmmql8_c,2dmmql8,STM0964 and STM0965 and STM0966,STM0966
DMSOR2pp_num1,dmso_p,dmso,STM0964 and STM0965 and STM0966,STM0964
DMSOR2pp_num1,dmso_p,dmso,STM0964 and STM0965 and STM0966,STM0965
DMSOR2pp_num1,dmso_p,dmso,STM0964 and STM0965 and STM0966,STM0966
TAGptspp,pep_c,pep,STM3255 and STM3256 and STM2432,STM3256
TAGptspp,pep_c,pep,STM3255 and STM3256 and STM2432,STM3255
TAGptspp,pep_c,pep,STM3255 and STM3256 and STM2432,STM2432
TAGptspp,tag__D_p,tag__D,STM3255 and STM3256 and STM2432,STM3256
TAGptspp,tag__D_p,tag__D,STM3255 and STM3256 and STM2432,STM3255
TAGptspp,tag__D_p,tag__D,STM3255 and STM3256 and STM2432,STM2432
TAG1PK_num1,tag1p__D_c,tag1p__D,STM1326,STM1326
TETDHpp1,mql8_c,mql8,STM1383 and STM1385 and STM1384,STM1383
TETDHpp1,mql8_c,mql8,STM1383 and STM1385 and STM1384,STM1385
TETDHpp1,mql8_c,mql8,STM1383 and STM1385 and STM1384,STM1384
TETDHpp1,tet_p,tet,STM1383 and STM1385 and STM1384,STM1383
TETDHpp1,tet_p,tet,STM1383 and STM1385 and STM1384,STM1385
TETDHpp1,tet_p,tet,STM1383 and STM1385 and STM1384,STM1384
TSULDHpp1,mql8_c,mql8,STM2065 and STM2064 and STM2063,STM2063
TSULDHpp1,mql8_c,mql8,STM2065 and STM2064 and STM2063,STM2064
TSULDHpp1,mql8_c,mql8,STM2065 and STM2064 and STM2063,STM2065
TSULDHpp1,tsul_p,tsul,STM2065 and STM2064 and STM2063,STM2063
TSULDHpp1,tsul_p,tsul,STM2065 and STM2064 and STM2063,STM2064
TSULDHpp1,tsul_p,tsul,STM2065 and STM2064 and STM2063,STM2065
TETDHpp2,2dmmql8_c,2dmmql8,STM1383 and STM1385 and STM1384,STM1383
TETDHpp2,2dmmql8_c,2dmmql8,STM1383 and STM1385 and STM1384,STM1385
TETDHpp2,2dmmql8_c,2dmmql8,STM1383 and STM1385 and STM1384,STM1384
TETDHpp2,tet_p,tet,STM1383 and STM1385 and STM1384,STM1383
TETDHpp2,tet_p,tet,STM1383 and STM1385 and STM1384,STM1385
TETDHpp2,tet_p,tet,STM1383 and STM1385 and STM1384,STM1384
TSULDHpp2,2dmmql8_c,2dmmql8,STM2065 and STM2064 and STM2063,STM2063
TSULDHpp2,2dmmql8_c,2dmmql8,STM2065 and STM2064 and STM2063,STM2064
TSULDHpp2,2dmmql8_c,2dmmql8,STM2065 and STM2064 and STM2063,STM2065
TSULDHpp2,tsul_p,tsul,STM2065 and STM2064 and STM2063,STM2063
TSULDHpp2,tsul_p,tsul,STM2065 and STM2064 and STM2063,STM2064
TSULDHpp2,tsul_p,tsul,STM2065 and STM2064 and STM2063,STM2065
4IZ5PPH,4izp_c,4izp,STM0787,STM0787
NFLGLNH,nflgln_c,nflgln,STM0788,STM0788
FEROXEFEabcpp,feroxEfe_p,feroxEfe,STM0194 and STM0192 and STM0193,STM0194
FEROXEFEabcpp,feroxEfe_p,feroxEfe,STM0194 and STM0192 and STM0193,STM0193
FEROXEFEabcpp,feroxEfe_p,feroxEfe,STM0194 and STM0192 and STM0193,STM0192
TETDHpp3,tet_p,tet,STM1383 and STM1385 and STM1384,STM1383
TETDHpp3,tet_p,tet,STM1383 and STM1385 and STM1384,STM1385
TETDHpp3,tet_p,tet,STM1383 and STM1385 and STM1384,STM1384
TSULDHpp3,tsul_p,tsul,STM2065 and STM2064 and STM2063,STM2063
TSULDHpp3,tsul_p,tsul,STM2065 and STM2064 and STM2063,STM2064
TSULDHpp3,tsul_p,tsul,STM2065 and STM2064 and STM2063,STM2065
FEROXGFEabcpp,feroxGfe_p,feroxGfe,STM0194 and STM0192 and STM0193,STM0194
FEROXGFEabcpp,feroxGfe_p,feroxGfe,STM0194 and STM0192 and STM0193,STM0193
FEROXGFEabcpp,feroxGfe_p,feroxGfe,STM0194 and STM0192 and STM0193,STM0192
UPPDC1,uppg3_c,uppg3,STM4167,STM4167
AIRSK,airs_c,airs,STM4066,STM4066
FEROXGFEtonex,feroxGfe_e,feroxGfe,STM0364 and (STM1737 and STM3158 and STM3159,STM1737
FEROXGFEtonex,feroxGfe_e,feroxGfe,STM0364 and (STM1737 and STM3158 and STM3159,STM3159
FEROXGFEtonex,feroxGfe_e,feroxGfe,STM0364 and (STM1737 and STM3158 and STM3159,STM3158
FEROXGFEtonex,feroxGfe_e,feroxGfe,STM0364 and (STM1737 and STM3158 and STM3159,STM0364
FEENTERR3,feenter_c,feenter,STM0586,STM0586
FEENTERR3,rbflvrd_c,rbflvrd,STM0586,STM0586
SALCHS4FER1,salchs4fe_c,salchs4fe,STM2775,STM2775
SALCHS4FER2,fmnh2_c,fmnh2,STM2775,STM2775
SALCHS4FER2,salchs4fe_c,salchs4fe,STM2775,STM2775
SALCHS4FER3,rbflvrd_c,rbflvrd,STM2775,STM2775
SALCHS4FER3,salchs4fe_c,salchs4fe,STM2775,STM2775
SALCHS4FEtonex_num1,salchs4fe_e,salchs4fe,STM0585,STM0585
4HTHRtrpp,4hthr_p,4hthr,STM3243,STM3243
4HTHRK,4hthr_c,4hthr,STM0003,STM0003
AB6PGH,arbt6p_c,arbt6p,STM3051,STM3051
SARCOX,sarcs_c,sarcs,STM1160,STM1160
AADDGT,dtdp4aaddg_c,dtdp4aaddg,STM3927,STM3927
AADDGT,unagamu_c,unagamu,STM3927,STM3927
ENTERHpp,enter_p,enter,STM2776,STM2776
SALCHS4Hpp,salchs4_p,salchs4,STM2776,STM2776
FE3HOXabcpp,fe3hox_p,fe3hox,STM0194 and STM0192 and STM0193,STM0194
FE3HOXabcpp,fe3hox_p,fe3hox,STM0194 and STM0192 and STM0193,STM0193
FE3HOXabcpp,fe3hox_p,fe3hox,STM0194 and STM0192 and STM0193,STM0192
FEOXAMR1,feoxam_c,feoxam,STM3979,STM3979
FEOXAMR2,feoxam_c,feoxam,STM3979,STM3979
FEOXAMR2,fmnh2_c,fmnh2,STM3979,STM3979
FEOXAMR3,feoxam_c,feoxam,STM3979,STM3979
FEOXAMR3,rbflvrd_c,rbflvrd,STM3979,STM3979
SALCHS4FEHpp,salchs4fe_p,salchs4fe,STM2776,STM2776
ALPATE160pp_1,apolpp_p,apolpp,STM0666 and STM1377,STM1377
ALPATE160pp_1,apolpp_p,apolpp,STM0666 and STM1377,STM0666
ALPATE160pp_1,pe160_p,pe160,STM0666 and STM1377,STM1377
ALPATE160pp_1,pe160_p,pe160,STM0666 and STM1377,STM0666
DHBSZ3FEexs,23dhbzs3_e,23dhbzs3,s0001,s0001
DHBSZ3FEtonex_num1,fe3dhbzs3_e,fe3dhbzs3,STM2199,STM2199
ALPATG160pp_1,apolpp_p,apolpp,STM0666 and STM1377,STM1377
ALPATG160pp_1,apolpp_p,apolpp,STM0666 and STM1377,STM0666
ALPATG160pp_1,pg160_p,pg160,STM0666 and STM1377,STM1377
ALPATG160pp_1,pg160_p,pg160,STM0666 and STM1377,STM0666
HDCAt2pp,hdca_p,hdca,STM2391,STM2391
FEDHBZS3R1_num1,fe3dhbzs3_c,fe3dhbzs3,STM2775,STM2775
