metname,inchikey
mocogdp,VQAGYJCYOLHZDH-ILXWUORBSA-K
murein3p3p,QKZNHGKXDALVQW-UHFFFAOYSA-I
pram,SKCBPEVYGOQGJN-TXICZTDVSA-M
q8h2,LOJUQFSPYHMHEO-SGHXUWJISA-N
met__L,FFEARJCKVFRZRR-BYPYZUCNSA-N
ser__D,MTCFGRXMJLQNBG-UWTATZPHSA-N
1agpg160,BVJSKAUUFXBDOB-LEWJYISDSA-M
acACP,NA
2agpe160,CKPBBEOJHAPPBT-HXUWFJFHSA-N
uri,DRTQHJPVMGBUCF-XVFCMESISA-N
egmeACP,NA
hdcea,NA
malcoame,CHQAJZULNPRMEN-FZEDXVDRSA-J
3haACP,NA
mnl1p,GACTWZZMVMUKNG-KVTDHHQDSA-L
psd5p,NA
db4p,OKYHYXLCTGGOLM-UHFFFAOYSA-L
feroxG,NA
dimp,PHNGFPPXDJJADG-RRKCRQDMSA-L
udpLa4n,GWBAKYBSWHQNMQ-IAZOVDBXSA-M
gal,WQZGKKKJIJFFOK-PHYPRBDBSA-N
2obut,TYEYBOSBBBHJIV-UHFFFAOYSA-M
2dmmq8,GDUBPWSFXUAETN-AENDIINCSA-N
acmana,MBLBDJOUHNCFQT-XAMCCFCMSA-N
thym,RWQNBRDOKXIBIV-UHFFFAOYSA-N
kdo,NNLZBVFSCVTSLA-HXUQBWEZSA-M
doxrbcn,AOJJSUZBOXZQNB-TZSSRYMLSA-O
ascb6p,KIENGQUGHPTFGC-JLAZNSOCSA-K
adprib,SRNWOUGRCWSEMX-TYASJMOZSA-L
3hddcoa,IJFLXRCJWPKGKJ-LXIXEQKWSA-J
phthr,FKHAKIJOKDGEII-GBXIJSLDSA-L
3hpalmACP,NA
pppg9,UHSGPDMIQQYNAX-UHFFFAOYSA-L
ugmd,QUHLBZKCGUXHGP-AJVQVANPSA-J
palmACP,NA
dhcinnm,SIUKXCMDYPYCLH-SNAWJCMRSA-M
ppal,NBBJYMSMWIIQGU-UHFFFAOYSA-N
8aonn,GUAHPAJOXVYFON-UHFFFAOYSA-N
3ooctACP,NA
arab__L,PYMYPHUHKUWMLA-VAYJURFESA-N
4r5au,XKQZIXVJVUPORE-RPDRRWSUSA-N
sectrna,NA
fe3dcit,NA
6hmhpt,CQQNNQTXUGLUEV-UHFFFAOYSA-N
arbt6p,FBHYCDOVYMVLEN-RMPHRYRLSA-L
tmrs2eACP,NA
oxa,MUBZPKHOEPUJKR-UHFFFAOYSA-L
s7p,JDTUMPKOJBQPKX-GBNDHIKLSA-L
tma,GETQZCLCWQTVFV-UHFFFAOYSA-O
23dhbzs3,NA
hphhlipaB,NA
tartr__L,FEWJPZIEWOKRBE-JCYAYHJZSA-L
bglycogen,NA
guln__L,RGHNJXZEOKUKBD-QTBDOELSSA-M
dha,RXKJFZQQPQGTFL-UHFFFAOYSA-N
thm,MYVIATVLJGTBFV-UHFFFAOYSA-M
tsul,DHCDFWKWKRSZHF-UHFFFAOYSA-M
pap,WHTCPDAXWFLDIH-KQYNXXCUSA-J
gfgaragund,SOZYQWIVOMQYML-KIWKAZHESA-L
sbt6p,GACTWZZMVMUKNG-SLPGGIOYSA-L
glcn,RGHNJXZEOKUKBD-SQOUGZDYSA-M
ahcys,ZJUKTBDSGOFHSH-WFMPWKQPSA-N
cdg,XIUIRSLBMMTDSK-UHFFFAOYSA-M
thmnp,XHIXPVCTDRNTTC-YQVKZWHSSA-N
lipidX,HEHQDWUWJVPREQ-XQJZMFRCSA-L
dscl,OQIIYZQTTMKFAU-ZNLOQLQNSA-G
rmn,PNNNRSAQSRJVSB-BXKVDMCESA-N
cbi,XQRJFEVDQXEIAX-JFYQDRLCSA-M
inost,CDAISMWEOUEBRE-GPIVLXJGSA-N
colipap,NA
ddcap,NA
cdpdhdecg,NA
grdp,GVVPGTZRZFNKDS-JXMROGBWSA-K
pant__R,OTOIIPJYVQJATP-BYPYZUCNSA-M
3hcpalm9eACP,NA
cellb6p,ITPHOIFCAFNCLL-QRZGKKJRSA-L
feroxBfe,NA
iscssh,NA
wco,NA
tddec2eACP,NA
3hcvac11eACP,NA
hisp,CWNDERHTHMWBSI-YFKPBYRVSA-M
sufbcd_2fe2s2,NA
moadamp,NA
cpgn_un,NA
xan,LRFVTYWOQMYALW-UHFFFAOYSA-N
pa120,NA
glx,HHLFWLYXYJOTON-UHFFFAOYSA-M
mercppyr,OJOLFAIGOXZBCI-UHFFFAOYSA-M
galur,AEMOLEFTQBMNLQ-YMDCURPLSA-M
methf,MEANFMOQMXYMCT-OLZOCXBDSA-M
dsbdox,NA
scys__L,NOKPBJYHPHHWAN-REOHCLBHSA-M
mso3,AFVFQIVMOAPDHO-UHFFFAOYSA-M
2dh3dgal,WPAMZTWLKIDIOP-NQXXGFSBSA-M
ppt,ABLZXFCXXLZCGV-UHFFFAOYSA-L
2ddecg3p,NA
1pyr5c,DWAKNKKXGALPNW-UHFFFAOYSA-M
peamn,BHHGXPLMPWCGHP-UHFFFAOYSA-O
glyclt,AEMRFAOFKBGASW-UHFFFAOYSA-M
so4,QAOWNCQODCNURD-UHFFFAOYSA-L
2dmmql8,FGYPGICSXJEKCG-AENDIINCSA-N
1agpg141,NA
trnathr,NA
g3pg,LLCSXHMJULHSJN-UHFFFAOYSA-M
lac__D,JVTAAEKCZFNVCJ-UWTATZPHSA-M
o2,MYMOFIZGZYHOMD-UHFFFAOYSA-N
2agpe180,KIHAGWUUUHJRMS-JOCHJYFZSA-N
2dr1p,KBDKAJNTYKVSEK-VPENINKCSA-L
3hocoa,ATVGTMKWKDUCMS-OTOYJEMWSA-J
sbt__D,FBPFZTCFMRRESA-JGWLITMVSA-N
salchsx,NA
urate,LEHOTFFKMJEONL-UHFFFAOYSA-N
pydx5p,NGVDGCNFYWLIFO-UHFFFAOYSA-L
gal_bD,WQZGKKKJIJFFOK-FPRJBGLDSA-N
ump,DJJCXFVJDGTHFX-XVFCMESISA-L
3ooctdACP,NA
pa141,NA
adp,XTWYTFMLZFPYCI-KQYNXXCUSA-K
25dkglcn,RXMWXENJQAINCC-DMTCNVIQSA-M
b2coa,KFWWCMJSYSSPSK-PAXLJYGASA-J
ins,UGQMRVRMYYASKQ-KQYNXXCUSA-N
2agpg181,NA
4abut,BTCSSZJGUNDROE-UHFFFAOYSA-N
3oddcoa,HQANBZHVWIDNQZ-GMHMEAMDSA-J
ethso3,CCIVGXIOQKPBKL-UHFFFAOYSA-M
iscs,NA
frmd,ZHNUHDYFZUAESO-UHFFFAOYSA-N
5apru,LZEXYCAGPMYXLX-UMMCILCDSA-L
4adcho,OIUJHGOLFKDBSU-HTQZYQBOSA-M
fcl__L,QZNPNKJXABGCRC-LFRDXLMFSA-N
ppoh,BDERNNFJNOPAEC-UHFFFAOYSA-N
thdp,CXMBCXQHOXUCEO-BYPYZUCNSA-L
ocdcaACP,NA
cbasp,HLKXYZVTANABHZ-REOHCLBHSA-L
cgly,ZUKPVRWZDMRIEO-VKHMYHEASA-N
5prdmbz,ZMRGXEJKZPRBPJ-SYQHCUMBSA-L
kdo2lipid4p,LDKYKDQAKNLWER-RLUYZOBBSA-H
glytrna,NA
phe__L,COLNVLDHVKWLRT-QMMMGPOBSA-N
cpppg3,NIUVHXTXUXOFEB-UHFFFAOYSA-J
ser__L,MTCFGRXMJLQNBG-REOHCLBHSA-N
eca4colipa,DZEXDGYTOKBZIY-GVBMLQGBSA-C
fldrd,NA
3otdcoa,IQNFBGHLIVBNOU-QSGBVPJFSA-J
selnp,JRPHGDYSKGJTKZ-UHFFFAOYSA-K
thex2eACP,NA
hdcoa,NA
oaa,KHPXUQMNIQBQEV-UHFFFAOYSA-L
ascb__L,CIWBSHSKHKDKBQ-JLAZNSOCSA-M
dhpmp,PLSQMGZYOGSOCE-XINAWCOVSA-L
2agpe120,NPAZKTOOMVQLIH-UHFFFAOYSA-N
air,PDACUKOKVHBVHJ-ZRTZXPPTSA-M
uaagmda,OXJNZXDFVLDLEI-MBCYCBSHSA-J
2agpe140,DDUZNLUWXLYPCP-UHFFFAOYSA-N
csn,OPTASPLRGRRNAP-UHFFFAOYSA-N
dad_5,XGYIMTFOTBMPFP-KQYNXXCUSA-N
arbt,BJRNKVDFDLYUGJ-RMPHRYRLSA-N
oxptn,VBKPPDYGFUZOAJ-UHFFFAOYSA-M
prpp,PQGCEDQWHSBAJP-TXICZTDVSA-I
altrn,RGHNJXZEOKUKBD-AIHAYLRMSA-M
murein5px4px4p,UVVIMBIDZMDRCG-UHFFFAOYSA-D
fecrm_un,ZZDYFKJSJLUQON-UFYCRDLUSA-N
dgsn,YKBGVTZYEHREMT-KVQBGUIXSA-N
5aizc,XFVULMDJZXYMSG-ZIYNGMLESA-L
cechddd,RKDFGWAXBBGKMR-APPZFPTMSA-M
o2s,OUUQCZGPVNCOIJ-UHFFFAOYSA-M
dhna,VOJUXHHACRXLTD-UHFFFAOYSA-M
so2,RAHZWNYVWXNFOC-UHFFFAOYSA-N
gam6p,XHMJOUIAFHJHBW-IVMDWMLBSA-M
trnaarg,NA
succ,KDYFGRWQOYBRFD-UHFFFAOYSA-L
4h3npac,QBHBHOSRLDPIHG-UHFFFAOYSA-L
anhm3p,KGVLFEPQSVUIRC-FYQNUYSYSA-L
nmn,DAYLJWODMCOQEW-TURQNECASA-M
imacp,YCFFMSOLUMRAMD-UHFFFAOYSA-L
urcan,LOIYMIARKYCTBW-OWOJBTEDSA-M
galam,NA
4per,ZCZXOHUILRHRQJ-PWNYCUMCSA-K
all__D,WQZGKKKJIJFFOK-IVMDWMLBSA-N
trnatrp,NA
2ddg6p,OVPRPPOVAXRCED-WVZVXSGGSA-K
f6p,BGWGXPAPYGQALX-ARQDHWQXSA-L
no,MWUXSHHQAYIFBG-UHFFFAOYSA-N
salchs4,NA
3hppnl,AKXKFZDCRYJKTF-UHFFFAOYSA-N
aacoa,OJFDKHTZOUZBOS-CITAKDKDSA-J
4mhetz,BKAWJIRCKVUVED-UHFFFAOYSA-N
adphep_DD,KMSFWBYFWSKGGR-FQBROAFUSA-L
34dhpac,IADQVXRMSNIUEL-UHFFFAOYSA-N
cdpdodecg,PDCWLWQTNQCGRI-IGIWICMZSA-L
oxalcoa,QVXMZFTWJVBUHP-IBOSZNHHSA-I
cdigmp,NA
pa181,NA
fmn,ANKZYBDXHMZBDK-SCRDCRAPSA-K
5mthf,ZNOVTXRBGFNYRX-STQMWFEESA-L
hexACP,NA
uaccg,BEGZZYPUNCJHKP-DBYWSUQTSA-K
so3,LSNNMFCWUKXFEE-UHFFFAOYSA-L
srb1p,NA
tyr__L,OUYCCCASQSFEME-QMMMGPOBSA-N
ggptrc,WKGTVHGVLRCTCF-UHFFFAOYSA-O
gmhep7p,SDADNVAZGVDAIM-ZUHYCWGWSA-L
cu,VMQMZMRVKUZKQL-UHFFFAOYSA-N
trnagly,NA
tag__D,BJHIKXHVCXFQLS-PQLUHFTBSA-N
dd2coa,IRFYVBULXZMEDE-DEEZISNZSA-J
hdcap,NA
ametam,ZUNBITIXDCPNSD-LSRJEVITSA-O
bwco1gdp,NA
glu5sa,KABXUUFDPUOJMW-BYPYZUCNSA-N
hlipa,HPDZKCJEWNZSML-YOZKHJKSSA-H
gmhep1p,KMEJCSKJXSBBAN-QTNLNCNHSA-L
h,GPRLSGONYQIRFK-UHFFFAOYSA-N
urea,XSQUKJJJFZCRTK-UHFFFAOYSA-N
dgmp,LTFMZDNNPPEQNG-KVQBGUIXSA-L
pser__L,BZQFBWGGLXLEPQ-REOHCLBHSA-L
4h2kpi,HNOAJOYERZTSNK-UHFFFAOYSA-L
1agpe141,NA
3hoctACP,NA
2me4p,XMWHRVNVKDKBRG-UHNVWZDZSA-L
isetac,SUMDYPCJJOFFON-UHFFFAOYSA-M
gggicolipaBR1,NA
tym,DZGWFCGJZKJUFP-UHFFFAOYSA-O
gagggicolipaAR1,NA
but,NA
datp,SUYVUBYJARFZHO-RRKCRQDMSA-J
bmoco,NA
12ppd__R,DNIAPMSPPWPWGF-GSVOUGTGSA-N
uLa4fn,YYVYMEXYAGAGTM-MOVGJWTDSA-M
12dgr141,NA
rdmbzi,HLRUKOJSWOKCPP-SYQHCUMBSA-N
ac,QTBSBXVTEAMEQO-UHFFFAOYSA-M
tyrtrna,NA
sbzcoa,AVOVYFCDODUXLY-HSJNEKGZSA-I
xu5p__L,FNZLKVNUWIIPSJ-WHFBIAKZSA-L
3ocpalm9eACP,NA
gicolipaAR1,NA
tag1p__D,NA
pppn,XMIIGOLPHOKFCH-UHFFFAOYSA-M
anth,RWZYAGGXGHYGMB-UHFFFAOYSA-M
ala_B,UCMIRNVEIXFBKS-UHFFFAOYSA-N
adpglc,WFPZSXYXPSUOPY-ROYWQJLOSA-L
dutp,AHCYMLUZIRLXAA-SHYZEUOFSA-J
but2eACP,NA
ckdo,YWWJKULNWGRYAS-UOVSKDHASA-L
eca2und,QGEVVARZDHTYSR-JPDQSREWSA-J
pi,NBIIXXVUZAFLBC-UHFFFAOYSA-L
cynt,XLJMAIOERFSOGZ-UHFFFAOYSA-M
idon__L,RGHNJXZEOKUKBD-SKNVOMKLSA-M
dsbgrd,NA
mptamp,XJXFAXLUOKQPAQ-YPRLVJTJSA-K
cystrna,NA
eca3und,AEBNALYOCQHPHC-FKUZKRBFSA-I
ribflv,AUNGANRZJHBGPY-SCRDCRAPSA-M
tre6p,LABSPYBHMPDTEL-LIZSDCNHSA-L
3hddecACP,NA
tdeACP,NA
tet,HPQYKCJIWQFJMS-UHFFFAOYSA-L
glcur1p,AIQDYKMWENWVQJ-QIUUJYRFSA-K
eca4und,CVYQIROAIKSYLV-HBQGRVRBSA-H
btnso,KCSKCIQYNAOBNQ-YBSFLMRUSA-M
hemeO,FISPASSVCDRERW-ARQJTVBPSA-J
h2o,XLYOFNOQVPJJNP-UHFFFAOYSA-N
glu__L,WHUUTDBJXJRKMK-VKHMYHEASA-M
airs,NA
ttdcap,NA
dxyl,IGUZJYCAXLYZEE-RFZPGFLSSA-N
hom__L,UKAUYVFTDYCKQA-VKHMYHEASA-N
no3,NHNBFGGVMKEFGY-UHFFFAOYSA-N
trdrd,NA
peng,JGSARLDLIJGVTE-MBNYWOFBSA-M
acanth,QSACCXVHEVWNMX-UHFFFAOYSA-M
dgdp,CIKGWCTVFSRMJU-KVQBGUIXSA-K
lald__L,BSABBBMNWQWLLU-VKHMYHEASA-N
mmcoa__R,MZFOKIKEPGUZEN-AGCMQPJKSA-I
3mop,JVQYSWDUAOAHFM-BYPYZUCNSA-M
hqn,QIGBRXMKCJKVMJ-UHFFFAOYSA-N
malACP,NA
fruur,PTCIWUZVDIQTOW-XDJBDKDSSA-M
gly,DHMQDGOQFOQNFH-UHFFFAOYSA-N
2omph,MYNOBJRQIKYBRD-MGHGRUFNSA-N
1hdec9eg3p,NA
4fe4s,LJBDFODJNLIPKO-UHFFFAOYSA-N
novbcn,YJQPYGGHQPGBLI-KGSXXDOSSA-M
icolipa,YKVGZDADLKRSPK-YRCDCJNSSA-C
23camp,KMYWVDDIPVNLME-KQYNXXCUSA-M
hpmeACP,NA
gdp,QGWNDRXFNXRZMB-UUOKFMHZSA-K
thrp,USRGIUJOYOXOQJ-GBXIJSLDSA-L
sufbcd_2fe2s,NA
trnaval,NA
g6p,NBSCHQHZLSJFNQ-GASJEMHNSA-L
tcynt,ZMZDMBWJUHKJPS-UHFFFAOYSA-M
sucr,CZMRCDWAGMRECN-UGDNZRGBSA-N
apoACP,NA
ps180,TZCPCKNHXULUIY-RGULYWFUSA-M
hkntd,WCJYZUFKKTYNLB-PFCALIJCSA-L
unagamuf,PSONHUYFSWYIME-RZVIFHIQSA-K
mana,RGHNJXZEOKUKBD-MBMOQRBOSA-M
feoxam_un,NA
2mecdp,SFRQRNJMIIUYDI-UHNVWZDZSA-L
pgp181,NA
5cohe,NA
g3pe,JZNWSCPGTDBMEW-YFKPBYRVSA-N
ocACP,NA
2agpg140,NHYJQQUDLXESED-UHFFFAOYSA-M
dtdp4d6dg,PSXWNITXWWECNY-UCBTUHGZSA-L
sl26da,GLXUWZBUPATPBR-BQBZGAKWSA-L
25aics,NAQGHJTUZRHGAC-ZZZDFHIKSA-J
nad,BAWFJGJZGIEFAR-NNYOXOHSSA-M
dmpp,CBIDRCWHNCKSTO-UHFFFAOYSA-K
3odecACP,NA
acorn,JRLGPAXAGHMNOL-LURJTMIESA-N
unagamu,IGGGNUSEBUZFTR-YETNCWQZSA-K
56dura,OIVLITBTBDPEFK-UHFFFAOYSA-N
oxam,SOWBFZRMHSNYGE-UHFFFAOYSA-M
3dhsk,SLWWJZMPHJJOPH-PHDIDXHHSA-M
23dhbzs,VDTYHTVHFIIEIL-LURJTMIESA-M
uamag,OJZCATPXPWFLHF-HPUCEMLMSA-J
feroxGfe,NA
apg180,WCMVNCVROQLVSH-JBQXKKLXSA-M
trptrna,NA
5fthf,VVIAGPKUTFNRDU-STQMWFEESA-L
sufbcd,NA
mobd,MEFBJEMVZONFCJ-UHFFFAOYSA-N
dhptdn,KVDQMARGGBLIJM-UHFFFAOYSA-N
octapb,NA
ade,GFFGJBXGBJISGV-UHFFFAOYSA-N
melib,DLRVVLDZNNYCBX-ZZFZYMBESA-N
nac,PVNIIMVLHYAWGP-UHFFFAOYSA-M
btcoa,CRFNGMNYKDXRTN-CITAKDKDSA-J
dcacoa,NA
trnaile,NA
ppi,XPPKVPWEQAFLFU-UHFFFAOYSA-K
3hhcoa,VAAHKRMGOFIORX-IKTBLOROSA-J
aso4,DJHGAFSJWGLOIV-UHFFFAOYSA-L
dhpt,WBFYVDCHGVNRBH-UHFFFAOYSA-M
trnacys,NA
dc2coa,MGNBGCRQQFMNBM-YJHHLLFWSA-J
mincyc,DYKFCLLONBREIL-KVUCHLLUSA-N
trnaglu,NA
cpg160,OBXHKDVMOWISFV-UHFFFAOYSA-M
25drapp,OCLCLRXKNJCOJD-UMMCILCDSA-L
mlthf,QYNUQALWYRSVHF-OLZOCXBDSA-L
aicar,NOTGFIUVDGNKRI-UUOKFMHZSA-L
ocdcea,ZQPPMHVWECSIRJ-KTKRTIGZSA-M
udcpdp,NTXGVHCCXVHYCL-RDQGWRCRSA-K
fmettrna,NA
phom,FXDNYOANAXWZHG-VKHMYHEASA-L
24dhhed,APNIDHDQYISZAE-HYXAFXHYSA-L
oxadpcoa,VKKKAAPGXHWXOO-BIEWRJSYSA-I
cdp,ZWIADYZPOWUWEW-XVFCMESISA-K
acglu,RFMMMVDNIPUKGG-YFKPBYRVSA-L
colipa,SFVRSCGTAWOHDB-JMYCZVSXSA-C
2p4c2me,HTJXTKBIUVFUAR-XHIBXCGHSA-J
prlp,BLKFNHOCHNCLII-GHVQHMAVSA-J
mnl,FBPFZTCFMRRESA-KVTDHHQDSA-N
thmmp,HZSAJDVWZRBGIF-UHFFFAOYSA-M
1agpg161,NA
lipidA,KVJWZTLXIROHIL-QDORLFPLSA-J
uacmam,LFTYTUAZOPRMMI-ZYQOOJPVSA-L
h2,UFHFLCQGNIYNRP-UHFFFAOYSA-N
rbflvrd,SGSVWAYHEWEQET-SCRDCRAPSA-N
gmhep17bp,LMTGTTLGDUACSJ-NNPWBXLPSA-J
dtmp,GYOZYWVXFNDGLU-XLPZGREQSA-L
lipoate,AGBQKNBQESQNJD-SSDOTTSWSA-M
ps141,NA
cytd,UHDGCWIWMRVCDJ-XVFCMESISA-N
3ohodcoa,LGOGWHDPDVAUNY-LFZQUHGESA-J
lpp,NA
meoh,OKKJLVBELUTLKV-UHFFFAOYSA-N
dhap,GNGACRATGGDKBX-UHFFFAOYSA-L
4hbz,FJKROLUGYXJWQN-UHFFFAOYSA-M
ocdca,QIQXTHQIDYTFRH-UHFFFAOYSA-M
2agpg141,NA
ppbng,QSHWIQZFGQKFMA-UHFFFAOYSA-M
acgal,OVRNDRQMDRJTHS-KEWYIRBNSA-N
dsbcrd,NA
nadh,BOPGDPNILDQYTO-NNYOXOHSSA-L
forcoa,SXMOKYXNAPLNCW-GORZOVPNSA-J
gdpfuc,LQEBEXMHBLQMDB-JGQUBWHWSA-L
acmum,MNLRQHMNZILYPY-MKFCKLDKSA-M
dca,NA
kdolipid4,GPNCBCJEDRRCDW-ACUQGRCXSA-I
op4en,NOXRYJAWRSNUJD-UHFFFAOYSA-M
dgslnt,GJEZZQVPWMCGSB-BJDJZHNGSA-L
3hcinnm,KKSDGJDHHZEWEP-SNAWJCMRSA-M
utp,PGAVKCOVUIYSFO-XVFCMESISA-J
octdp,IKKLDISSULFFQO-DJMILUHSSA-K
trnaphe,NA
tton,KRURGYOKPVLRHQ-UHFFFAOYSA-L
ag,FOIXSVOLVBLSDH-UHFFFAOYSA-N
dttp,NHVNXKFIZYSCEB-XLPZGREQSA-J
remnant1,NA
12dgr181,NA
2dhguln,NA
metsox_R__L,QEFRNWWLZKMPFJ-ZXPFJRLXSA-N
adphep_LD,KMSFWBYFWSKGGR-DTBZDYEHSA-L
2cpr5p,QKMBYNRMPRKVTO-MNOVXSKESA-K
ps161,NA
1tdec7eg3p,NA
pe180,LVNGJLRDBYCPGB-LDLOPFEMSA-N
f1p,RHKKZBWRNHGJEZ-VRPWFDPXSA-L
12dgr160,NA
1agpe181,NA
hdceap,NA
trnaala,NA
lipidAds,HLDJGHAAKRKPAV-QDORLFPLSA-L
3hoctaACP,NA
dcmp,NCMVOABPESMRCP-SHYZEUOFSA-L
hdd2coa,JUPAQFRKPHPXLD-MSHHSVQMSA-J
man6pglyc,BOLXAGHGKNGVBE-MTXRGOKVSA-K
2ameph,QQVDJLLNRSOCEL-UHFFFAOYSA-N
quin,AAWZDTNXLSGCEK-WYWMIBKRSA-M
23dhba,ULPVJDOMCRTJSN-RVXWVPLUSA-M
cpe180,HCFAHMIUAQMBSN-UHFFFAOYSA-M
alltn,POJWUDADGALRAB-UHFFFAOYSA-N
k,NPYPAHLBTDXSSS-UHFFFAOYSA-N
pep,DTBNBXWJWCWCIK-UHFFFAOYSA-K
h2o2,MHAJPDPJQMAIIY-UHFFFAOYSA-N
glcur,AEMOLEFTQBMNLQ-AQKNRBDQSA-M
actp,LIPOUNRJVLNBCD-UHFFFAOYSA-L
dpcoa,KDTSHFARGAKYJN-IBOSZNHHSA-L
tag6p__D,BGWGXPAPYGQALX-OEXCPVAWSA-L
pg180,FVJZSBGHRPJMMA-IOLBBIBUSA-M
trnapro,NA
mql8,OIEZRVBFVPGODT-WQWYCSGDSA-N
pacald,DTUQWGWMVIHBKE-UHFFFAOYSA-N
2ippm,NJMGRJLQRLFQQX-HYXAFXHYSA-L
LptA,NA
dgtp,HAAZLUGHYHWQIW-KVQBGUIXSA-J
murein3px3p,IYFHCENFVZTZLO-UHFFFAOYSA-G
xtsn,UBORTCNDUKBEOP-UUOKFMHZSA-N
u3hga,ZFPNNOXCEDQJQS-SSVOXRMNSA-M
dhmptp,DGGUVLXVLHAAGT-NJGYIYPDSA-K
trp__L,QIVBCDIJIAJPQS-VIFPVBQESA-N
14glucan,NA
feenter,NGILTSZTOFYVBF-UVJOBNTFSA-H
mqn8,LXKDFTDVRVLXFY-WQWYCSGDSA-N
clpn181,HSSSADMXQPKIEB-GXYAQEMJSA-L
for,BDAGIHXWWSANSR-UHFFFAOYSA-M
bwcogdp,NA
crnDcoa,BBRISSLDTUHWKG-ZORKKWTOSA-K
trnaasp,NA
salcn,NGFMICBWJRZIBI-UJPOAAIJSA-N
ahdt,DGGUVLXVLHAAGT-XINAWCOVSA-J
12dgr140,NA
clpn180,NA
udcpo5,NA
thymd,IQFYYKKMVGJFEH-XLPZGREQSA-N
hdeACP,NA
agdpcbi,IQTYKHRKNGVJEO-RRMAJTJESA-K
5mtr,ACWASDPGAVYCNI-JKUQZMGJSA-N
hmgth,PIUSLWSYOYFRFR-BQBZGAKWSA-M
acg5sa,BCPSFKBPHHBDAI-LURJTMIESA-M
fprica,ABCOOORLYAOBOZ-KQYNXXCUSA-L
ppap,FMNMEQSRDWIBFO-UHFFFAOYSA-L
sertrna_sec,NA
butso3,NA
adocbl,ZIHHMGTYZOSFRC-QRVZQHAISA-N
glutrna,NA
chor,WTFXTQVDAKGDEY-HTQZYQBOSA-L
cit,KRKNYBCHXYNGOX-UHFFFAOYSA-K
diact,QSJXEFYPDANLFS-UHFFFAOYSA-N
aps,IRLPACMLTUPBCL-KQYNXXCUSA-L
2mahmp,AGQJQCFEPUVXNK-UHFFFAOYSA-K
hhlipa,HHPCMWTVGVTYIC-CFEULOSXSA-H
ttdca,NA
2hdec9eg3p,NA
hkndd,RFENOVFRMPRRJI-AFCKVHGPSA-L
malthx,OCIBBXPLUVYKCH-QXVNYKTNSA-N
butACP,NA
skm5p,QYOJSKGCWNAKGW-PBXRRBTRSA-K
murein4px4p,NA
poaac,WQKGFGLGYOHJOG-UPHRSURJSA-N
anhgm,NA
salchs2fe,NA
iscu_2fe2s2,NA
12ppd__S,DNIAPMSPPWPWGF-VKHMYHEASA-N
clpn140,SDCJNZZAOLRVCP-GTOSQJSUSA-L
feoxam,SRMBQCVUAVULDJ-UHFFFAOYSA-O
nadph,ACFIXJIJDZMPPO-NNYOXOHSSA-J
met__D,FFEARJCKVFRZRR-SCSAIBSYSA-N
idp,JPXZQMKKFWMMGK-KQYNXXCUSA-K
pmtcoa,MNBKLUUYKPBKDU-BBECNAHFSA-J
acglc__D,ILLOJQCWUBEHBA-KEWYIRBNSA-N
1agpe120,IZDRGPDUDLWAGR-UHFFFAOYSA-N
pa160,PORPENFLTBBHSG-MGBGTMOVSA-L
bmocogdp,NA
skm,JXOHGGNKMLTUBP-HSUXUTPPSA-M
gcald,WGCNASOHLSPBMP-UHFFFAOYSA-N
prbamp,RTQMRTSPTLIIHM-KEOHHSTQSA-J
hmfurn,DLVYTANECMRFGX-UHFFFAOYSA-N
arab__D,SRBFZHDQGSBBOR-ZRMNMSDTSA-N
tungs,PBYZMCDFOULPGH-UHFFFAOYSA-N
suc6p,PJTTXANTBQDXME-UGDNZRGBSA-L
adocblp,NA
4h2opntn,HFKQINMYQUXOCH-UHFFFAOYSA-M
sufsesh,NA
coa,RGJOEKWQDUBAIZ-IBOSZNHHSA-J
LalaDgluMdap,NA
cys__L,XUJNEKJLAYXESH-REOHCLBHSA-N
fe2,CWYNVVGOOAEACU-UHFFFAOYSA-N
glyald,MNQZXJOMYWMBOU-VKHMYHEASA-N
alltt,NUCLJNSWZCHRKL-UHFFFAOYSA-M
acgam6p,BRGMHAYQAZFZDJ-RTRLPJTCSA-L
1hdecg3p,NA
gp4g,OLGWXCQXRSSQPO-MHARETSRSA-J
q8,ICFIZJQGJAJRSU-SGHXUWJISA-N
3hhdcoa,DEHLMTDDPWDRDR-BCIKBWLNSA-J
3c3hmp,BITYXLXUCSKTJS-ZETCQYMHSA-L
1agpg120,IACXMECMZISNLR-UHFFFAOYSA-M
4ahmmp,VUTBELPREDJDDH-UHFFFAOYSA-N
mal__L,BJEPYKJPYRNKOW-REOHCLBHSA-L
fldox,NA
galt,FBPFZTCFMRRESA-GUCUJZIJSA-N
3ump,FOGRQMPFHUHIGU-XVFCMESISA-L
xu5p__D,FNZLKVNUWIIPSJ-RFZPGFLSSA-L
gbbtn,JHPNVNIEXXLNTR-UHFFFAOYSA-N
pg140,BPHQZTVXXXJVHI-AJQTZOPKSA-M
alpp,NA
3ocmrs7eACP,NA
4pasp,IXZNKTPIYKDIGG-REOHCLBHSA-L
ile__L,AGPKZVBTJJNPAG-WHFBIAKZSA-N
2fe2s,NA
enlipidA_LptA,NA
3odcoa,AZCVXMAPLHSIKY-HSJNEKGZSA-J
1ddecg3p,STTKJLVEXMKLNA-CQSZACIVSA-L
athr__L,AYFVYJQAPQTCCC-HRFVKAFMSA-N
ppgpp,BUFLLCUFNHESEH-UUOKFMHZSA-I
