reactions,metabolites,metabolitestotal,gpr,genes
L_LACD3_num2,mqn8_c,mqn8,SSON_0318 and SSON_0317 and SSON_0316,SSON_0316
L_LACD3_num2,mqn8_c,mqn8,SSON_0318 and SSON_0317 and SSON_0316,SSON_0318
L_LACD3_num2,mqn8_c,mqn8,SSON_0318 and SSON_0317 and SSON_0316,SSON_0317
LALADGLUtpp_num2,LalaDglu_p,LalaDglu,SSON_3731,SSON_3731
LALADGLUtpp_num3,LalaDglu_p,LalaDglu,SSON_4307,SSON_4307
LALADGLUtpp_num4,LalaDglu_p,LalaDglu,SSON_0660,SSON_0660
LALALGLUtpp_num2,LalaLglu_p,LalaLglu,SSON_3731,SSON_3731
LALALGLUtpp_num3,LalaLglu_p,LalaLglu,SSON_4307,SSON_4307
LALALGLUtpp_num4,LalaLglu_p,LalaLglu,SSON_0660,SSON_0660
LCTSt3ipp_num2,lcts_c,lcts,SSON_0076,SSON_0076
LCTSt3ipp_num3,lcts_c,lcts,SSON_1600,SSON_1600
LDH_D_num2,lac__D_c,lac__D,SSON_1744,SSON_1744
LEUTAi_num2,4mop_c,4mop,SSON_4234,SSON_4234
LEUTAi_num2,glu__L_c,glu__L,SSON_4234,SSON_4234
LEUabcpp_num2,leu__L_p,leu__L,SSON_3692 and SSON_3693 and SSON_3695 and SSON_3696 and SSON_3694,SSON_3696
LEUabcpp_num2,leu__L_p,leu__L,SSON_3692 and SSON_3693 and SSON_3695 and SSON_3696 and SSON_3694,SSON_3695
LEUabcpp_num2,leu__L_p,leu__L,SSON_3692 and SSON_3693 and SSON_3695 and SSON_3696 and SSON_3694,SSON_3694
LEUabcpp_num2,leu__L_p,leu__L,SSON_3692 and SSON_3693 and SSON_3695 and SSON_3696 and SSON_3694,SSON_3692
LEUabcpp_num2,leu__L_p,leu__L,SSON_3692 and SSON_3693 and SSON_3695 and SSON_3696 and SSON_3694,SSON_3693
MALt2_3pp_num2,mal__L_p,mal__L,SSON_4321,SSON_4321
GLCDpp_num2,glc__D_p,glc__D,SSON_0820,SSON_0820
MECDPDH5_num2,2mecdp_c,2mecdp,SSON_0638 and SSON_2597,SSON_2597
MECDPDH5_num2,2mecdp_c,2mecdp,SSON_0638 and SSON_2597,SSON_0638
MECDPDH5_num2,flxr_c,flxr,SSON_0638 and SSON_2597,SSON_2597
MECDPDH5_num2,flxr_c,flxr,SSON_0638 and SSON_2597,SSON_0638
GLCNt2rpp_num2,glcn_p,glcn,SSON_3547,SSON_3547
GLCNt2rpp_num3,glcn_p,glcn,SSON_4450,SSON_4450
METS_num2,5mthf_c,5mthf,SSON_4003,SSON_4003
METS_num2,hcys__L_c,hcys__L,SSON_4003,SSON_4003
MDDCP1pp_num2,murein5px4p_p,murein5px4p,SSON_3330,SSON_3330
MDDCP1pp_num3,murein5px4p_p,murein5px4p,SSON_2080,SSON_2080
MDDCP2pp_num2,murein5px4px4p_p,murein5px4px4p,SSON_3330,SSON_3330
MDDCP2pp_num3,murein5px4px4p_p,murein5px4px4p,SSON_2080,SSON_2080
MDDCP3pp_num2,murein5p5p_p,murein5p5p,SSON_3330,SSON_3330
MDDCP3pp_num3,murein5p5p_p,murein5p5p,SSON_2080,SSON_2080
METSOXR1_num2,metsox_S__L_c,metsox_S__L,SSON_4404 and SSON_3952,SSON_4404
METSOXR1_num2,metsox_S__L_c,metsox_S__L,SSON_4404 and SSON_3952,SSON_3952
METSOXR1_num2,trdrd_c,trdrd,SSON_4404 and SSON_3952,SSON_4404
METSOXR1_num2,trdrd_c,trdrd,SSON_4404 and SSON_3952,SSON_3952
MDDCP4pp_num2,murein5p4p_p,murein5p4p,SSON_3330,SSON_3330
MDDCP4pp_num3,murein5p4p_p,murein5p4p,SSON_2080,SSON_2080
MDDCP5pp_num2,murein5p3p_p,murein5p3p,SSON_3330,SSON_3330
