metname,inchikey
amp,UDMBCSSLTHHNCD-KQYNXXCUSA-L
epmeACP,NA
acnam,SQVRNKJHWKZAKO-LUWBGTNYSA-M
dtdpglu,YSYKRGRSMLTJNL-URARBOGNSA-L
skm,JXOHGGNKMLTUBP-HSUXUTPPSA-M
but,NA
ump,DJJCXFVJDGTHFX-XVFCMESISA-L
uamr,NQBRVZNDBBMBLJ-MQTLHLSBSA-K
3hddecACP,NA
gdpmann,MVMSCBBUIHUTGJ-GDJBGNAASA-L
3opimcoa,KJXFOFKTZDJLMQ-UYRKPTJQSA-I
glntrna,NA
uacgam,LFTYTUAZOPRMMI-CFRASDGPSA-L
ametam,ZUNBITIXDCPNSD-LSRJEVITSA-O
ni2,VEQPNABPJHWNSG-UHFFFAOYSA-N
cpe180,HCFAHMIUAQMBSN-UHFFFAOYSA-M
actp,LIPOUNRJVLNBCD-UHFFFAOYSA-L
glyc,PEDCQBHIVMGVHV-UHFFFAOYSA-N
nad,BAWFJGJZGIEFAR-NNYOXOHSSA-M
3opalmACP,NA
h2o,XLYOFNOQVPJJNP-UHFFFAOYSA-N
udpxyl,DQQDLYVHOTZLOR-OCIMBMBZSA-L
3hocoa,ATVGTMKWKDUCMS-OTOYJEMWSA-J
ncam,DFPAKSUCGFBDDF-UHFFFAOYSA-N
n2ppn,FGLBSLMDCBOPQK-UHFFFAOYSA-N
cdigmp,NA
u6,NA
dad_5,XGYIMTFOTBMPFP-KQYNXXCUSA-N
tc7,NA
octa,WWZKQHOCKIZLMA-UHFFFAOYSA-M
udpLa4fn,QGYFHZBDXXNYAX-RTXATJJPSA-L
cbp,FFQKYPRQEYGKAF-UHFFFAOYSA-L
23dhmb,JTEYKUFKXGDTEU-VKHMYHEASA-M
1odec11eg3p,NA
pnto__R,GHOKWGTUZJEAQD-ZETCQYMHSA-M
argtrna,NA
acgam6p,BRGMHAYQAZFZDJ-RTRLPJTCSA-L
dd2coa,IRFYVBULXZMEDE-DEEZISNZSA-J
hom__L,UKAUYVFTDYCKQA-VKHMYHEASA-N
3ohcoa,NFOYYXQAVVYWKV-HDRQGHTBSA-J
elco,NA
ppc1o,NA
dcaACP,NA
ddcacoa,YMCXGHLSVALICC-GMHMEAMDSA-J
pppi,UNXRWKVEANCORM-UHFFFAOYSA-I
udpLa4n,GWBAKYBSWHQNMQ-IAZOVDBXSA-M
dann,KCEGBPIYGIWCDH-UHFFFAOYSA-O
8aonn,GUAHPAJOXVYFON-UHFFFAOYSA-N
idp,JPXZQMKKFWMMGK-KQYNXXCUSA-K
no,MWUXSHHQAYIFBG-UHFFFAOYSA-N
2fe2s,NA
aacoa,OJFDKHTZOUZBOS-CITAKDKDSA-J
pe181,NA
uaccg,BEGZZYPUNCJHKP-DBYWSUQTSA-K
adpglc,WFPZSXYXPSUOPY-ROYWQJLOSA-L
hdd2coa,JUPAQFRKPHPXLD-MSHHSVQMSA-J
thdp,CXMBCXQHOXUCEO-BYPYZUCNSA-L
gm2lipa,NA
dhlpro,NA
acald,IKHGUXGNUITLKF-UHFFFAOYSA-N
ptrc,KIDHWZJUCRJVML-UHFFFAOYSA-P
micit,HHKPKXCSHMJWCF-WVBDSBKLSA-K
alaala,DEFJQIDDEAULHB-QWWZWVQMSA-N
cpppg3,NIUVHXTXUXOFEB-UHFFFAOYSA-J
anhgm,NA
3ocmrs7eACP,NA
bmoco,NA
malthp,ZHZITDGOAFCURV-VVTKTIMZSA-N
anth,RWZYAGGXGHYGMB-UHFFFAOYSA-M
dtdp4d6dm,PSXWNITXWWECNY-LPVGZGSHSA-L
ddca,NA
ppcoa,QAQREVBBADEHPA-IEXPHMLFSA-J
pgp181,NA
phthr,FKHAKIJOKDGEII-GBXIJSLDSA-L
fald,WSFSSNUMVMOOMR-UHFFFAOYSA-N
uacgamo,NA
5mthf,ZNOVTXRBGFNYRX-STQMWFEESA-L
quln,GJAWHXHKYYXBSV-UHFFFAOYSA-L
hisp,CWNDERHTHMWBSI-YFKPBYRVSA-M
murein5p3p,SBOXLYQXPDGZLN-UHFFFAOYSA-G
pphn,FPWMCUPFBRFMLH-XGAOUMNUSA-L
histrna,NA
cyst__L,ILRYLPWNYFXEMH-WHFBIAKZSA-N
ser__L,MTCFGRXMJLQNBG-REOHCLBHSA-N
3oocoa,WPIVBCGRGVNDDT-CECATXLMSA-J
nadp,XJLXINKUBYWONI-NNYOXOHSSA-K
pg161,GHQNERCMPIDAAU-ANXSUKRNSA-M
phitcoa,CIZCKPNGZPENDV-RUCZCKOISA-I
12dgr120,NA
anhgm3p,ZWZMFRJKRXDGBE-UHFFFAOYSA-L
prbatp,RKNHJBVBFHDXGR-KEOHHSTQSA-H
hemeO,FISPASSVCDRERW-ARQJTVBPSA-J
uLa4fn,YYVYMEXYAGAGTM-MOVGJWTDSA-M
cpg180,ACOSNNHXZDLJJE-UHFFFAOYSA-M
oaa,KHPXUQMNIQBQEV-UHFFFAOYSA-L
fmn,ANKZYBDXHMZBDK-SCRDCRAPSA-K
hhlipan,NA
kdo,NNLZBVFSCVTSLA-HXUQBWEZSA-M
malttrtre,NA
tsul,DHCDFWKWKRSZHF-UHFFFAOYSA-M
glx,HHLFWLYXYJOTON-UHFFFAOYSA-M
elao,NA
25aics,NAQGHJTUZRHGAC-ZZZDFHIKSA-J
udpg,HSCJRCZFDFQWRP-RDKQLNKOSA-L
meoh,OKKJLVBELUTLKV-UHFFFAOYSA-N
iscu,NA
iscu_4fe4s,NA
co2dam,IADMSJRJSGLGJI-OKJGWHJPSA-H
phe__L,COLNVLDHVKWLRT-QMMMGPOBSA-N
ibcoa,AEWHYWSPVRZHCT-NDZSKPAWSA-J
aso3,AQLMHYSWFMLWBS-UHFFFAOYSA-N
2agpg140,NHYJQQUDLXESED-UHFFFAOYSA-M
trnaval,NA
3hbcoa,QHHKKMYHDBRONY-VKBDFPRVSA-J
gua,UYTPUPDQBNUYGX-UHFFFAOYSA-N
hdcoa,NA
dc2coa,MGNBGCRQQFMNBM-YJHHLLFWSA-J
asntrna,NA
iscu_2fe2s2,NA
ps181,NA
1tdec7eg3p,NA
tmrs2eACP,NA
bwcogdp,NA
tagur,IZSRJDGCGRAUAR-WDCZJNDASA-M
btamp,UTQCSTJVMLODHM-RHCAYAJFSA-N
ala__D,QNAYBMKLOCPYGJ-UWTATZPHSA-N
dptne,HHXYJYBYNZMZKX-PYQRSULMSA-N
skm5p,QYOJSKGCWNAKGW-PBXRRBTRSA-K
ocdca,QIQXTHQIDYTFRH-UHFFFAOYSA-M
acmum6p,NMEMTQKUEVNSPV-MKFCKLDKSA-K
2dda7p,PJWIPEXIFFQAQZ-PUFIMZNGSA-K
g6p,NBSCHQHZLSJFNQ-GASJEMHNSA-L
succoa,VNOYUJKHFWYWIR-ITIYDSSPSA-I
anhm,NA
hdcap,NA
tre,HDTRYLNUVZCQOY-LIZSDCNHSA-N
4ppcys,XQYALQVLCNHCFT-CBAPKCEASA-K
aps,IRLPACMLTUPBCL-KQYNXXCUSA-L
cddec5eACP,NA
lplarg,NA
udcpdp,NTXGVHCCXVHYCL-RDQGWRCRSA-K
gln__L,ZDXPYRJPNDTMRX-VKHMYHEASA-N
fad,IMGVNJNCCGXBHD-UYBVJOGSSA-K
bmocogdp,NA
4mpetz,OCYMERZCMYJQQO-UHFFFAOYSA-L
n2,IJGRMHOSHXDMSA-UHFFFAOYSA-N
2agpg141,NA
kdolipid4,GPNCBCJEDRRCDW-ACUQGRCXSA-I
dgmp,LTFMZDNNPPEQNG-KVQBGUIXSA-L
prpp,PQGCEDQWHSBAJP-TXICZTDVSA-I
pp2coa,POODSGUMUCVRTR-IEXPHMLFSA-J
trnaglu,NA
preq1,MEYMBLGOKYDGLZ-UHFFFAOYSA-O
omchr,NA
moadcosh,NA
hmpscoa,DVSQFPLMOLPRDU-BFUQQYMQSA-I
achms,FCXZBWSIAGGPCB-YFKPBYRVSA-N
ps180,TZCPCKNHXULUIY-RGULYWFUSA-M
2agpe141,NA
actACP,NA
1tdecg3p,FAZBDRGXCKPVJU-MRXNPFEDSA-L
k,NPYPAHLBTDXSSS-UHFFFAOYSA-N
1p3h5c,WFOFKRKDDKGRIK-DMTCNVIQSA-M
2mcit,YNOXCRMFGMSKIJ-NFNCENRGSA-K
6hmhpt,CQQNNQTXUGLUEV-UHFFFAOYSA-N
pgp141,NA
23dhdp,UWOCFOFVIBZJGH-YFKPBYRVSA-L
val__L,KZSNJWFQEVHDMF-BYPYZUCNSA-N
udpgal,HSCJRCZFDFQWRP-ABVWGUQPSA-L
prlp,BLKFNHOCHNCLII-GHVQHMAVSA-J
2m3osuc,CXJNNMFPXAHDPF-UHFFFAOYSA-L
2p4c2me,HTJXTKBIUVFUAR-XHIBXCGHSA-J
pheme,KABFMIBPWCXCRK-RGGAHWMASA-J
2pg,GXIURPTVHJPJLF-UWTATZPHSA-K
3httdca,NA
dmlz,SXDXRJZUAJBNFL-XKSSXDPKSA-M
murein5p5p5p,FOZGDVCGOFWZKF-SSRSPRHQSA-G
h2s,RWSOTUBLDIXVET-UHFFFAOYSA-M
pe141,NA
r1p,YXJDFQJKERBOBM-TXICZTDVSA-L
pgp161,PTJJTQQVMKSSOK-WXUKJITCSA-K
lipan,NA
uama,NTMMCWJNQNKACG-KBKUWGQMSA-K
3hpalmACP,NA
alatrna,NA
ugmd,QUHLBZKCGUXHGP-AJVQVANPSA-J
ghhlipa,NA
LalaDgluMdapDala,BAPAFFOXTCMVCC-UHFFFAOYSA-M
glutrna,NA
thex2eACP,NA
2mecdp,SFRQRNJMIIUYDI-UHNVWZDZSA-L
bmoco1gdp,NA
glcur,AEMOLEFTQBMNLQ-AQKNRBDQSA-M
gdp,QGWNDRXFNXRZMB-UUOKFMHZSA-K
kdo2lipid4L,JVUUYJGQIVCMIU-ZODGSCPMSA-H
cu2,JPVYNHNXODAKFH-UHFFFAOYSA-N
pa160,PORPENFLTBBHSG-MGBGTMOVSA-L
dmpp,CBIDRCWHNCKSTO-UHFFFAOYSA-K
fe2,CWYNVVGOOAEACU-UHFFFAOYSA-N
3hcmrs7eACP,NA
dtdp,UJLXYODCHAELLY-XLPZGREQSA-K
ps140,NA
ppc1r,NA
gdpfuc,LQEBEXMHBLQMDB-JGQUBWHWSA-L
acg5sa,BCPSFKBPHHBDAI-LURJTMIESA-M
hx2coa,OINXHIBNZUUIMR-IXUYQXAASA-J
3ooctdACP,NA
murein4p3p,AKLORNSFZCNZDU-UHFFFAOYSA-H
tol,YXFVVABEGXRONW-UHFFFAOYSA-N
thrtrna,NA
3odecACP,NA
4mop,BKAJNAXTPSGJCU-UHFFFAOYSA-M
kdo2lipid4,XAOLJGCZESYRFT-VHSKNIDJSA-H
fadh2,YPZRHBJKEMOYQH-UYBVJOGSSA-L
mg2,JLVVSXFLKOJNIY-UHFFFAOYSA-N
sertrna,NA
cbasp,HLKXYZVTANABHZ-REOHCLBHSA-L
pdx5p,WHOMFKWHIQZTHY-UHFFFAOYSA-L
murein4px4p4p,NPJMJVATSCHTAI-UHFFFAOYSA-F
murein5p5p,WSONNHVKPYOZEY-UHFFFAOYSA-E
h2o2,MHAJPDPJQMAIIY-UHFFFAOYSA-N
phpyr,BTNMPGBKDVTSJY-UHFFFAOYSA-M
4abz,ALYNCZNDIQEVRV-UHFFFAOYSA-M
gm1lipa,NA
ocdceap,NA
btoh,LRHPLDYGYMQRHN-UHFFFAOYSA-N
adphep_DD,KMSFWBYFWSKGGR-FQBROAFUSA-L
hdcea,NA
ppp9,KSFOVUSSGSKXFI-UJJXFSCMSA-L
lipidAn,NA
fpram,PMCOGCVKOAOZQM-ZRTZXPPTSA-M
arg__L,ODKSFYDXXFIFQN-BYPYZUCNSA-O
pgp140,NA
13dpg,LJQLQCAXBUHEAZ-UWTATZPHSA-J
cbl1,OMAOKVYASDIYQG-DSRCUDDDSA-L
lipidX,HEHQDWUWJVPREQ-XQJZMFRCSA-L
phenol,ISWSIDIOOBJBQZ-UHFFFAOYSA-N
1pyr5c,DWAKNKKXGALPNW-UHFFFAOYSA-M
2me4p,XMWHRVNVKDKBRG-UHNVWZDZSA-L
myrsACP,NA
5mdr1p,JTFITTQBRJDSTL-KVTDHHQDSA-L
3mb2coa,BXIPALATIYNHJN-ZMHDXICWSA-J
tdec2eACP,NA
dcamp,OFBHPPMPBOJXRT-DPXQIYNJSA-J
pa180,YFWHNAWEOZTIPI-DIPNUNPCSA-L
iscssh,NA
3hdecACP,NA
no3,NHNBFGGVMKEFGY-UHFFFAOYSA-N
4r5au,XKQZIXVJVUPORE-RPDRRWSUSA-N
3mb,GWYFCOCPABKNJV-UHFFFAOYSA-M
23dhmp,PDGXJDXVGMHUIR-UJURSFKZSA-M
adocbip,MQCMBMUJJHSGIF-QMUWONGRSA-K
mmcoa__R,MZFOKIKEPGUZEN-AGCMQPJKSA-I
3omrsACP,NA
rdxo,NA
34hpp,KKADPXVIOXHVKN-UHFFFAOYSA-M
gdptp,KCPMACXZAITQAX-UUOKFMHZSA-H
asp__L,CKLJMWTZIZZHCS-REOHCLBHSA-M
2agpe160,CKPBBEOJHAPPBT-HXUWFJFHSA-N
aicar,NOTGFIUVDGNKRI-UUOKFMHZSA-L
hxcoa,NA
glyc3p,AWUCVROLDVIAJX-GSVOUGTGSA-L
pmeACP,NA
co,UGFAIRIUMAVXCW-UHFFFAOYSA-N
adcobdam,OCNLJCZKGHKJGF-QOCQOLRHSA-N
isetac,SUMDYPCJJOFFON-UHFFFAOYSA-M
3hhexACP,NA
cd2,WLZRMCYVCSSEQC-UHFFFAOYSA-N
ala__L,QNAYBMKLOCPYGJ-REOHCLBHSA-N
leu__L,ROHFNLRQFUQHCH-YFKPBYRVSA-N
omclo,NA
dtdp4d6dg,PSXWNITXWWECNY-UCBTUHGZSA-L
5fthf,VVIAGPKUTFNRDU-STQMWFEESA-L
gam1p,YMJBYRVFGYXULK-QZABAPFNSA-M
5aprbu,RQRINYISXYAZKL-RPDRRWSUSA-L
4c2me,YFAUKWZNPVBCFF-XHIBXCGHSA-L
dttp,NHVNXKFIZYSCEB-XLPZGREQSA-J
malthx,OCIBBXPLUVYKCH-QXVNYKTNSA-N
2fe1s,NA
pe120,NA
2dhp,PKVVTUWHANFMQC-UHFFFAOYSA-M
bzalc,WVDDGKGOMKODPV-UHFFFAOYSA-N
4hglu,HBDWQSHEVMSFGY-SCQFTWEKSA-M
gmhep1p,KMEJCSKJXSBBAN-QTNLNCNHSA-L
iasp,NMUOATVLLQEYHI-UHFFFAOYSA-M
ru5p__D,FNZLKVNUWIIPSJ-UHNVWZDZSA-L
pimACP,NA
zn2,PTFCDOFLOPIGGS-UHFFFAOYSA-N
t3c5ddeceACP,NA
accoa,ZSLZBFCDCINBPY-ZSJPKINUSA-J
clpn161,UYSHBKYVDAZLKJ-GMUISZSCSA-L
ocdcap,NA
pgp120,NA
tpalm2eACP,NA
5mta,WUUGFSXJNOTRMR-IOSLPCCCSA-N
man,WQZGKKKJIJFFOK-QTVWNMPRSA-N
asn__L,DCXYFEDJOCDNAF-REOHCLBHSA-N
dmbzid,LJUQGASMPRMWIW-UHFFFAOYSA-N
maltttrtre,NA
focytC,NA
3hddcoa,IJFLXRCJWPKGKJ-LXIXEQKWSA-J
ahop,YCIUCIBXUZOYMY-WCEMGWLASA-N
bz,WPYMKLBDIGXBTP-UHFFFAOYSA-M
uamag,OJZCATPXPWFLHF-HPUCEMLMSA-J
LalaDglu,VYZAGTDAHUIRQA-CRCLSJGQSA-M
mn2,WAEMQWOKJMHJLA-UHFFFAOYSA-N
s7p,JDTUMPKOJBQPKX-GBNDHIKLSA-L
ind3ac,SEOVTRFCIGRIMH-UHFFFAOYSA-M
3psme,QUTYKIXIUDQOLK-PRJMDXOYSA-J
gar,OBQMLSFOUZUIOB-HJZCUYRDSA-M
v5,NA
murein4px4px4p,NA
dtdprmn,ZOSQFDVXNQFKBY-CGAXJHMRSA-L
pgp180,UZNYMWWMHBZMLI-IOLBBIBUSA-K
selnp,JRPHGDYSKGJTKZ-UHFFFAOYSA-K
6hmhptpp,FCQGJGLSOWZZON-UHFFFAOYSA-K
kdo8p,IZZNRKJLBIYBJN-HXUQBWEZSA-K
lipidAds,HLDJGHAAKRKPAV-QDORLFPLSA-L
bzsucc,GTOFKXZQQDSVFH-UHFFFAOYSA-L
trnaarg,NA
cdpdtdecg,ICFWXMWHAMIZGF-WNAWUNHNSA-L
wco,NA
3htdcoa,OXBHKMHNDGRDCZ-STLSENOWSA-J
butpi,JSHMCUNOMIZJDJ-UHFFFAOYSA-L
gmp,RQFCJASXJCIDSX-UUOKFMHZSA-L
mlthf,QYNUQALWYRSVHF-OLZOCXBDSA-L
so4,QAOWNCQODCNURD-UHFFFAOYSA-L
flxr,NA
lpro,NA
ala_B,UCMIRNVEIXFBKS-UHFFFAOYSA-N
datp,SUYVUBYJARFZHO-RRKCRQDMSA-J
pser__L,BZQFBWGGLXLEPQ-REOHCLBHSA-L
cu,VMQMZMRVKUZKQL-UHFFFAOYSA-N
clpn140,SDCJNZZAOLRVCP-GTOSQJSUSA-L
agdpcbi,IQTYKHRKNGVJEO-RRMAJTJESA-K
amob,UOKVQQMBGVMXPU-CJPDYEHRSA-N
csn,OPTASPLRGRRNAP-UHFFFAOYSA-N
apoACP,NA
gtp,XKMLYUALXHKNFT-UUOKFMHZSA-J
clpn160,GRTNLBQYBYZCCM-ULKDXPJMSA-L
cro4,ZCDOYSPFYFSLEW-UHFFFAOYSA-N
2agpg120,NA
appl,HXKKHQJGJAFBHI-GSVOUGTGSA-O
u3agn,NA
hg2,BQPIGGFYSBELGY-UHFFFAOYSA-N
3c4mop,HIIZAGQWABAMRR-BYPYZUCNSA-L
itp,HAEJPQIATWHALX-KQYNXXCUSA-J
ps161,NA
alpro,NA
r5p,KTVPXOYAKDPRHY-AIHAYLRMSA-L
ps141,NA
5prdmbz,ZMRGXEJKZPRBPJ-SYQHCUMBSA-L
maltttr,LUEWUZLMQUOBSB-ZLBHSGTGSA-N
dcmp,NCMVOABPESMRCP-SHYZEUOFSA-L
trnathr,NA
copre8,DPVDDBUQBNNVPO-WTEINHRPSA-F
mocogdp,VQAGYJCYOLHZDH-ILXWUORBSA-K
ara5p,PPQRONHOSHZGFQ-WDCZJNDASA-L
uagmda,PNWZQTONLRRPST-KLDRQJOASA-J
ivcoa,UYVZIWWBJMYRCD-ZMHDXICWSA-J
cdpdhdec9eg,LBKBJHVQQNUXGQ-BQUKFSKHSA-L
cystrna,NA
pgp160,ONJBJMDJKLHMEK-MPQUPPDSSA-K
3ohdcoa,NQMPLXPCRJOSHL-BBECNAHFSA-J
lac__D,JVTAAEKCZFNVCJ-UWTATZPHSA-M
glytrna,NA
preq0,FMKSMYDYKXQYRV-UHFFFAOYSA-N
argsuc,KDZOASGQNOPSCU-ZBHICJROSA-M
pa161,NA
3hodcoa,WZMAIEGYXCOYSH-SFKGBVSGSA-J
dhlplarg,NA
v4,NA
metsox_R__L,QEFRNWWLZKMPFJ-ZXPFJRLXSA-N
kdo2lipid4b,WEHGITRIUDENCL-UHFFFAOYSA-H
cbi,XQRJFEVDQXEIAX-JFYQDRLCSA-M
chor,WTFXTQVDAKGDEY-HTQZYQBOSA-L
3fe4s,NA
murein5p4p,YJNGRCZHKAYCMA-VZNOAHCOSA-E
ocACP,NA
cpe160,DTFRUHREBAYLCS-UHFFFAOYSA-M
taur,XOAAWQZATWQOTB-UHFFFAOYSA-N
nicrnt,JOUIQRNQJGXQDC-ZYUZMQFOSA-L
utp,PGAVKCOVUIYSFO-XVFCMESISA-J
dhap,GNGACRATGGDKBX-UHFFFAOYSA-L
26dap_LL,GMKMEZVLHJARHF-WHFBIAKZSA-N
5pg35pg,ZEHOHLFQOXAZHX-MHARETSRSA-K
malttr,FYGDTMLNYKFZSV-PXXRMHSHSA-N
dudp,QHWZTVCCBMIIKE-SHYZEUOFSA-K
ficytC,NA
od2coa,NBCCUIHOHUKBMK-ZDDAFBBHSA-J
ohpb,MZJFVXDTNBHTKZ-UWTATZPHSA-K
orot,PXQPEWDEAKTCGB-UHFFFAOYSA-M
2mbcoa,LYNVNYDEQMMNMZ-XGXNYEOVSA-J
vaccoa,UATIGEHITDTAGF-CITAKDKDSA-J
cdpdodecg,PDCWLWQTNQCGRI-IGIWICMZSA-L
pg160,BIABMEZBCHDPBV-MPQUPPDSSA-M
h2mb4p,MDSIZRKJVDMQOQ-GORDUTHDSA-K
atp,ZKHQWZAMYRWXGA-KQYNXXCUSA-J
murein5px3p,NA
octdp,IKKLDISSULFFQO-DJMILUHSSA-K
pe140,NA
sbzcoa,AVOVYFCDODUXLY-HSJNEKGZSA-I
benzcoa,VEVJTUNLALKRNO-TYHXJLICSA-J
clpn120,NA
3dhsk,SLWWJZMPHJJOPH-PHDIDXHHSA-M
murein5px4px4p,UVVIMBIDZMDRCG-UHFFFAOYSA-D
glu__D,WHUUTDBJXJRKMK-GSVOUGTGSA-M
3hppnl,AKXKFZDCRYJKTF-UHFFFAOYSA-N
