reactions,metabolites,metabolitestotal,gpr,genes
ACACT6r_num1,accoa_c,accoa,Gmet_2074,Gmet_2074
ACACT6r_num1,ddcacoa_c,ddcacoa,Gmet_2074,Gmet_2074
ACACT7r_num1,accoa_c,accoa,Gmet_2074,Gmet_2074
ACACT7r_num1,tdcoa_c,tdcoa,Gmet_2074,Gmet_2074
ACACT8r_num1,3ohodcoa_c,3ohodcoa,Gmet_2074,Gmet_2074
ACAFDOR,acald_c,acald,Gmet_1045,Gmet_1045
ACAFDOR,fdxo_42_c,fdxo_42,Gmet_1045,Gmet_1045
ACBIPGT,adocbip_c,adocbip,Gmet_0466,Gmet_0466
ACCOAC,accoa_c,accoa,Gmet_1216 and Gmet_2476) and Gmet_0983 and Gmet_0984,Gmet_2476
ACCOAC,accoa_c,accoa,Gmet_1216 and Gmet_2476) and Gmet_0983 and Gmet_0984,Gmet_0983
ACCOAC,accoa_c,accoa,Gmet_1216 and Gmet_2476) and Gmet_0983 and Gmet_0984,Gmet_0984
ACCOAC,accoa_c,accoa,Gmet_1216 and Gmet_2476) and Gmet_0983 and Gmet_0984,Gmet_1216
ACCOAC,hco3_c,hco3,Gmet_1216 and Gmet_2476) and Gmet_0983 and Gmet_0984,Gmet_2476
ACCOAC,hco3_c,hco3,Gmet_1216 and Gmet_2476) and Gmet_0983 and Gmet_0984,Gmet_0983
ACCOAC,hco3_c,hco3,Gmet_1216 and Gmet_2476) and Gmet_0983 and Gmet_0984,Gmet_0984
ACCOAC,hco3_c,hco3,Gmet_1216 and Gmet_2476) and Gmet_0983 and Gmet_0984,Gmet_1216
ACGAMT_num1,uacgam_c,uacgam,Gmet_1505,Gmet_1505
ACGAMT_num1,udcpp_c,udcpp,Gmet_1505,Gmet_1505
ACGK,acglu_c,acglu,Gmet_0203,Gmet_0203
ACGS,accoa_c,accoa,Gmet_0946,Gmet_0946
ACGS,glu__L_c,glu__L,Gmet_0946,Gmet_0946
ACHBS,2obut_c,2obut,Gmet_1260 and Gmet_1261,Gmet_1261
ACHBS,2obut_c,2obut,Gmet_1260 and Gmet_1261,Gmet_1260
ACHBS,pyr_c,pyr,Gmet_1260 and Gmet_1261,Gmet_1261
ACHBS,pyr_c,pyr,Gmet_1260 and Gmet_1261,Gmet_1260
ACPS1,apoACP_c,apoACP,Gmet_1884,Gmet_1884
ACITL,cit_c,cit,Gmet_0305 and Gmet_0306,Gmet_0305
ACITL,cit_c,cit,Gmet_0305 and Gmet_0306,Gmet_0306
ACKr,ac_c,ac,Gmet_1034,Gmet_1034
ACLS,pyr_c,pyr,Gmet_1260 and Gmet_1261,Gmet_1261
ACLS,pyr_c,pyr,Gmet_1260 and Gmet_1261,Gmet_1260
ACS,ac_c,ac,Gmet_2340,Gmet_2340
ACS2,ppa_c,ppa,Gmet_2340,Gmet_2340
ACNPLYS,acmana_c,acmana,Gmet_0455,Gmet_0455
ACNPLYS,pep_c,pep,Gmet_0455,Gmet_0455
ACOAD1f_num1,btcoa_c,btcoa,Gmet_1715,Gmet_1715
ACOAD2f_num1,hxcoa_c,hxcoa,Gmet_1715,Gmet_1715
ACOAD3f_num1,occoa_c,occoa,Gmet_1715,Gmet_1715
ACOAD4f_num1,dcacoa_c,dcacoa,Gmet_1715,Gmet_1715
ACt2rpp_num1,ac_p,ac,Gmet_3031,Gmet_3031
ACt4pp_num1,ac_p,ac,Gmet_3031,Gmet_3031
ADCPS1,adcobhex_c,adcobhex,Gmet_0486,Gmet_0486
ADCPS1,appl_c,appl,Gmet_0486,Gmet_0486
ADCPS2,adcobhex_c,adcobhex,Gmet_0486,Gmet_0486
ADCPS2,applp_c,applp,Gmet_0486,Gmet_0486
ACOAD5f_num1,ddcacoa_c,ddcacoa,Gmet_1715,Gmet_1715
ACOAD6f_num1,tdcoa_c,tdcoa,Gmet_1715,Gmet_1715
ACOAD7f_num1,pmtcoa_c,pmtcoa,Gmet_1715,Gmet_1715
ADCS,chor_c,chor,Gmet_3010,Gmet_3010
ADCS,gln__L_c,gln__L,Gmet_3010,Gmet_3010
ACOAD8f_num1,stcoa_c,stcoa,Gmet_1715,Gmet_1715
ACOATA_num1,ACP_c,ACP,Gmet_1695,Gmet_1695
ACOATA_num1,accoa_c,accoa,Gmet_1695,Gmet_1695
ADCYRS,adcobdam_c,adcobdam,Gmet_0485,Gmet_0485
ADCYRS,gln__L_c,gln__L,Gmet_0485,Gmet_0485
ADD,ade_c,ade,Gmet_2201,Gmet_2201
ALAD_L,ala__L_c,ala__L,Gmet_1099,Gmet_1099
ALATA_L,akg_c,akg,Gmet_3173,Gmet_3173
ALATA_L,ala__L_c,ala__L,Gmet_3173,Gmet_3173
ALATRS,ala__L_c,ala__L,Gmet_0201,Gmet_0201
ALATRS,trnaala_c,trnaala,Gmet_0201,Gmet_0201
ALCD1,meoh_c,meoh,Gmet_1053,Gmet_1053
ALCD19,glyald_c,glyald,Gmet_1046,Gmet_1046
ALCD2x_num1,etoh_c,etoh,Gmet_1046,Gmet_1046
ALCD3ir_num1,ppal_c,ppal,Gmet_1046,Gmet_1046
ALCD4_num1,btoh_c,btoh,Gmet_1046,Gmet_1046
ALDD2x,acald_c,acald,Gmet_0789,Gmet_0789
AM3PA_num1,anhm3p_c,anhm3p,Gmet_1188,Gmet_1188
AM4PA_num1,anhm4p_c,anhm4p,Gmet_1188,Gmet_1188
AMALT1,malt_c,malt,Gmet_2391,Gmet_2391
AMALT1,malttr_c,malttr,Gmet_2391,Gmet_2391
AMALT2,malt_c,malt,Gmet_2391,Gmet_2391
