metname,inchikey
oxa,MUBZPKHOEPUJKR-UHFFFAOYSA-L
zn2,PTFCDOFLOPIGGS-UHFFFAOYSA-N
dtdpglu,YSYKRGRSMLTJNL-URARBOGNSA-L
glu5p,PJRXVIJAERNUIP-VKHMYHEASA-L
ipdp,NUHSROFQTUXZQQ-UHFFFAOYSA-K
actn__R,ROWKJAVDOGWPAT-GSVOUGTGSA-N
4ppan,XHFVGHPGDLDEQO-ZETCQYMHSA-K
dmlz,SXDXRJZUAJBNFL-XKSSXDPKSA-M
ctp,PCDQPRRSZKQHHS-XVFCMESISA-J
copre4,VHHGJROBFDFFAE-QTESGACZSA-F
indole,SIKJAQJRHWYJAI-UHFFFAOYSA-N
dha,RXKJFZQQPQGTFL-UHFFFAOYSA-N
6pgl,IJOJIVNDFQSGAB-SQOUGZDYSA-L
mppp9,REJJDEGSUOCEEW-RGGAHWMASA-J
6ax6ax,IWENLYKHSZCPRD-UHFFFAOYSA-N
glyc1p,AWUCVROLDVIAJX-UHFFFAOYSA-L
cdgggp,NA
3hdgggp,NA
tyrtrna,NA
orn,AHLPHDHHMVZTML-BYPYZUCNSA-O
dpgpi,NA
thm,MYVIATVLJGTBFV-UHFFFAOYSA-M
lystrna,NA
2cpr5p,QKMBYNRMPRKVTO-MNOVXSKESA-K
dann,KCEGBPIYGIWCDH-UHFFFAOYSA-O
dtdp,UJLXYODCHAELLY-XLPZGREQSA-K
gam6p,XHMJOUIAFHJHBW-IVMDWMLBSA-M
damp,KHWCHTKSEGGWEX-RRKCRQDMSA-L
trdox,NA
fum,VZCYOOQTPOCHFL-OWOJBTEDSA-L
25dhpp,NA
arg__L,ODKSFYDXXFIFQN-BYPYZUCNSA-O
3hdggpgp,NA
f430p3,NA
uacgam,LFTYTUAZOPRMMI-CFRASDGPSA-L
glyb,KWIUHFFTVRNATP-UHFFFAOYSA-N
datp,SUYVUBYJARFZHO-RRKCRQDMSA-J
2tcc,HYGZRLVEUKTESI-WUCPZUCCSA-M
pppi,UNXRWKVEANCORM-UHFFFAOYSA-I
dtbt,AUTOLBMXDDTRRT-UHFFFAOYSA-M
adn,OIRDTQYFTABQOQ-KQYNXXCUSA-N
icit,ODBLHEXUDAPZAU-UHFFFAOYSA-K
gtp,XKMLYUALXHKNFT-UUOKFMHZSA-J
atp,ZKHQWZAMYRWXGA-KQYNXXCUSA-J
dhadrp,NA
tih2cit,KVEBLTAWTCBJNF-UJURSFKZSA-K
f420_0,OLEQJMXJEZZMHZ-GQPBWUKJSA-K
2mahmp,AGQJQCFEPUVXNK-UHFFFAOYSA-K
dhap,GNGACRATGGDKBX-UHFFFAOYSA-L
ac,QTBSBXVTEAMEQO-UHFFFAOYSA-M
so3,LSNNMFCWUKXFEE-UHFFFAOYSA-L
inost,CDAISMWEOUEBRE-GPIVLXJGSA-N
glcn,RGHNJXZEOKUKBD-SQOUGZDYSA-M
air,PDACUKOKVHBVHJ-ZRTZXPPTSA-M
co2,CURLTUGMZLYLDI-UHFFFAOYSA-N
34hpp,KKADPXVIOXHVKN-UHFFFAOYSA-M
skm,JXOHGGNKMLTUBP-HSUXUTPPSA-M
f390g,AGIBFKDQHBKZJS-BANWBAIDSA-H
orot,PXQPEWDEAKTCGB-UHFFFAOYSA-M
g6p,NBSCHQHZLSJFNQ-GASJEMHNSA-L
ch4,VNWKTOKETHGBQD-UHFFFAOYSA-N
formh4spt,NA
formmfr_b,NA
3psme,QUTYKIXIUDQOLK-PRJMDXOYSA-J
mphen,NA
2ins,VYEGBDHSGHXOGT-HYFGLKJPSA-N
3hdpgps,NA
for,BDAGIHXWWSANSR-UHFFFAOYSA-M
h4spt,DOMRFGVDYQUXCH-HXBMNFMZSA-J
mleneh4spt,NA
cd2,WLZRMCYVCSSEQC-UHFFFAOYSA-N
csn,OPTASPLRGRRNAP-UHFFFAOYSA-N
xmp,DCTLYFZHFGENCW-UUOKFMHZSA-L
histrna,NA
ala__L,QNAYBMKLOCPYGJ-REOHCLBHSA-N
dkmp,NA
gua,UYTPUPDQBNUYGX-UHFFFAOYSA-N
dhadr,NA
pan4p,JDMUPRLRUUMCTL-VIFPVBQESA-L
etha,HZAXFHJVJLSVMW-UHFFFAOYSA-O
4mhetz,BKAWJIRCKVUVED-UHFFFAOYSA-N
trnalys,NA
ohepa,NA
ahdt,DGGUVLXVLHAAGT-XINAWCOVSA-J
asptrna,NA
dudp,QHWZTVCCBMIIKE-SHYZEUOFSA-K
5hbzid,NA
3hdggpi,NA
tma,GETQZCLCWQTVFV-UHFFFAOYSA-O
4ahmmp,VUTBELPREDJDDH-UHFFFAOYSA-N
trnaile,NA
iasp,NMUOATVLLQEYHI-UHFFFAOYSA-M
citr__L,RHGKLRLOHDJJDR-BYPYZUCNSA-N
dmpp,CBIDRCWHNCKSTO-UHFFFAOYSA-K
23dhmp,PDGXJDXVGMHUIR-UJURSFKZSA-M
f430p1,NA
udpglcur,HDYANYHVCAPMJV-LXQIFKJMSA-K
anth,RWZYAGGXGHYGMB-UHFFFAOYSA-M
ump,DJJCXFVJDGTHFX-XVFCMESISA-L
ptrc,KIDHWZJUCRJVML-UHFFFAOYSA-P
ala_B,UCMIRNVEIXFBKS-UHFFFAOYSA-N
s7p,JDTUMPKOJBQPKX-GBNDHIKLSA-L
dhadrpr,NA
gdpddman,PNHLMHWWFOPQLK-BKUUWRAGSA-L
acgam1p,FZLJPEPAYPUMMR-RTRLPJTCSA-L
adcobhex,AXZSUSWNAXMBBB-NQYRMHKHSA-L
trnacys,NA
gdp,QGWNDRXFNXRZMB-UUOKFMHZSA-K
2ahbut,VUQLHQFKACOHNZ-LURJTMIESA-M
mi1p__D,INAPMGSXUVUWAF-UOTPTPDRSA-L
cystrna,NA
fru,RFSUNEUAIZKAJO-VRPWFDPXSA-N
fgam,VDXLUNDMVKSKHO-ZRTZXPPTSA-L
tyr__L,OUYCCCASQSFEME-QMMMGPOBSA-N
dpgps,REWAKYJADCBFMU-BMCGWPBGSA-M
cbi,XQRJFEVDQXEIAX-JFYQDRLCSA-M
nadp,XJLXINKUBYWONI-NNYOXOHSSA-K
25dthpp,NA
hco3,BVKZGUZCCUSVTD-UHFFFAOYSA-M
indaccoa,WXOGUAPLOCTRFO-HSJNEKGZSA-J
acglu,RFMMMVDNIPUKGG-YFKPBYRVSA-L
dhor__S,UFIVEPVSAGBUSI-REOHCLBHSA-M
caphis,CJCSNWWKPUXVRD-MLWJPKLSSA-N
3php,LFLUCDOSQPJJBE-UHFFFAOYSA-K
dgdp,CIKGWCTVFSRMJU-KVQBGUIXSA-K
quln,GJAWHXHKYYXBSV-UHFFFAOYSA-L
dpgpe,NA
succ,KDYFGRWQOYBRFD-UHFFFAOYSA-L
5aprbu,RQRINYISXYAZKL-RPDRRWSUSA-L
thf,MSTNYGQPCMXVAQ-RYUDHWBXSA-L
adocblhbi,NA
mmh2mpt,NA
h4mpt,SCBIBGUJSMHIAI-LHIIQLEZSA-K
4hphac,HBMCQTHGYMTCOF-UHFFFAOYSA-N
duri,MXHRCPNRJAMMIM-SHYZEUOFSA-N
dggpg,NA
itp,HAEJPQIATWHALX-KQYNXXCUSA-J
dscl,OQIIYZQTTMKFAU-ZNLOQLQNSA-G
ind3ac,SEOVTRFCIGRIMH-UHFFFAOYSA-M
pram,SKCBPEVYGOQGJN-TXICZTDVSA-M
Shcit,XKJVEVRQMLKSMO-ZETCQYMHSA-K
man1p,HXXFSFRBOHSIMQ-RWOPYEJCSA-L
akg,KPGXRSRHYNQIFN-UHFFFAOYSA-L
thrtrna,NA
mma,BAVYZALUXZFZLV-UHFFFAOYSA-O
dadp,DAEAPNUQQAICNR-RRKCRQDMSA-K
dggpi,NA
appl,HXKKHQJGJAFBHI-GSVOUGTGSA-O
3hdgggps,NA
prbamp,RTQMRTSPTLIIHM-KEOHHSTQSA-J
ch4s,LSDPWZHWYPCBBB-UHFFFAOYSA-N
ru5p__D,FNZLKVNUWIIPSJ-UHNVWZDZSA-L
dms,QMMFVYPAHWMCMS-UHFFFAOYSA-N
2ppoh,KFZMGEQAYNKOFK-UHFFFAOYSA-N
f420_3,NA
atrz,MXWJVTOOROXGIU-UHFFFAOYSA-N
h2,UFHFLCQGNIYNRP-UHFFFAOYSA-N
methf,MEANFMOQMXYMCT-OLZOCXBDSA-M
acald,IKHGUXGNUITLKF-UHFFFAOYSA-N
glc__D,WQZGKKKJIJFFOK-GASJEMHNSA-N
h,GPRLSGONYQIRFK-UHFFFAOYSA-N
cit,KRKNYBCHXYNGOX-UHFFFAOYSA-K
ggdp,OINNEUNVOZHBOX-QIRCYJPOSA-K
3hdggpg,NA
pac,WLJVXDMOQOGPHL-UHFFFAOYSA-M
fpram,PMCOGCVKOAOZQM-ZRTZXPPTSA-M
thym,RWQNBRDOKXIBIV-UHFFFAOYSA-N
gam1p,YMJBYRVFGYXULK-QZABAPFNSA-M
uacmam,LFTYTUAZOPRMMI-ZYQOOJPVSA-L
trnatyr,NA
dhnpt,YQIFAMYNGGOTFB-XINAWCOVSA-N
trdrd,NA
ile__L,AGPKZVBTJJNPAG-WHFBIAKZSA-N
mev__R,KJTLQQUUPVSXIM-ZCFIWIBFSA-M
thdp,CXMBCXQHOXUCEO-BYPYZUCNSA-L
co,UGFAIRIUMAVXCW-UHFFFAOYSA-N
3mop,JVQYSWDUAOAHFM-BYPYZUCNSA-M
trnaarg,NA
e4p,NGHMDNPXVRFFGS-IUYQGCFVSA-L
trnahis,NA
4abz,ALYNCZNDIQEVRV-UHFFFAOYSA-M
4cml,DHCUIDTZCMREHG-UHFFFAOYSA-L
3uib,PHENTZNALBMCQD-UHFFFAOYSA-M
scl,KWIZRXMMFRBUML-AHGFGAHVSA-F
phaccoa,ZIGIFDRJFZYEEQ-CECATXLMSA-J
uamr,NQBRVZNDBBMBLJ-MQTLHLSBSA-K
dhrfap,NA
cys__L,XUJNEKJLAYXESH-REOHCLBHSA-N
na1,FKNQFGJONOIPTF-UHFFFAOYSA-N
mal__L,BJEPYKJPYRNKOW-REOHCLBHSA-L
trnaphe,NA
3dhsk,SLWWJZMPHJJOPH-PHDIDXHHSA-M
3c2hmp,RNQHMTFBUSSBJQ-CRCLSJGQSA-L
mlthf,QYNUQALWYRSVHF-OLZOCXBDSA-L
trnathr,NA
4mpetz,OCYMERZCMYJQQO-UHFFFAOYSA-L
glu__L,WHUUTDBJXJRKMK-VKHMYHEASA-M
h3acon_C,NGULBISQWGMRGK-WAYWQWQTSA-K
histd,ZQISRDCJNBUVMM-YFKPBYRVSA-O
glyald,MNQZXJOMYWMBOU-VKHMYHEASA-N
gdpfuc,LQEBEXMHBLQMDB-JGQUBWHWSA-L
glutrna,NA
4ppcys,XQYALQVLCNHCFT-CBAPKCEASA-K
phe__L,COLNVLDHVKWLRT-QMMMGPOBSA-N
mfr_b,CPAPOMBQCWDUMV-DYXSIQFUSA-L
n2,IJGRMHOSHXDMSA-UHFFFAOYSA-N
aconm,BRYKYSQCLNCYQW-DUXPYHPUSA-L
6ax,SLXKOJJOQWFEFD-UHFFFAOYSA-N
hphaccoa,GPCAQTOAAYEBGJ-CECATXLMSA-J
S2hglut,HWXBTNAVRSUOJR-VKHMYHEASA-L
dxyl5p,AJPADPZSRRUGHI-RFZPGFLSSA-L
pi,NBIIXXVUZAFLBC-UHFFFAOYSA-L
4kfbp,NA
val__L,KZSNJWFQEVHDMF-BYPYZUCNSA-N
ptp,XJKSTNDFUHDPQJ-UHFFFAOYSA-N
2saa,JTJIXCMSHWPJJE-UHFFFAOYSA-M
fe2,CWYNVVGOOAEACU-UHFFFAOYSA-N
o2s,OUUQCZGPVNCOIJ-UHFFFAOYSA-M
gthox,YPZRWBKMTBYPTK-BJDJZHNGSA-L
o2,MYMOFIZGZYHOMD-UHFFFAOYSA-N
fmn,ANKZYBDXHMZBDK-SCRDCRAPSA-K
tsul,DHCDFWKWKRSZHF-UHFFFAOYSA-M
2plac__L,CSZRNWHGZPKNKY-REOHCLBHSA-K
dgtp,HAAZLUGHYHWQIW-KVQBGUIXSA-J
3hfrdp,NA
pnto__R,GHOKWGTUZJEAQD-ZETCQYMHSA-M
prfp,QOUSHGMTBIIAHR-KEOHHSTQSA-J
hatrz,NFMIMWNQWAWNDW-UHFFFAOYSA-N
4r5au,XKQZIXVJVUPORE-RPDRRWSUSA-N
actp,LIPOUNRJVLNBCD-UHFFFAOYSA-L
adp,XTWYTFMLZFPYCI-KQYNXXCUSA-K
com,ZNEWHQLOPFWXOF-UHFFFAOYSA-M
co1dam,NKLHEMWEQJCPPF-OKJGWHJPSA-H
r5p,KTVPXOYAKDPRHY-AIHAYLRMSA-L
sucsal,UIUJIQZEACWQSV-UHFFFAOYSA-M
g3p,LXJXRIRHZLFYRP-VKHMYHEASA-L
dtdp4d6dg,PSXWNITXWWECNY-UCBTUHGZSA-L
uppg3,HUHWZXWWOFSFKF-UHFFFAOYSA-F
cobya,ZRAQEEAQQLYOBK-OKJGWHJPSA-F
trnaval,NA
dcamp,OFBHPPMPBOJXRT-DPXQIYNJSA-J
hcit,NA
dhf,OZRNSSUDZOLUSN-LBPRGKRZSA-L
dttp,NHVNXKFIZYSCEB-XLPZGREQSA-J
56dura,OIVLITBTBDPEFK-UHFFFAOYSA-N
codhpre6,RFBIUXAOZAPWCC-RDKWKEIWSA-E
hom__L,UKAUYVFTDYCKQA-VKHMYHEASA-N
fdred,NA
fol,OVBPIULPVIDEAO-LBPRGKRZSA-L
udpg,HSCJRCZFDFQWRP-RDKQLNKOSA-L
dgggp,NA
dohdu,NA
acetone,CSCPPACGZOOCGX-UHFFFAOYSA-N
gdpofuc,PNHLMHWWFOPQLK-WAMCPPDZSA-L
cbl1hbi,NA
3hgrdp,NA
eig3p,HFYBTHCYPKEDQQ-RITPCOANSA-L
36dahx,QKEWQOJCHPFEAF-YFKPBYRVSA-O
trnaglu,NA
hspmd,UODZHRGDSPLRMD-UHFFFAOYSA-Q
3c4mop,HIIZAGQWABAMRR-BYPYZUCNSA-L
f420_7,NA
23dhdp,UWOCFOFVIBZJGH-YFKPBYRVSA-L
pser__L,BZQFBWGGLXLEPQ-REOHCLBHSA-L
7ohp,OOFMTFUTWFAVGC-UHFFFAOYSA-M
acmana,MBLBDJOUHNCFQT-XAMCCFCMSA-N
sf430a,NA
dump,JSRLJPSBLDHEIO-SHYZEUOFSA-L
tih3cit,NLOCBSDWTSPKMJ-UHFFFAOYSA-K
4mop,BKAJNAXTPSGJCU-UHFFFAOYSA-M
hgbam,JJMDOVLPFPOLFZ-IPUCCYEASA-L
nmn,DAYLJWODMCOQEW-TURQNECASA-M
amp,UDMBCSSLTHHNCD-KQYNXXCUSA-L
man6p,NBSCHQHZLSJFNQ-QTVWNMPRSA-L
ibcoa,AEWHYWSPVRZHCT-NDZSKPAWSA-J
dcmp,NCMVOABPESMRCP-SHYZEUOFSA-L
7mht,MZUIODFZFFPDDR-SCZZXKLOSA-M
unknown,NA
dhp23cp,NA
btn,YBJHBAHKTGYVGT-ZKWXMUAHSA-M
3hdpgpe,NA
dggpgp,NA
5aop,ZGXJTSGNIOSYLO-UHFFFAOYSA-N
2ood,NA
dgggps,NA
pant__R,OTOIIPJYVQJATP-BYPYZUCNSA-M
prpp,PQGCEDQWHSBAJP-TXICZTDVSA-I
3hdpgpg,NA
ppi,XPPKVPWEQAFLFU-UHFFFAOYSA-K
gthrd,RWSXRVCMGQZWBV-WDSKDSINSA-M
f420_4,NA
adocbi,KQXSPGAEBZWHMC-OCUXTBADSA-N
mettrna,NA
3hdpgpi,NA
etoh,LFQSCWFLJHTTHZ-UHFFFAOYSA-N
cbp,FFQKYPRQEYGKAF-UHFFFAOYSA-L
glutrna_gln,NA
r15bp,AAAFZMYJJHWUPN-TXICZTDVSA-J
thrp,USRGIUJOYOXOQJ-GBXIJSLDSA-L
argsuc,KDZOASGQNOPSCU-ZBHICJROSA-M
gdpmann,MVMSCBBUIHUTGJ-GDJBGNAASA-L
8aonn,GUAHPAJOXVYFON-UHFFFAOYSA-N
dhpt,WBFYVDCHGVNRBH-UHFFFAOYSA-M
fmettrna,NA
cobalt2,XLJKHNWPARRRJB-UHFFFAOYSA-N
rib__D,HMFHBZSHGGEWLO-SOOFDHNKSA-N
Brfap,NA
hisp,CWNDERHTHMWBSI-YFKPBYRVSA-M
xan,LRFVTYWOQMYALW-UHFFFAOYSA-N
3c3hmp,BITYXLXUCSKTJS-ZETCQYMHSA-L
glyc__R,RBNPOMFGQQGHHO-UWTATZPHSA-M
dutp,AHCYMLUZIRLXAA-SHYZEUOFSA-J
cu2,JPVYNHNXODAKFH-UHFFFAOYSA-N
dkfp,XBUYIELOLLPBOC-PHDIDXHHSA-L
23dpg,XOHUEYCVLUUEJJ-UWTATZPHSA-I
2obut,TYEYBOSBBBHJIV-UHFFFAOYSA-M
utp,PGAVKCOVUIYSFO-XVFCMESISA-J
copre5,CMNLELJQIRWSFR-GFSZXBFJSA-M
glyc,PEDCQBHIVMGVHV-UHFFFAOYSA-N
fe3,VTLYFUHAOXGGBS-UHFFFAOYSA-N
ddhrb,YUTUUCYDXGWRNU-XQQFMLRXSA-M
carn,NA
fc1p,KNYGWWDTPGSEPD-LFRDXLMFSA-L
ppbng,QSHWIQZFGQKFMA-UHFFFAOYSA-M
phetrna,NA
btamp,UTQCSTJVMLODHM-RHCAYAJFSA-N
acg5p,FCVIHFVSXHOPSW-YFKPBYRVSA-K
prlp,BLKFNHOCHNCLII-GHVQHMAVSA-J
mobd,MEFBJEMVZONFCJ-UHFFFAOYSA-N
gdpgpi,NA
trnagly,NA
mcom,FGMRHOCVEPGURB-UHFFFAOYSA-M
hacon_C,BJYPZFUWWJSAKC-ARJAWSKDSA-K
f430,CSIZETLYBMWYQA-SXMZNAGASA-M
aspsa,HOSWPDPVFBCLSY-VKHMYHEASA-N
5aizc,XFVULMDJZXYMSG-ZIYNGMLESA-L
dtmp,GYOZYWVXFNDGLU-XLPZGREQSA-L
his__L,HNDVDQJCIGZPNO-YFKPBYRVSA-N
frdp,VWFJDQUYCIWHTN-YFVJMOTDSA-K
dmh2mpt,NA
s,NINIDFKCEFEMDL-UHFFFAOYSA-N
imp,GRSZFWQUAKGDAV-KQYNXXCUSA-L
f390a,ZFXANEJZHDIWDP-CSDPJWOXSA-H
cala,JSJWCHRYRHKBBW-UHFFFAOYSA-M
dkdofp,NA
1pyr5c,DWAKNKKXGALPNW-UHFFFAOYSA-M
cob,JBJSVEVEEGOEBZ-SCZZXKLOSA-K
leutrna,NA
asp__L,CKLJMWTZIZZHCS-REOHCLBHSA-M
cbl1,OMAOKVYASDIYQG-DSRCUDDDSA-L
udpgal,HSCJRCZFDFQWRP-ABVWGUQPSA-L
copre6,DFFFCFUPOVLDTP-IICGDJHVSA-N
imacp,YCFFMSOLUMRAMD-UHFFFAOYSA-L
5mta,WUUGFSXJNOTRMR-IOSLPCCCSA-N
5pr5hbz,NA
f1p,RHKKZBWRNHGJEZ-VRPWFDPXSA-L
succoa,VNOYUJKHFWYWIR-ITIYDSSPSA-I
sl__L,CQQGIWJSICOUON-UWTATZPHSA-L
psd5p,NA
2dr1p,KBDKAJNTYKVSEK-VPENINKCSA-L
dtdprmn,ZOSQFDVXNQFKBY-CGAXJHMRSA-L
h2mpt,WTMBWYHMZCVPRJ-WJBIZLLUSA-K
hcys__L,FFFHZYDWPBMWHY-UHFFFAOYSA-N
pphn,FPWMCUPFBRFMLH-XGAOUMNUSA-L
f420_1,VXLZCIMPZIERNZ-LADHFWMSSA-J
alatrna,NA
so4,QAOWNCQODCNURD-UHFFFAOYSA-L
glntrna,NA
k,NPYPAHLBTDXSSS-UHFFFAOYSA-N
xu5p__D,FNZLKVNUWIIPSJ-RFZPGFLSSA-L
h2s,RWSOTUBLDIXVET-UHFFFAOYSA-M
23dhmb,JTEYKUFKXGDTEU-VKHMYHEASA-M
sec,NA
dtdp4d6dm,PSXWNITXWWECNY-LPVGZGSHSA-L
nabl,NA
agdpcbi,IQTYKHRKNGVJEO-RRMAJTJESA-K
aicar,NOTGFIUVDGNKRI-UUOKFMHZSA-L
h2o,XLYOFNOQVPJJNP-UHFFFAOYSA-N
ohexa,NA
leu__L,ROHFNLRQFUQHCH-YFKPBYRVSA-N
r5hbzi,NA
fdp,RNBGYGVWRKECFJ-VRPWFDPXSA-J
nadh,BOPGDPNILDQYTO-NNYOXOHSSA-L
pyr,LCTONWCANYUPML-UHFFFAOYSA-M
f430p2,NA
ni2,VEQPNABPJHWNSG-UHFFFAOYSA-N
asn__L,DCXYFEDJOCDNAF-REOHCLBHSA-N
trnatrp,NA
ppp9,KSFOVUSSGSKXFI-UJJXFSCMSA-L
5dpmev,SIGQQUBJQXSAMW-ZCFIWIBFSA-J
Rh2cit,LOUWLTSPEXZLSA-MRVPVSSYSA-K
ppap,FMNMEQSRDWIBFO-UHFFFAOYSA-L
dnad,SENPVEZBRZQVST-HISDBWNOSA-L
prbatp,RKNHJBVBFHDXGR-KEOHHSTQSA-H
3ig3p,NQEQTYPJSIEPHW-MNOVXSKESA-L
trptrna,NA
f420_2,BEUZRXRCQLIWPE-NALJQGANSA-I
ihcit_T,NA
thmmp,HZSAJDVWZRBGIF-UHFFFAOYSA-M
cl,VEXZGXHMUGYJMC-UHFFFAOYSA-M
ura,ISAKRJDGNUQOIC-UHFFFAOYSA-N
5mdr1p,JTFITTQBRJDSTL-KVTDHHQDSA-L
pap,WHTCPDAXWFLDIH-KQYNXXCUSA-J
3hcdgggp,NA
sertrna,NA
glu5sa,KABXUUFDPUOJMW-BYPYZUCNSA-N
accoa,ZSLZBFCDCINBPY-ZSJPKINUSA-J
glu1sa,MPUUQNGXJSEWTF-BYPYZUCNSA-N
h2o2,MHAJPDPJQMAIIY-UHFFFAOYSA-N
6hmhpt,CQQNNQTXUGLUEV-UHFFFAOYSA-N
26dap__M,GMKMEZVLHJARHF-SYDPRGILSA-N
56dthm,NBAKTGXDIBVZOO-UHFFFAOYSA-N
nac,PVNIIMVLHYAWGP-UHFFFAOYSA-M
hsfd,NA
trp__L,QIVBCDIJIAJPQS-VIFPVBQESA-N
orot5p,KYOBSHFOBAOFBF-XVFCMESISA-K
gggp,NA
rb15bp,YAHZABJORDUQGO-NQXXGFSBSA-J
ppa,NA
copre8,DPVDDBUQBNNVPO-WTEINHRPSA-F
pran,PMFMJXPRNJUYMB-GWOFURMSSA-K
dpgpg,NA
acg5sa,BCPSFKBPHHBDAI-LURJTMIESA-M
5odhf2a,ZPEHSARSWGDCEX-UHFFFAOYSA-M
5pmev,OKZYCXHTTZZYSK-ZCFIWIBFSA-K
ahcys,ZJUKTBDSGOFHSH-WFMPWKQPSA-N
trnaleu,NA
f420_2h2,NA
phpyr,BTNMPGBKDVTSJY-UHFFFAOYSA-M
mh4spt,DVZXLRSUEMKBID-XVKAKHOPSA-J
menylh4spt,NA
dctp,RGWHQCVHVJXOKC-SHYZEUOFSA-J
amet,MEFKEPWMEQBLKI-AIRLBKTGSA-O
ca2,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
nicrnt,JOUIQRNQJGXQDC-ZYUZMQFOSA-L
2ippm,NJMGRJLQRLFQQX-HYXAFXHYSA-L
glytrna,NA
glycogen,NA
acon_T,GTZCVFVGUGFEME-HNQUOIGGSA-K
mg2,JLVVSXFLKOJNIY-UHFFFAOYSA-N
gar,OBQMLSFOUZUIOB-HJZCUYRDSA-M
slp__L,NA
dcdp,FTDHDKPUHBLBTL-SHYZEUOFSA-K
3spyr,BUTHMSUEBYPMKJ-UHFFFAOYSA-L
achms,FCXZBWSIAGGPCB-YFKPBYRVSA-N
phom,FXDNYOANAXWZHG-VKHMYHEASA-L
met__L,FFEARJCKVFRZRR-BYPYZUCNSA-N
trnagln,NA
pro__L,ONIBWKKTOPOVIA-BYPYZUCNSA-N
gcald,WGCNASOHLSPBMP-UHFFFAOYSA-N
dhpmp,PLSQMGZYOGSOCE-XINAWCOVSA-L
fald,WSFSSNUMVMOOMR-UHFFFAOYSA-N
hacon_T,BJYPZFUWWJSAKC-ONEGZZNKSA-K
ser__L,MTCFGRXMJLQNBG-REOHCLBHSA-N
adcobdam,OCNLJCZKGHKJGF-QOCQOLRHSA-N
coa,RGJOEKWQDUBAIZ-IBOSZNHHSA-J
agm,QYPPJABKJHAVHS-UHFFFAOYSA-P
