reactions,data_type,kcat,MW,kcat_MW
CODHr_reverse_num2,DLkcat,79.8503,18554.296599999994,inf
ICDHyr_reverse_num1,DLkcat,79.2285,37156.96420000003,7676.154555166801
SHKK_num1,DLkcat,78.9625,30855.10200000002,4606.450498851046
AIRC2_num2,DLkcat,78.7669,27940.91689999999,5074.293750181121
GLNTRAT_num1,DLkcat,77.2913,51050.66050000001,4508.062320086146
TDPDRR,DLkcat,76.5175,30369.39950000002,4535.206565411341
POR2_num2,DLkcat,76.4555,32055.402100000007,7047.998234403975
IPDDI3y,DLkcat,76.0381,38771.97810000003,882.5225504808581
IPDDI3x,DLkcat,76.0381,38771.97810000003,882.5225504808581
MTAP,DLkcat,73.6015,28589.279600000016,3089.332828099661
FEDCabc_num3,DLkcat,72.6941,43409.071899999995,6028.665174018614
ALCD2y_num3,DLkcat,69.7683,37679.46259999999,6665.8562163251245
CPC6MT,DLkcat,68.6254,19475.296099999996,3039.5347900331376
GUAD,DLkcat,68.0643,17513.930799999995,13990.661650895645
G1PTT,DLkcat,66.4388,26414.764700000014,4527.386155364842
IOR2_num2,DLkcat,65.9237,51707.31920000008,1110.1788921493983
MCR,DLkcat,65.7475,61961.300900000184,1750.770233016471
GF6PTA,DLkcat,65.7162,67406.35230000017,1754.8666552009772
DAPDC,DLkcat,64.4846,47465.9701,2445.3788631194543
G6PDH3,DLkcat,62.3577,38089.85780000003,2946.817512140986
ALATA_L,DLkcat,62.3478,44145.16630000004,2542.204490460825
IPPS_num2,DLkcat,61.4948,54241.107200000064,2040.7149800953891
SLDx_reverse,DLkcat,59.919,85836.26620000045,1256.5108522858773
ARGDC_num2,DLkcat,59.8765,19914.533299999992,5412.012341760479
F4MTSPR,DLkcat,59.6345,34591.78529999997,6206.219139548146
GAPDi_nadp_num2,DLkcat,59.5515,36958.09850000007,1450.1923035894256
GAPD_reverse_num2,DLkcat,59.5515,36958.09850000007,1450.1923035894256
FMFD_b_num2,DLkcat,59.4249,23764.846000000005,2712.803607750563
POR2_num1,DLkcat,56.4345,44502.59359999998,1836.4288925180629
ALCD2y_num1,DLkcat,56.2192,33556.94570000004,6031.2139790481515
ACLS_num2,DLkcat,55.442,16173.593099999995,inf
GLUDC_num3,DLkcat,53.9517,19914.533299999992,4876.4918834427335
SHKK_num2,DLkcat,53.6295,19157.969399999987,5038.796021879024
IG3PS,DLkcat,53.3654,29807.5515,3721.4034100998124
GTHOr_reverse_num2,DLkcat,52.9377,49187.699700000056,3874.458882247746
PHETA1_reverse_num2,DLkcat,52.8876,41631.006600000095,2286.7013741627807
PROt2r_num1,DLkcat,52.6853,59615.14310000018,1590.7625993771994
F4MTSPR_reverse,DLkcat,52.1249,34591.78529999997,5424.68792438996
SHK3Dr_reverse,DLkcat,51.7714,29426.68050000001,3166.803676683817
DHFS_num2,DLkcat,50.2594,29180.505200000003,3100.2520134572583
LPFPLT,DLkcat,49.6021,33765.50330000004,2644.230687359542
ALCD2y_reverse_num2,DLkcat,48.0619,38773.79369999997,4462.365517769806
PTAr,DLkcat,46.1983,35348.09030000001,2352.515773673917
FEDCabc_num4,DLkcat,45.7467,29017.73650000001,5675.429577355213
ALAt4_reverse,DLkcat,44.3755,45358.161,3522.0078697635035
ALAt4,DLkcat,44.3755,45358.161,3522.0078697635035
ALATA_L_reverse,DLkcat,43.9759,44145.16630000004,1793.0982400671112
IOR2_num3,DLkcat,42.5097,65104.06930000017,1773.0757855727943
RBFSa,DLkcat,42.3948,17080.696699999986,4777.793009347926
GTHOr_reverse_num1,DLkcat,41.9823,49280.396300000095,3066.864135587313
MTCMMT,DLkcat,41.9589,40063.710300000006,721.8774087494402
TYRTA_reverse_num1,DLkcat,41.9008,41631.006600000095,1811.665058322174
GUAPRT_num3,DLkcat,41.6625,20788.1068,3607.471364347618
P5CRx,DLkcat,41.5345,27979.150399999984,2672.064695717138
TMDK1,DLkcat,40.9178,23412.58390000001,6291.662664367428
METAT_num1,DLkcat,40.8252,45580.677800000034,1612.2041958752957
GLNTRAT_num2,DLkcat,40.0993,55367.86380000008,2607.243084570653
ACYP,DLkcat,39.7847,10307.665799999992,6947.495329155904
GLUTRS,DLkcat,39.0015,64839.925800000165,1082.707901556541
GLUTRS_Gln,DLkcat,39.0015,64839.925800000165,1082.707901556541
ANS,DLkcat,38.8607,60229.908500000165,850.1360748638097
ACGS_num2,DLkcat,38.5672,18005.062700000002,3855.6355596584503
PSP_L_num4,DLkcat,38.393,32879.78490000003,2101.8203193902264
SPDC,DLkcat,36.8884,41812.249200000035,317.6060665016793
DHDPS,DLkcat,36.6861,30933.139200000005,1067.382453055395
NADS1_num1,DLkcat,36.0557,37241.640100000026,1742.6799632275045
MCMMT_num2,DLkcat,34.4839,50334.41190000003,inf
G5SD2,DLkcat,33.8549,49240.04280000003,1237.5866578247565
