reactions,metabolites,metabolitestotal,gpr,genes
ANPRT,prpp_c,prpp,Mbar_A3624,Mbar_A3624
DAPDC,26dap__M_c,26dap__M,Mbar_A1641,Mbar_A1641
ANS,chor_c,chor,Mbar_A3626 and Mbar_A3627,Mbar_A3626
ANS,chor_c,chor,Mbar_A3626 and Mbar_A3627,Mbar_A3627
ANS,gln__L_c,gln__L,Mbar_A3626 and Mbar_A3627,Mbar_A3626
ANS,gln__L_c,gln__L,Mbar_A3626 and Mbar_A3627,Mbar_A3627
CF3Sa_num1,f420_2_c,f420_2,Mbar_A0211,Mbar_A0211
CF3Sg_num1,f420_2_c,f420_2,Mbar_A0211,Mbar_A0211
APPLP,appl_c,appl,Mbar_A3455,Mbar_A3455
CH2ACH,h2acon_C_c,h2acon_C,Mbar_A1961 and Mbar_A0244,Mbar_A0244
CH2ACH,h2acon_C_c,h2acon_C,Mbar_A1961 and Mbar_A0244,Mbar_A1961
ARGDC_num1,arg__L_c,arg__L,Mbar_A2039,Mbar_A2039
CH3ACH,h3acon_C_c,h3acon_C,Mbar_A0244 and Mbar_A1961,Mbar_A0244
CH3ACH,h3acon_C_c,h3acon_C,Mbar_A0244 and Mbar_A1961,Mbar_A1961
ARGDr,arg__L_c,arg__L,Mbar_A1693,Mbar_A1693
DGGPGP,dggpgp_c,dggpgp,Mbar_A3582,Mbar_A3582
DGGPGP2,3hdggpgp_c,3hdggpgp,Mbar_A3582,Mbar_A3582
ARGSS_num1,asp__L_c,asp__L,Mbar_A2373,Mbar_A2373
ARGSS_num1,citr__L_c,citr__L,Mbar_A2373,Mbar_A2373
ARGTRS,arg__L_c,arg__L,Mbar_A1008,Mbar_A1008
ARGTRS,trnaarg_c,trnaarg,Mbar_A1008,Mbar_A1008
ASAD,aspsa_c,aspsa,Mbar_A0760,Mbar_A0760
ASD,dpgps_c,dpgps,Mbar_A0875,Mbar_A0875
DHDPRy,23dhdp_c,23dhdp,Mbar_A1151,Mbar_A1151
DHDPS,aspsa_c,aspsa,Mbar_A1150,Mbar_A1150
DHDPS,pyr_c,pyr,Mbar_A1150,Mbar_A1150
DHFS_num1,dhpt_c,dhpt,Mbar_A0890,Mbar_A0890
DHFS_num1,glu__L_c,glu__L,Mbar_A0890,Mbar_A0890
ASNN,asn__L_c,asn__L,Mbar_A0003,Mbar_A0003
ASNS1,asp__L_c,asp__L,Mbar_A2257,Mbar_A2257
ASNS1,gln__L_c,gln__L,Mbar_A2257,Mbar_A2257
ASP1DC_num1,asp__L_c,asp__L,Mbar_A0977,Mbar_A0977
DHORD7,dhor__S_c,dhor__S,Mbar_A1466,Mbar_A1466
DHORD7,f420_2_c,f420_2,Mbar_A1466,Mbar_A1466
CHACH,hacon_C_c,hacon_C,Mbar_A1961 and Mbar_A0244,Mbar_A0244
CHACH,hacon_C_c,hacon_C,Mbar_A1961 and Mbar_A0244,Mbar_A1961
DHORTS,dhor__S_c,dhor__S,Mbar_A1783,Mbar_A1783
DMAt_num1,dma_e,dma,Mbar_A0847,Mbar_A0847
DMHDRFS_num1,34hpp_c,34hpp,Mbar_A3415 and (Mbar_A3416,Mbar_A3415
DMHDRFS_num1,34hpp_c,34hpp,Mbar_A3415 and (Mbar_A3416,Mbar_A3416
DMHDRFS_num1,4r5au_c,4r5au,Mbar_A3415 and (Mbar_A3416,Mbar_A3415
DMHDRFS_num1,4r5au_c,4r5au,Mbar_A3415 and (Mbar_A3416,Mbar_A3416
DHPM1_num1,56dura_c,56dura,Mbar_A2491,Mbar_A2491
DHPM2_num1,56dthm_c,56dthm,Mbar_A2491,Mbar_A2491
DHPS2_num1,4abz_c,4abz,Mbar_A2459,Mbar_A2459
DHPS2_num1,6hmhptpp_c,6hmhptpp,Mbar_A2459,Mbar_A2459
DOHDUS,dohau_c,dohau,Mbar_A0921,Mbar_A0921
DHPS3,6hmhptpp_c,6hmhptpp,Mbar_A2125,Mbar_A2125
DHPS3,Brfap_c,Brfap,Mbar_A2125,Mbar_A2125
DPCOAK,dpcoa_c,dpcoa,Mbar_A0975,Mbar_A0975
DIPS,amet_c,amet,Mbar_A2900,Mbar_A2900
DIPS,caphis_c,caphis,Mbar_A2900,Mbar_A2900
COBS,7mht_c,7mht,Mbar_A0806,Mbar_A0806
DKMPASPL,aspsa_c,aspsa,Mbar_A0920,Mbar_A0920
DKMPASPL,dkmp_c,dkmp,Mbar_A0920,Mbar_A0920
DMAMT_num1,com_c,com,MBd3608 and Mbar_A1506,Mbar_A1506
DMAMT_num1,com_c,com,MBd3608 and Mbar_A1506,MBd3608
DMAMT_num1,dma_c,dma,MBd3608 and Mbar_A1506,Mbar_A1506
DMAMT_num1,dma_c,dma,MBd3608 and Mbar_A1506,MBd3608
DMATT,dmpp_c,dmpp,Mbar_A1417,Mbar_A1417
DMATT,ipdp_c,ipdp,Mbar_A1417,Mbar_A1417
DMATT2,ipdp_c,ipdp,Mbar_A1417,Mbar_A1417
DMATT2,m3hdp_c,m3hdp,Mbar_A1417,Mbar_A1417
DROPPRx,25dhpp_c,25dhpp,Mbar_A0752 and Mbar_A0489,Mbar_A0489
DROPPRx,25dhpp_c,25dhpp,Mbar_A0752 and Mbar_A0489,Mbar_A0752
DROPPRy,25dhpp_c,25dhpp,Mbar_A0752 and Mbar_A0489,Mbar_A0489
DROPPRy,25dhpp_c,25dhpp,Mbar_A0752 and Mbar_A0489,Mbar_A0752
COCHL_num1,hgbam_c,hgbam,Mbar_A3731,Mbar_A3731
DRTPPD,25dthpp_c,25dthpp,Mbar_A0752 and Mbar_A0489,Mbar_A0489
DRTPPD,25dthpp_c,25dthpp,Mbar_A0752 and Mbar_A0489,Mbar_A0752
CODH2r_num1,co_c,co,Mbar_A3526 and (Mbar_A3717,Mbar_A3526
CODH2r_num1,co_c,co,Mbar_A3526 and (Mbar_A3717,Mbar_A3717
CODH2r_num1,fdox_c,fdox,Mbar_A3526 and (Mbar_A3717,Mbar_A3526
CODH2r_num1,fdox_c,fdox,Mbar_A3526 and (Mbar_A3717,Mbar_A3717
DURIPP,duri_c,duri,Mbar_A3188,Mbar_A3188
ECHH_10,fdred_c,fdred,Mbar_A0151 and Mbar_A0152 and Mbar_A0149 and Mbar_A0147 and Mbar_A0150 and Mbar_A0148,Mbar_A0151
ECHH_10,fdred_c,fdred,Mbar_A0151 and Mbar_A0152 and Mbar_A0149 and Mbar_A0147 and Mbar_A0150 and Mbar_A0148,Mbar_A0147
ECHH_10,fdred_c,fdred,Mbar_A0151 and Mbar_A0152 and Mbar_A0149 and Mbar_A0147 and Mbar_A0150 and Mbar_A0148,Mbar_A0149
ECHH_10,fdred_c,fdred,Mbar_A0151 and Mbar_A0152 and Mbar_A0149 and Mbar_A0147 and Mbar_A0150 and Mbar_A0148,Mbar_A0150
ECHH_10,fdred_c,fdred,Mbar_A0151 and Mbar_A0152 and Mbar_A0149 and Mbar_A0147 and Mbar_A0150 and Mbar_A0148,Mbar_A0148
ECHH_10,fdred_c,fdred,Mbar_A0151 and Mbar_A0152 and Mbar_A0149 and Mbar_A0147 and Mbar_A0150 and Mbar_A0148,Mbar_A0152
CODHr_num1,accoa_c,accoa,Mbar_A0204,Mbar_A0204
CODHr_num1,fdox_c,fdox,Mbar_A0204,Mbar_A0204
CODHr_num1,h4spt_c,h4spt,Mbar_A0204,Mbar_A0204
ETHAt6_num1,etha_e,etha,Mbar_A0847,Mbar_A0847
F4D,f420_2h2_c,f420_2h2,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A0255
F4D,f420_2h2_c,f420_2h2,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3404
F4D,f420_2h2_c,f420_2h2,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3401
F4D,f420_2h2_c,f420_2h2,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3408
F4D,f420_2h2_c,f420_2h2,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3406
F4D,f420_2h2_c,f420_2h2,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3411
F4D,f420_2h2_c,f420_2h2,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3402
F4D,f420_2h2_c,f420_2h2,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3403
F4D,f420_2h2_c,f420_2h2,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3412
F4D,f420_2h2_c,f420_2h2,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3405
F4D,f420_2h2_c,f420_2h2,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3400
F4D,f420_2h2_c,f420_2h2,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3409
F4D,f420_2h2_c,f420_2h2,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3407
F4D,f420_2h2_c,f420_2h2,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3410
F4D,mphen_c,mphen,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A0255
F4D,mphen_c,mphen,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3404
F4D,mphen_c,mphen,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3401
F4D,mphen_c,mphen,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3408
F4D,mphen_c,mphen,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3406
F4D,mphen_c,mphen,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3411
F4D,mphen_c,mphen,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3402
F4D,mphen_c,mphen,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3403
F4D,mphen_c,mphen,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3412
F4D,mphen_c,mphen,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3405
F4D,mphen_c,mphen,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3400
F4D,mphen_c,mphen,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3409
F4D,mphen_c,mphen,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3407
F4D,mphen_c,mphen,Mbar_A3403 and (Mbar_A3406 and Mbar_A3405) and Mbar_A3408 and Mbar_A3404 and Mbar_A3412 and Mbar_A0255 and Mbar_A3407 and Mbar_A3411 and Mbar_A3409 and Mbar_A3400 and Mbar_A3402 and Mbar_A3401 and Mbar_A3410,Mbar_A3410
F4H2O_num1,f420_2h2_c,f420_2h2,Mbar_A2179,Mbar_A2179
F4MTSPD,f420_2h2_c,f420_2h2,Mbar_A1095,Mbar_A1095
F4MTSPD,menylh4spt_c,menylh4spt,Mbar_A1095,Mbar_A1095
GF4GL_6_num1,f420_6_c,f420_6,Mbar_A0855,Mbar_A0855
GF4GL_6_num1,glu__L_c,glu__L,Mbar_A0855,Mbar_A0855
F4MTSPR,f420_2h2_c,f420_2h2,Mbar_A0254,Mbar_A0254
F4MTSPR,mleneh4spt_c,mleneh4spt,Mbar_A0254,Mbar_A0254
F4NH_num1,mphen_c,mphen,Mbar_A1846,Mbar_A1846
F4NPR,f420_2_c,f420_2,Mbar_A0647,Mbar_A0647
F4RHi_num1,f420_2_c,f420_2,Mbar_A0449,Mbar_A0449
GF6PTA,f6p_c,f6p,Mbar_A2022,Mbar_A2022
GF6PTA,gln__L_c,gln__L,Mbar_A2022,Mbar_A2022
GGGPS,ggdp_c,ggdp,Mbar_A0675,Mbar_A0675
GGGPS,glyc1p_c,glyc1p,Mbar_A0675,Mbar_A0675
GHMT2r,ser__L_c,ser__L,Mbar_A2316,Mbar_A2316
GHMT2r,thf_c,thf,Mbar_A2316,Mbar_A2316
FBP,fdp_c,fdp,Mbar_A1836,Mbar_A1836
FDH,for_c,for,Mbar_A1562 and Mbar_A1561,Mbar_A1561
FDH,for_c,for,Mbar_A1562 and Mbar_A1561,Mbar_A1562
GK_adp,glc__D_c,glc__D,Mbar_A2005,Mbar_A2005
