reactions,metabolites,metabolitestotal,gpr,genes
ACOAD1z,fdxo_42_c,fdxo_42,CLJU_RS19410 and (CLJU_RS19400 and CLJU_RS19405,CLJU_RS19400
ACOAD1z,fdxo_42_c,fdxo_42,CLJU_RS19410 and (CLJU_RS19400 and CLJU_RS19405,CLJU_RS19410
ACONTb_num1,acon_C_c,acon_C,CLJU_RS15025,CLJU_RS15025
ACOATA,ACP_c,ACP,CLJU_RS06285 and CLJU_RS20780,CLJU_RS20780
ACOATA,ACP_c,ACP,CLJU_RS06285 and CLJU_RS20780,CLJU_RS06285
ACOATA,accoa_c,accoa,CLJU_RS06285 and CLJU_RS20780,CLJU_RS20780
ACOATA,accoa_c,accoa,CLJU_RS06285 and CLJU_RS20780,CLJU_RS06285
ADCYRS,adcobdam_c,adcobdam,CLJU_RS15780,CLJU_RS15780
ADCYRS,gln__L_c,gln__L,CLJU_RS15780,CLJU_RS15780
ADCS,chor_c,chor,CLJU_RS17720 and CLJU_RS17715,CLJU_RS17720
ADCS,chor_c,chor,CLJU_RS17720 and CLJU_RS17715,CLJU_RS17715
ADCS,gln__L_c,gln__L,CLJU_RS17720 and CLJU_RS17715,CLJU_RS17720
ADCS,gln__L_c,gln__L,CLJU_RS17720 and CLJU_RS17715,CLJU_RS17715
ADD_num1,ade_c,ade,CLJU_RS11775,CLJU_RS11775
ADMDC,amet_c,amet,CLJU_RS10460,CLJU_RS10460
ADOCBLS,agdpcbi_c,agdpcbi,CLJU_RS17495,CLJU_RS17495
ADOCBLS,rdmbzi_c,rdmbzi,CLJU_RS17495,CLJU_RS17495
ADPRDP,adprib_c,adprib,CLJU_RS05505,CLJU_RS05505
ADPT,ade_c,ade,CLJU_RS16620,CLJU_RS16620
ADPT,prpp_c,prpp,CLJU_RS16620,CLJU_RS16620
ADSS,asp__L_c,asp__L,CLJU_RS20860,CLJU_RS20860
AHCYSNS,ahcys_c,ahcys,CLJU_RS05255,CLJU_RS05255
AGPAT120_num1,1ddecg3p_c,1ddecg3p,CLJU_RS19340,CLJU_RS19340
AGPAT120_num1,ddcaACP_c,ddcaACP,CLJU_RS19340,CLJU_RS19340
AGPR,acg5sa_c,acg5sa,CLJU_RS10575,CLJU_RS10575
AHSERL2,achms_c,achms,CLJU_RS03265,CLJU_RS03265
AIRCr,air_c,air,CLJU_RS04205,CLJU_RS04205
AICART_num1,10fthf_c,10fthf,CLJU_RS04230,CLJU_RS04230
AICART_num1,aicar_c,aicar,CLJU_RS04230,CLJU_RS04230
ALAALAr,ala__D_c,ala__D,CLJU_RS15825,CLJU_RS15825
ALATA_L,akg_c,akg,CLJU_RS10450,CLJU_RS10450
ALATA_L,ala__L_c,ala__L,CLJU_RS10450,CLJU_RS10450
ALCD2y,etoh_c,etoh,CLJU_RS12245,CLJU_RS12245
AMMQLT8,2dmmql8_c,2dmmql8,CLJU_RS19845,CLJU_RS19845
AMMQLT8,amet_c,amet,CLJU_RS19845,CLJU_RS19845
DHPPDA,25dhpp_c,25dhpp,CLJU_RS10840,CLJU_RS10840
ALCD4y_num1,btoh_c,btoh,CLJU_RS12255,CLJU_RS12255
ALLTN_num1,alltn_c,alltn,CLJU_RS07520,CLJU_RS07520
CYSSADS,3sala_c,3sala,CLJU_RS16400,CLJU_RS16400
CYRDAAT,co1dam_c,co1dam,CLJU_RS15680,CLJU_RS15680
ALLTNt2r_num1,alltn_e,alltn,CLJU_RS07525,CLJU_RS07525
AMAA_num1,acmama_c,acmama,CLJU_RS02360,CLJU_RS02360
ASP4DC,asp__L_c,asp__L,CLJU_RS16400,CLJU_RS16400
ANPRT,anth_c,anth,CLJU_RS07885,CLJU_RS07885
ANPRT,prpp_c,prpp,CLJU_RS07885,CLJU_RS07885
CTPS2,gln__L_c,gln__L,CLJU_RS01075,CLJU_RS01075
APRAUR,5apru_c,5apru,CLJU_RS10840,CLJU_RS10840
ASPO2,asp__L_c,asp__L,CLJU_RS12015,CLJU_RS12015
CYRDAS,cobya_c,cobya,CLJU_RS15745,CLJU_RS15745
CYRDAS,gln__L_c,gln__L,CLJU_RS15745,CLJU_RS15745
ASPCT,asp__L_c,asp__L,CLJU_RS17595 and CLJU_RS17590,CLJU_RS17595
ASPCT,asp__L_c,asp__L,CLJU_RS17595 and CLJU_RS17590,CLJU_RS17590
ASPCT,cbp_c,cbp,CLJU_RS17595 and CLJU_RS17590,CLJU_RS17595
ASPCT,cbp_c,cbp,CLJU_RS17595 and CLJU_RS17590,CLJU_RS17590
ASPK_num1,asp__L_c,asp__L,CLJU_RS16210,CLJU_RS16210
ACAFDOR_num1,acald_c,acald,CLJU_RS09915,CLJU_RS09915
ACAFDOR_num1,fdxo_42_c,fdxo_42,CLJU_RS09915,CLJU_RS09915
ANS,chor_c,chor,CLJU_RS07875 and CLJU_RS07880,CLJU_RS07880
ANS,chor_c,chor,CLJU_RS07875 and CLJU_RS07880,CLJU_RS07875
ANS,gln__L_c,gln__L,CLJU_RS07875 and CLJU_RS07880,CLJU_RS07880
ANS,gln__L_c,gln__L,CLJU_RS07875 and CLJU_RS07880,CLJU_RS07875
ASPO2y,asp__L_c,asp__L,CLJU_RS12015,CLJU_RS12015
CYSDS,cys__L_c,cys__L,CLJU_RS11995,CLJU_RS11995
ATPPRT,prpp_c,prpp,CLJU_RS05725,CLJU_RS05725
BACCL,btn_c,btn,CLJU_RS13140,CLJU_RS13140
BTDD_RR,btd_RR_c,btd_RR,CLJU_RS11425,CLJU_RS11425
ANS2,chor_c,chor,CLJU_RS07875 and CLJU_RS07880,CLJU_RS07880
ANS2,chor_c,chor,CLJU_RS07875 and CLJU_RS07880,CLJU_RS07875
ARABR,arab__L_c,arab__L,CLJU_RS08755,CLJU_RS08755
CYSTL,cyst__L_c,cyst__L,CLJU_RS13635,CLJU_RS13635
ARBabc,arab__L_e,arab__L,CLJU_RS00965,CLJU_RS00965
ARBt2r,arab__L_e,arab__L,CLJU_RS00610,CLJU_RS00610
BTNt2i,btn_e,btn,CLJU_RS12040,CLJU_RS12040
CYSTS,hcys__L_c,hcys__L,CLJU_RS11990,CLJU_RS11990
CYSTS,ser__L_c,ser__L,CLJU_RS11990,CLJU_RS11990
CBIAT,cbi_c,cbi,CLJU_RS15680,CLJU_RS15680
CYSS_num1,acser_c,acser,CLJU_RS11990,CLJU_RS11990
CBLAT,cbl1_c,cbl1,CLJU_RS15680,CLJU_RS15680
ARGDr,arg__L_c,arg__L,CLJU_RS04570,CLJU_RS04570
ARGN,arg__L_c,arg__L,CLJU_RS10765,CLJU_RS10765
CYTD,cytd_c,cytd,CLJU_RS08905,CLJU_RS08905
ARGDC_num1,arg__L_c,arg__L,CLJU_RS00675,CLJU_RS00675
CDPMEK,4c2me_c,4c2me,CLJU_RS01030,CLJU_RS01030
ARGSS,asp__L_c,asp__L,CLJU_RS03295,CLJU_RS03295
ARGSS,citr__L_c,citr__L,CLJU_RS03295,CLJU_RS03295
CBPS_num1,gln__L_c,gln__L,CLJU_RS12420 and CLJU_RS12425,CLJU_RS12425
CBPS_num1,gln__L_c,gln__L,CLJU_RS12420 and CLJU_RS12425,CLJU_RS12420
CBPS_num1,hco3_c,hco3,CLJU_RS12420 and CLJU_RS12425,CLJU_RS12425
CBPS_num1,hco3_c,hco3,CLJU_RS12420 and CLJU_RS12425,CLJU_RS12420
ASAD,aspsa_c,aspsa,CLJU_RS17045,CLJU_RS17045
DCYTD,dcyt_c,dcyt,CLJU_RS08905,CLJU_RS08905
ARGt2r_num1,arg__L_e,arg__L,CLJU_RS02325 and CLJU_RS02330,CLJU_RS02330
ARGt2r_num1,arg__L_e,arg__L,CLJU_RS02325 and CLJU_RS02330,CLJU_RS02325
ASNS1_num1,asp__L_c,asp__L,CLJU_RS08700,CLJU_RS08700
ASNS1_num1,gln__L_c,gln__L,CLJU_RS08700,CLJU_RS08700
