metname,inchikey
uri,DRTQHJPVMGBUCF-XVFCMESISA-N
uaagmda,OXJNZXDFVLDLEI-MBCYCBSHSA-J
2ippm,NJMGRJLQRLFQQX-HYXAFXHYSA-L
hom__L,UKAUYVFTDYCKQA-VKHMYHEASA-N
2dr1p,KBDKAJNTYKVSEK-VPENINKCSA-L
dhpt,WBFYVDCHGVNRBH-UHFFFAOYSA-M
thmmp,HZSAJDVWZRBGIF-UHFFFAOYSA-M
dgmp,LTFMZDNNPPEQNG-KVQBGUIXSA-L
12dgr140,NA
pppi,UNXRWKVEANCORM-UHFFFAOYSA-I
no3,NHNBFGGVMKEFGY-UHFFFAOYSA-N
datp,SUYVUBYJARFZHO-RRKCRQDMSA-J
leutrna,NA
na1,FKNQFGJONOIPTF-UHFFFAOYSA-N
pgp160,ONJBJMDJKLHMEK-MPQUPPDSSA-K
man6p,NBSCHQHZLSJFNQ-QTVWNMPRSA-L
malthx,OCIBBXPLUVYKCH-QXVNYKTNSA-N
fdp,RNBGYGVWRKECFJ-VRPWFDPXSA-J
octeACP,NA
h2s,RWSOTUBLDIXVET-UHFFFAOYSA-M
pg180,FVJZSBGHRPJMMA-IOLBBIBUSA-M
met__L,FFEARJCKVFRZRR-BYPYZUCNSA-N
so4,QAOWNCQODCNURD-UHFFFAOYSA-L
ps161,NA
3hcddec5eACP,NA
ocdca,QIQXTHQIDYTFRH-UHFFFAOYSA-M
glyb,KWIUHFFTVRNATP-UHFFFAOYSA-N
tag6p__D,BGWGXPAPYGQALX-OEXCPVAWSA-L
tmrs2eACP,NA
4ppan,XHFVGHPGDLDEQO-ZETCQYMHSA-K
5mtr,ACWASDPGAVYCNI-JKUQZMGJSA-N
ametam,ZUNBITIXDCPNSD-LSRJEVITSA-O
cobya,ZRAQEEAQQLYOBK-OKJGWHJPSA-F
3ohexACP,NA
adcobhex,AXZSUSWNAXMBBB-NQYRMHKHSA-L
etoh,LFQSCWFLJHTTHZ-UHFFFAOYSA-N
5mta,WUUGFSXJNOTRMR-IOSLPCCCSA-N
dtdp,UJLXYODCHAELLY-XLPZGREQSA-K
fad,IMGVNJNCCGXBHD-UYBVJOGSSA-K
araban__L,NA
cbp,FFQKYPRQEYGKAF-UHFFFAOYSA-L
nadh,BOPGDPNILDQYTO-NNYOXOHSSA-L
btcoa,CRFNGMNYKDXRTN-CITAKDKDSA-J
s17bp,OKHXOUGRECCASI-SHUUEZRQSA-J
orn,AHLPHDHHMVZTML-BYPYZUCNSA-O
acg5p,FCVIHFVSXHOPSW-YFKPBYRVSA-K
val__L,KZSNJWFQEVHDMF-BYPYZUCNSA-N
ditp,UFJPAQSLHAGEBL-RRKCRQDMSA-J
valtrna,NA
fol,OVBPIULPVIDEAO-LBPRGKRZSA-L
gly,DHMQDGOQFOQNFH-UHFFFAOYSA-N
pram,SKCBPEVYGOQGJN-TXICZTDVSA-M
butACP,NA
3mop,JVQYSWDUAOAHFM-BYPYZUCNSA-M
trnaleu,NA
g3p,LXJXRIRHZLFYRP-VKHMYHEASA-L
ru5p__D,FNZLKVNUWIIPSJ-UHNVWZDZSA-L
o2s,OUUQCZGPVNCOIJ-UHFFFAOYSA-M
o2,MYMOFIZGZYHOMD-UHFFFAOYSA-N
pg161,GHQNERCMPIDAAU-ANXSUKRNSA-M
murein5p3p,SBOXLYQXPDGZLN-UHFFFAOYSA-G
2pg,GXIURPTVHJPJLF-UWTATZPHSA-K
ca2,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
pant__R,OTOIIPJYVQJATP-BYPYZUCNSA-M
acgam1p,FZLJPEPAYPUMMR-RTRLPJTCSA-L
dcdp,FTDHDKPUHBLBTL-SHYZEUOFSA-K
mqn8,LXKDFTDVRVLXFY-WQWYCSGDSA-N
dhor__S,UFIVEPVSAGBUSI-REOHCLBHSA-M
cys__L,XUJNEKJLAYXESH-REOHCLBHSA-N
t3c9palmeACP,NA
copre2,BKIWSQUNFCJSOI-HZUOBFSFSA-E
hdeACP,NA
ade,GFFGJBXGBJISGV-UHFFFAOYSA-N
4abutn,DZQLQEYLEYWJIB-UHFFFAOYSA-O
aicar,NOTGFIUVDGNKRI-UUOKFMHZSA-L
tddec2eACP,NA
dcaACP,NA
5prdmbz,ZMRGXEJKZPRBPJ-SYQHCUMBSA-L
ps120,NA
nad,BAWFJGJZGIEFAR-NNYOXOHSSA-M
copre4,VHHGJROBFDFFAE-QTESGACZSA-F
12dgr160,NA
thr__L,AYFVYJQAPQTCCC-GBXIJSLDSA-N
dtdprmn,ZOSQFDVXNQFKBY-CGAXJHMRSA-L
idp,JPXZQMKKFWMMGK-KQYNXXCUSA-K
25dhpp,NA
pgp181,NA
12ppd__S,DNIAPMSPPWPWGF-VKHMYHEASA-N
butpi,JSHMCUNOMIZJDJ-UHFFFAOYSA-L
pi,NBIIXXVUZAFLBC-UHFFFAOYSA-L
lac__L,JVTAAEKCZFNVCJ-REOHCLBHSA-M
dtdp4d6dg,PSXWNITXWWECNY-UCBTUHGZSA-L
clpn161,UYSHBKYVDAZLKJ-GMUISZSCSA-L
cfesp,NA
cobalt2,XLJKHNWPARRRJB-UHFFFAOYSA-N
adcobdam,OCNLJCZKGHKJGF-QOCQOLRHSA-N
glc__D,WQZGKKKJIJFFOK-GASJEMHNSA-N
15dap,VHRGRCVQAFMJIZ-UHFFFAOYSA-P
amp,UDMBCSSLTHHNCD-KQYNXXCUSA-L
dtdp4d6dm,PSXWNITXWWECNY-LPVGZGSHSA-L
prbamp,RTQMRTSPTLIIHM-KEOHHSTQSA-J
suchms,GNISQJGXJIDKDJ-YFKPBYRVSA-M
2dhp,PKVVTUWHANFMQC-UHFFFAOYSA-M
xtsn,UBORTCNDUKBEOP-UUOKFMHZSA-N
56dura,OIVLITBTBDPEFK-UHFFFAOYSA-N
dmpp,CBIDRCWHNCKSTO-UHFFFAOYSA-K
3opalmACP,NA
dutp,AHCYMLUZIRLXAA-SHYZEUOFSA-J
phetrna,NA
but,NA
3hddecACP,NA
tagdp__D,RNBGYGVWRKECFJ-OEXCPVAWSA-J
4abz,ALYNCZNDIQEVRV-UHFFFAOYSA-M
murein4px4p,NA
glcur,AEMOLEFTQBMNLQ-AQKNRBDQSA-M
