reactions,data_type,kcat,MW,kcat_MW
PLA2PE_MYRS_ALNA_c_num3,DLkcat,72.3922,35079.31850000002,3714.6092219550933
PLA2PE_DHA_GLNA_c_num2,DLkcat,72.3922,38545.70010000008,3380.5576150373186
PLA2PE_OLE_LNA_c_num3,DLkcat,72.3922,35079.31850000002,3714.6092219550933
ACOADAGAT_LNA_EPA_LNA_c_num2,DLkcat,72.3922,40370.89140000001,3227.7206541939267
PLA2PE_STC_GLNA_c_num4,DLkcat,72.3922,55495.32830000009,2348.0527819492113
PLA2PE_PALM_GLNA_c_num2,DLkcat,72.3922,38545.70010000008,3380.5576150373186
PLA2PE_DHA_ARA_c_num3,DLkcat,72.3922,35079.31850000002,3714.6092219550933
PLA2PE_EPA_LNA_c_num2,DLkcat,72.3922,38545.70010000008,3380.5576150373186
LPEH140_sn1_c_num2,DLkcat,72.3922,22650.911199999995,5752.791084183847
PLA2PE_OLE_ARA_c_num3,DLkcat,72.3922,35079.31850000002,3714.6092219550933
PLA2PE_EPA_ALNA_c_num3,DLkcat,72.3922,35079.31850000002,3714.6092219550933
PLA2PE_STC_ALNA_c_num4,DLkcat,72.3922,55495.32830000009,2348.0527819492113
PLA2PE_MYRS_ARA_c_num4,DLkcat,72.3922,55495.32830000009,2348.0527819492113
ACOADAGAT_HDE_MYRS_GLNA_c_num3,DLkcat,72.3922,37275.61399999999,3495.7428199573064
PLA2PE_HDE_LNA_c_num4,DLkcat,72.3922,55495.32830000009,2348.0527819492113
TAGAH_HDE_MYRS_GLNA_c_num2,DLkcat,72.3922,41353.59590000012,3151.0188452559605
PLA2PE_LNA_OLE_c_num2,DLkcat,72.3922,38545.70010000008,3380.5576150373186
ACOADAGAT_OLE_PALM_HDE_c_num2,DLkcat,72.3922,40370.89140000001,3227.7206541939267
ACOADAGAT_HDE_ARA_PALM_c_num3,DLkcat,72.3922,37275.61399999999,3495.7428199573064
GPDDA1_num2,DLkcat,72.3922,92786.80160000056,1404.3587854417349
ACOADAGAT_OLE_HDE_OLE_c_num4,DLkcat,72.3922,43907.85889999998,2967.713827649202
ACOADAGAT_LNA_PALM_HDE_c_num2,DLkcat,72.3922,40370.89140000001,3227.7206541939267
ACOADAGAT_PALM_ARA_PALM_c_num2,DLkcat,72.3922,40370.89140000001,3227.7206541939267
ACOADAGAT_PALM_PALM_PALM_c_num2,DLkcat,72.3922,40370.89140000001,3227.7206541939267
PLA2PE_PALM_DHA_c_num4,DLkcat,72.3922,55495.32830000009,2348.0527819492113
ACOADAGAT_MYRS_EPA_GLNA_c_num3,DLkcat,72.3922,37275.61399999999,3495.7428199573064
ACOADAGAT_DHA_EPA_DHA_c_num3,DLkcat,72.3922,37275.61399999999,3495.7428199573064
ACOADAGAT_DHA_EPA_ARA_c_num3,DLkcat,72.3922,37275.61399999999,3495.7428199573064
ACOADAGAT_MYRS_MYRS_HDE_c_num4,DLkcat,72.3922,43907.85889999998,2967.713827649202
ACOADAGAT_MYRS_EPA_ARA_c_num4,DLkcat,72.3922,43907.85889999998,2967.713827649202
PCm,DLkcat,71.4008,136066.27470000027,944.550295680284
3OAR160_1,DLkcat,69.9153,26626.213300000007,9452.90556956516
ECH82_2E7Z_m_num1,DLkcat,69.8371,74969.42800000036,1676.7738977546876
TKT2,DLkcat,68.1953,74096.04020000031,3313.3090423906215
3OAS100_h_num1,DLkcat,66.7085,45176.45980000004,2657.917431591218
FA160ACPH_m,DLkcat,66.588,,inf
SBP_1,DLkcat,66.2257,,inf
GGGT_OLE_HDE_2_h,DLkcat,65.907,47546.39690000008,2495.09127367756
HADH141_3H5Z_m_num1,DLkcat,65.2747,74969.42800000036,1567.2316454115057
FMNAT_h,DLkcat,65.2747,45210.88320000008,1299.404608844268
KAT161_3OXO7Z_m_num1,DLkcat,64.7846,,inf
HADH163_3H7Z10Z13Z_x,DLkcat,64.1671,82189.86690000046,1405.2922137047453
MALSp,DLkcat,63.6634,61635.5644000002,1859.2207456122467
TAGAH_LNA_PALM_HDE_c_num4,DLkcat,63.0271,101019.36700000064,1123.0399018437652
3OAR100_m,DLkcat,62.9689,,inf
AUS,DLkcat,62.003,,inf
ACOADAGAT_PALM_PALM_PALM_c_num4,DLkcat,61.3142,43907.85889999998,2513.5718927073453
TMABDH1_m,DLkcat,61.2993,60599.27820000008,910.3964871977621
DECOAR165_2E4Z7Z10Z13Z_x,DLkcat,61.2993,31574.798000000024,3494.519268183439
TTDCPT2,DLkcat,61.2993,77331.87040000035,1426.8210432422115
COQ3_m,DLkcat,61.0966,28848.56870000001,2332.0271452123716
GLUDym,DLkcat,60.7371,,inf
PCHLDOR_h_num1,DLkcat,59.7746,,inf
PMPK_h,DLkcat,59.379,62722.03780000012,3408.122686983228
CHLPAS_h,DLkcat,58.5512,,inf
PGK,DLkcat,57.8508,,inf
CDPDAGS_PALM_PALM_h,DLkcat,56.6087,42230.539,2412.8429902350995
KAT182_3OXO9Z12Z_m_num1,DLkcat,56.5563,,inf
DHEPSTRLDS_c,DLkcat,56.2894,58731.92020000014,3450.2846034991294
ALLTAHr,DLkcat,55.102,37389.75530000001,5305.389094108351
PAPA1819Z1619Zh,DLkcat,53.5167,32006.04890000002,3009.745448461148
PYKm_num1,DLkcat,53.1313,,inf
TAGAH_LNA_PALM_HDE_c_num3,DLkcat,53.0,55637.83670000011,1714.6604839148933
URIK3,DLkcat,52.8621,,inf
KAT163_3OXO7Z10Z13Z_x,DLkcat,52.453,40868.667600000015,2310.214781751289
SQDGS_MYRS_PALM_h,DLkcat,50.4546,56406.65080000015,1610.0633296242393
3OAS160_m,DLkcat,49.9061,48682.34550000008,3690.4951508550407
PLA2PA_EPA_MYRS_c_num4,DLkcat,48.7364,35079.31850000002,2500.77606268206
TAGAH_OLE_PALM_PALM_c_num5,DLkcat,47.9951,62969.37960000021,1371.955394015026
ACOADAGAT_PALM_PALM_LNA_c_num4,DLkcat,47.98,43907.85889999998,1966.9371762511528
DGDGS_OLE_HDTE_h,DLkcat,47.8536,44829.60900000011,1921.4193904747146
AUNOR,DLkcat,47.6295,,inf
ACOADAGAT_EPA_EPA_GLNA_c_num3,DLkcat,47.2886,37275.61399999999,2283.5165102847145
PAPA_MYRS_HDE_h,DLkcat,45.6198,32006.04890000002,2565.6287740034027
KAT220_x,DLkcat,45.32,40868.667600000015,1996.0523498935886
TYRTRS,DLkcat,43.9527,,inf
DHFR2i_num1,DLkcat,43.5446,55139.64740000009,1421.486783029372
3OAR180_1,DLkcat,43.5004,26626.213300000007,5881.476206757495
HADH161_3H7Z_m_num1,DLkcat,43.2618,74969.42800000036,1038.7066045108363
MGDGH_MYRS_PALM_h,DLkcat,43.1432,123048.8161000009,631.1134268605078
GLYCOX2_h,DLkcat,41.1474,112863.65930000096,1312.4741915930304
ATPS4m,DLkcat,41.1424,53618.45830000014,809.7879256859926
PLDPE_STC_EPA_c_num1,DLkcat,41.1055,91197.94290000058,405.6555315130882
GLUPRT,DLkcat,40.7404,,inf
DVPCHLDR,DLkcat,40.6557,43368.87160000002,843.695688868234
ASPTAm_num1,DLkcat,40.6557,47470.74980000011,1541.5863517706616
SERDC_m,DLkcat,40.6557,41576.43150000004,1760.1380724557844
AGK_h,DLkcat,40.6557,,inf
3OAR60_1,DLkcat,40.6557,26626.213300000007,5496.8582408224
3OAR181_h,DLkcat,40.6557,26626.213300000007,5496.8582408224
DXRI,DLkcat,40.6557,,inf
MTAN_m,DLkcat,40.6557,28077.73890000001,2606.3444873760823
TMTD,DLkcat,40.6557,35817.63750000001,2043.134754490717
KAT183_3OXO6Z9Z12Z_x,DLkcat,39.8369,40868.667600000015,1754.5573225391859
G12MT3_c,DLkcat,39.751,62517.28270000011,1144.5123157919957
ECH123_2E6Z9Z_x,DLkcat,39.751,82189.86690000046,870.5671720706923
AATA_num1,DLkcat,39.5026,47433.25240000012,1499.0471115153773
RNDR2,DLkcat,39.0982,,768.5125816810536
TAGAH_MYRS_EPA_DHA_c_num3,DLkcat,38.842,55637.83670000011,1256.6196701174015
PLDPE_PALM_OLE_c_num1,DLkcat,38.7026,91197.94290000058,381.94216768895757
TMN_c,DLkcat,38.6895,26025.245900000005,5351.811104309296
DMORh_num1,DLkcat,38.5883,58836.06440000009,590.2752054231543
ECH181_2E_m_num1,DLkcat,38.2255,74969.42800000036,917.7861140943968
PLDPE_DHA_DHA_c_num1,DLkcat,38.2067,91197.94290000058,377.0483073034291
DGDGH_OLE_HDDE_h,DLkcat,37.3377,123048.8161000009,546.1885951456912
KAT141_3OXO5Z_m_num1,DLkcat,37.2455,,inf
ACOADAGAT_PALM_HDE_PALM_c_num3,DLkcat,37.1736,37275.61399999999,1795.0738517680759
PLDPE_HDE_PALM_c_num1,DLkcat,36.4179,91197.94290000058,359.39527754413626
AGPATACP_EPA_HDE_h,DLkcat,36.3934,15991.785199999988,4096.360673979041
GTPDPDP,DLkcat,36.1185,45929.0957000001,2831.028959274713
ETHAPT_EPA_ARA_c_num1,DLkcat,35.5748,24992.555500000017,2562.148556597182
ACOADAGAT_EPA_EPA_GLNA_c_num2,DLkcat,35.4311,40370.89140000001,1579.7515930004952
ACOADAGAT_PALM_HDE_HDE_c_num2,DLkcat,35.4311,40370.89140000001,1579.7515930004952
ACOADAGAT_HDE_ARA_HDE_c_num2,DLkcat,35.4311,40370.89140000001,1579.7515930004952
ECH164_2E7Z10Z13Z_x,DLkcat,35.1362,82189.86690000046,769.500698631739
PLDAGAT_HDE_PALM_LNA_PC_2_c,DLkcat,35.1135,108166.34700000077,584.3249934288668
PLDAGAT_LNA_PALM_HDE_PE_15_c,DLkcat,35.1135,108166.34700000077,584.3249934288668
LPCAT_OLE_HDE_sn2_c,DLkcat,35.1135,56886.65090000001,1111.0567945211903
PLDAGAT_LNA_EPA_ARA_PE_9_c,DLkcat,35.1135,108166.34700000077,584.3249934288668
PLDAGAT_PALM_ARA_PALM_PC_4_c,DLkcat,35.1135,108166.34700000077,584.3249934288668
PLDAGAT_OLE_HDE_OLE_PC_3_c,DLkcat,35.1135,108166.34700000077,584.3249934288668
PLDAGAT_HDE_ARA_HDE_PC_1_c,DLkcat,35.1135,108166.34700000077,584.3249934288668
LPEH160_sn1_c_num1,DLkcat,35.1135,27929.79040000002,2262.9707955130216
PLDAGAT_MYRS_EPA_PALM_PE_14_c,DLkcat,35.1135,108166.34700000077,584.3249934288668
PLDAGAT_PALM_EPA_ARA_PE_16_c,DLkcat,35.1135,108166.34700000077,584.3249934288668
OCACPSST_m_num1,DLkcat,35.1135,21582.334900000005,286.4093251127448
LPCAT_MYRS_ARA_sn2_c,DLkcat,35.1135,56886.65090000001,1111.0567945211903
ACOADH163_6Z9Z12Z_m_num1,DLkcat,35.1135,73159.40990000038,863.925776416079
ADA,DLkcat,34.6898,45603.20320000005,2738.4760551206164
METS_1,DLkcat,34.6069,84772.71790000038,1469.6336638275868
PLDPE_HDE_STC_c_num1,DLkcat,34.5503,91197.94290000058,340.9645986653039
