sertrna_sec_h,NA
dczcaro_h,NA
icit_m,NA
hmgcoa,CABVTRNMFUVUDM-SJBCKIPMSA-I
hd6912ea_h,NA
tag205n3205n3160,NA
12dgr182n6140,NA
cys__L_h,NA
trnaser_h,NA
dolmanp,NA
udprmn,NA
ctp_h,NA
strdnccoa,NA
dd3ecoa_m,NA
td58coa_x,NA
tcynt_m,NA
pa1619Z226n3,NA
3otd7coa_m,NA
pc1819Z183n6,NA
acrn,RDHQFKQIGNGIED-MRVPVSSYSA-N
dd369coa_m,NA
cdp12dgr205n3160_h,NA
odecrn,NA
pc180182n6,NA
gthrd,RWSXRVCMGQZWBV-WDSKDSINSA-M
chito2pdpl,NA
aicar,NOTGFIUVDGNKRI-UUOKFMHZSA-L
3hmp_m,NA
pchlda_h,NA
pc226n31819Z,NA
cdp12dgr1619Z160,NA
eico258111417coa_x,NA
pail45p160205n3,NA
apppa,QCICUPZZLIQAPA-XPWFQUROSA-K
3hod6912coa_m,NA
phe__L,COLNVLDHVKWLRT-QMMMGPOBSA-N
3ood912coa_m,NA
pe182n6226n3,NA
2ahethmpp_h,NA
cystrna_h,NA
hd6912crn,NA
h_h,NA
pail4p161,NA
12dgr1619Z1819Z_h,NA
iletrna,NA
lac__D_m,NA
3hddcoa_m,NA
3hdd69coa_m,NA
td3710coa_m,NA
3otd5coa_m,NA
thrtrna,NA
pc140,NA
glu5sa_m,NA
methf,MEANFMOQMXYMCT-OLZOCXBDSA-M
1acpc_h,NA
12dgr140163n4_h,NA
3c4mop,HIIZAGQWABAMRR-BYPYZUCNSA-L
dmgly_m,NA
3hdd58coa_m,NA
mag226n3,NA
pgp1619Z160_h,NA
argtrna,NA
pail45p205n31619Z,NA
fuc__L,PNNNRSAQSRJVSB-KCDKBNATSA-N
glyb,KWIUHFFTVRNATP-UHFFFAOYSA-N
12dgr1819Z205n3,NA
12dgr140205n3,NA
Ncbmpts,YANFYYGANIYHGI-UHFFFAOYSA-O
pe226n31619Z,NA
sphings,NA
dgta205n3,NA
fdxox_m,NA
3ohcoa_m,NA
3odecACP_m,NA
pheme_h,NA
pa1801619Z_h,NA
tdcoa_x,NA
gdpmann,MVMSCBBUIHUTGJ-GDJBGNAASA-L
fe2_h,NA
gmp,RQFCJASXJCIDSX-UUOKFMHZSA-L
pail4p205n3160,NA
tag1619Z205n3164n1,NA
pe160,SLKDGVPOSSLUAI-PGUFJCEWSA-N
docos2coa,NA
icit_x,NA
accp,NA
mi13456p,NA
4r5au_h,NA
gln__L_m,NA
tag1819Z205n3226n3,NA
td5coa_m,NA
1docos4710131619eg3p,NA
ppi,XPPKVPWEQAFLFU-UHFFFAOYSA-K
pc180203n3,NA
neuspn_h,NA
3hdcoa_x,NA
ppi_x,NA
pyam5p,ZMJGSOSNSPKHNH-UHFFFAOYSA-M
3nphb_m,NA
met__L_h,NA
strdnc,NA
co2_m,NA
sox_m,NA
eig3p,HFYBTHCYPKEDQQ-RITPCOANSA-L
pe226n3160,NA
pdx5p_h,NA
12dgr226n3205n3,NA
pa1619Z204n6,NA
td25811coa_m,NA
tdec2eACP_h,NA
pc180183n6,NA
3hhdcoa_m,NA
tmlys,MXNRLFUSFKVQSK-QMMMGPOBSA-O
pail3p160182n6,NA
gtocophe_h,NA
pail1601619Z,NA
no2,IOVCWXUNBOPUCH-UHFFFAOYSA-M
dhepstrl,NA
pe182n61619Z,NA
citr__L,RHGKLRLOHDJJDR-BYPYZUCNSA-N
mi3p__D,INAPMGSXUVUWAF-PTQMNWPWSA-L
12dgr1819Z163n4_h,NA
2m6sbenzq_h,NA
3htd5811coa_x,NA
ptrc_m,NA
3odcoa_m,NA
cyst__L,ILRYLPWNYFXEMH-WHFBIAKZSA-N
me2np6mobq_m,NA
selmeth,RJFAYQIBOAGBLC-BYPYZUCNSA-N
ppp9_h,NA
12dgr140183n6,NA
1odec9eg3p,NA
pe1619Z180,NA
3oddecACP_m,NA
tag140205n3164n1,NA
fgam,VDXLUNDMVKSKHO-ZRTZXPPTSA-L
3hdcscoa,NA
pa182n6226n3,NA
3hodcoa_x,NA
mppp9_h,NA
leu__L_m,NA
1hdec9eg3p,NA
3hoctACP_h,NA
6hmhptpp,FCQGJGLSOWZZON-UHFFFAOYSA-K
pc226n3160,NA
g3pc,SUHOQUVVVLNYQR-MRVPVSSYSA-N
3odocoscoa_x,NA
arachdcoa,NA
pc226n3,NA
5houdic,WHKYNCPIXMNTRQ-UHFFFAOYSA-M
fdxrd,NA
glyc3p_h,NA
sertrna_h,NA
lnlncgcrn_m,NA
nad,BAWFJGJZGIEFAR-NNYOXOHSSA-M
2dda7p_h,NA
2pg_m,NA
pail3p161,NA
dd26coa_m,NA
so3,LSNNMFCWUKXFEE-UHFFFAOYSA-L
eicos8111417coa,NA
3ottccoa,NA
fxanth_h,NA
h2s_h,NA
hmbil_h,NA
tdcoa,DUAFKXOFBZQTQE-QSGBVPJFSA-J
pail45p205n3160,NA
glu5p,PJRXVIJAERNUIP-VKHMYHEASA-L
pc1819Z183n3,NA
tag1819Z1619Z1819Z,NA
12dgr205n3,NA
fecost,SLQKYSPHBZMASJ-QKPORZECSA-N
na1_m,NA
cl,VEXZGXHMUGYJMC-UHFFFAOYSA-M
malcoa_h,NA
asntrna_h,NA
eicos2coa,NA
3odd58coa_m,NA
pmtcoa_m,NA
dedolp,NA
pa1401819Z,NA
pail3p205n3182n6,NA
minohp,IMQLKJBTEOYOSI-GPIVLXJGSA-B
4ampm_h,NA
agm,QYPPJABKJHAVHS-UHFFFAOYSA-P
3htmelys_m,NA
trnahis,NA
mgdg205n3162n4_h,NA
pa226n3140,NA
pc205n3182n6,NA
ipdp_m,NA
pc182n6180,NA
Ssq23epx,QYIMSPSDBYKPPY-RSKUXYSASA-N
e4p_h,NA
dgsn,YKBGVTZYEHREMT-KVQBGUIXSA-N
cmp_m,NA
dhdascb,OESHPIGALOBJLM-REOHCLBHSA-N
2ogm_m,NA
hco3_h,NA
1agpe181,NA
biomass_tag,NA
2oxosucc_h,NA
3odc7coa_x,NA
f6p_h,NA
nad_m,NA
atp_h,NA
pa182n6140,NA
tag1619Z204n6160,NA
hd691215crn_m,NA
12dgr182n6183n3,NA
ascb__L_h,NA
alatrna,NA
pc161,NA
3ohd912coa_m,NA
12dgr180140,NA
cer_18,NA
thf,MSTNYGQPCMXVAQ-RYUDHWBXSA-L
3hdecACP_m,NA
h2s_m,NA
frdp_h,NA
pc1819Z205n3,NA
urea,XSQUKJJJFZCRTK-UHFFFAOYSA-N
dutp,AHCYMLUZIRLXAA-SHYZEUOFSA-J
4mlacac,GACSIVHAIFQKTC-UPHRSURJSA-L
pa180160,NA
4mop_h,NA
dd5coa_m,NA
pa160182n6,NA
dc247coa_x,NA
ascb__L,CIWBSHSKHKDKBQ-JLAZNSOCSA-M
glx_h,NA
trnatrp,NA
pail1619Z182n6,NA
docos710131619coa,NA
3otd58coa_m,NA
pa182n6180,NA
lys__L,KDXKERNSBIXSRK-YFKPBYRVSA-O
pe1619Z160,NA
pail4p205n3,NA
toctd2eACP_h,NA
5mta,WUUGFSXJNOTRMR-IOSLPCCCSA-N
12dgr182n6226n3,NA
gal1p,HXXFSFRBOHSIMQ-FPRJBGLDSA-L
trnathr_m,NA
pppi,UNXRWKVEANCORM-UHFFFAOYSA-I
sarcs_m,NA
phom,FXDNYOANAXWZHG-VKHMYHEASA-L
udpg,HSCJRCZFDFQWRP-RDKQLNKOSA-L
dhcer_18,NA
3otd58coa_x,NA
pa140160,NA
3hcvac11eACP_h,NA
mag205n3,NA
pe182n6180,NA
3htd710coa_m,NA
lys__L_m,NA
dgdg160,NA
3c3hmp_h,NA
imacp,YCFFMSOLUMRAMD-UHFFFAOYSA-L
toct2eACP_m,NA
td27coa_m,NA
dc37coa_x,NA
12dgr160_h,NA
2p4c2me_h,NA
g1m8mpdol,NA
h2s,RWSOTUBLDIXVET-UHFFFAOYSA-M
dc3coa_x,NA
4ppan_m,NA
pa1401619Z_h,NA
2mop_m,NA
pc1619Z183n6,NA
seln_h,NA
pe1619Z226n3,NA
dc27coa_x,NA
so3_m,NA
cdp12dgr1619Z182n6,NA
pa226n3160,NA
1agpe160,YVYMBNSKXOXSKW-HXUWFJFHSA-N
o2_m,NA
glyclt_m,NA
iscssh_h,NA
3oeico58111417coa_x,NA
3hd6coa_m,NA
1eicos58111417eg3p,NA
cit,KRKNYBCHXYNGOX-UHFFFAOYSA-K
2np6mep_m,NA
2npmhmobq_m,NA
biliverd_h,NA
dhncoa_x,NA
aspsa,HOSWPDPVFBCLSY-VKHMYHEASA-N
alltt,NUCLJNSWZCHRKL-UHFFFAOYSA-M
so4_m,NA
hd7coa_m,NA
behen,NA
anxan_h,NA
aps_h,NA
pe226n3182n6,NA
1odecg3p_h,NA
malcoa,LTYOQGRJFJAKNA-DVVLENMVSA-I
met__L_m,NA
val__L,KZSNJWFQEVHDMF-BYPYZUCNSA-N
pe140160,NA
23dhmb_h,NA
tag205n3205n3182n6,NA
pyr_m,NA
pa1819Z180,NA
dd2coa_x,NA
cys__L,XUJNEKJLAYXESH-REOHCLBHSA-N
3ig3p,NQEQTYPJSIEPHW-MNOVXSKESA-L
12dgr182n61619Z,NA
tag1619Z205n3163n4,NA
hthbp_m,NA
gar,OBQMLSFOUZUIOB-HJZCUYRDSA-M
3mop_m,NA
nadph_h,NA
td2coa_x,NA
hd6912coa,NA
td2471013coa_m,NA
mgdg205n31619Z_h,NA
dgdg161_h,NA
3hddecACP_h,NA
pc1819Z225n3,NA
3hdc6coa_m,NA
ichor_h,NA
dudp,QHWZTVCCBMIIKE-SHYZEUOFSA-K
hptcoa_m,NA
dggl_h,NA
pe226n3180,NA
nadh_x,NA
dc26coa_m,NA
pc1619Z1819Z,NA
dd5811coa_m,NA
12dgr180226n3,NA
1agpc161,NA
sucbz_h,NA
atp,ZKHQWZAMYRWXGA-KQYNXXCUSA-J
hd29coa_m,NA
6pgl,IJOJIVNDFQSGAB-SQOUGZDYSA-L
arachcoa,NA
trnapro,NA
tag1619Z205n31619Z,NA
pc1619Z140,NA
trdrd_h,NA
btnCCP_h,NA
td2coa_m,NA
pmtcrn,NA
3odc7coa_m,NA
pa1801619Z,NA
tag1619Z205n3182n6,NA
hx5coa_m,NA
tag182n6205n3182n6,NA
2obut_h,NA
gthox_m,NA
udp_h,NA
3oeico581114coa_x,NA
dc2coa_x,NA
ocdccoa_x,NA
tag1401401619Z,NA
12dgr226n3183n3,NA
selcys,ZKZBPNGNEQAJSX-REOHCLBHSA-N
occoa_x,NA
2mahmp_h,NA
pa161_h,NA
2obut_m,NA
dhna_x,NA
actACP_h,NA
dgta205n3182n6,NA
3dhsk_h,NA
dhor__S,UFIVEPVSAGBUSI-REOHCLBHSA-M
3od69coa_m,NA
12dgr182n6204n6,NA
hd912crn_m,NA
pail3p1619Z182n6,NA
pc180225n3,NA
s7p,JDTUMPKOJBQPKX-GBNDHIKLSA-L
hd371013coa_x,NA
oc247coa_m,NA
gbbtn_m,NA
pc160184n3,NA
thf_m,NA
tag1619Z1619Z182n6,NA
eicos2coa_x,NA
3odc69coa_m,NA
pa226n3180,NA
diadinx_h,NA
od36912coa_x,NA
ocACP_m,NA
oc2coa_m,NA
cynt_m,NA
tag1401619Z1619Z,NA
cdp12dgr205n31619Z,NA
selhcys,RCWCGLALNCIQNM-VKHMYHEASA-N
behencoa_x,NA
cyan,LELOWRISYMNNSU-UHFFFAOYSA-N
lpam_h,NA
crn_m,NA
12dgr140182n6,NA
asn__L_h,NA
tddec2eACP_h,NA
hemeA_m,NA
thym,RWQNBRDOKXIBIV-UHFFFAOYSA-N
imgly_h,NA
pydx5p_h,NA
seahcys,NA
cdp12dgr1601619Z,NA
acorn_h,NA
3oocoa_m,NA
c226coa,NA
3mop_h,NA
pe1801619Z,NA
dctp,RGWHQCVHVJXOKC-SHYZEUOFSA-J
mag180,NA
thex2eACP_m,NA
tdec2eACP_m,NA
thr__L_h,NA
dd25811coa_m,NA
dcos2710131619coa_x,NA
ggdp_h,NA
udparab,DQQDLYVHOTZLOR-IAZOVDBXSA-L
r1p,YXJDFQJKERBOBM-TXICZTDVSA-L
actACP_m,NA
dadp,DAEAPNUQQAICNR-RRKCRQDMSA-K
pydam,NHZMQXZHNVQTQA-UHFFFAOYSA-O
12dgr140160,NA
na1_h,NA
3hbutACP_h,NA
tag160140160,NA
pe1819Z226n3,NA
ethe,NA
td710coa_m,NA
accoa_h,NA
succ_x,NA
pc182n61819Z,NA
dhap_h,NA
pe205n3,NA
lgnc_x,NA
34hpp,KKADPXVIOXHVKN-UHFFFAOYSA-M
hcys__L_m,NA
s17bp_h,NA
seln,SPVXKVOXSXTJOY-UHFFFAOYSA-M
3hhd691215coa_m,NA
acac_m,NA
pc160205n3,NA
3ottccoa_x,NA
tag140205n3204n6,NA
argsuc,KDZOASGQNOPSCU-ZBHICJROSA-M
h_x,NA
hptcoa,NA
g3p,LXJXRIRHZLFYRP-VKHMYHEASA-L
amet_h,NA
pe1819Z1619Z,NA
hd2691215coa_m,NA
akg,KPGXRSRHYNQIFN-UHFFFAOYSA-L
dad_5_m,NA
pa160_m,NA
glntrna_h,NA
pe1619Z183n3,NA
frdp,VWFJDQUYCIWHTN-YFVJMOTDSA-K
pc182n61619Z,NA
pa205n3204n6,NA
h_u,NA
pc140180,NA
hptcrn,NA
dcdp,FTDHDKPUHBLBTL-SHYZEUOFSA-K
pa1819Z1619Z,NA
gdpfuc,LQEBEXMHBLQMDB-JGQUBWHWSA-L
pcox_u,NA
td271013coa_m,NA
tre,HDTRYLNUVZCQOY-LIZSDCNHSA-N
xyl__D,SRBFZHDQGSBBOR-IOVATXLUSA-N
udpg_h,NA
12dgr1401619Z,NA
12dgr1601619Z,NA
thr__L,AYFVYJQAPQTCCC-GBXIJSLDSA-N
tag1619Z160160,NA
cpppg3,NIUVHXTXUXOFEB-UHFFFAOYSA-J
3omrsACP_h,NA
adp_m,NA
hemeO_m,NA
oc4coa_m,NA
nadph_m,NA
cbp_m,NA
hd2coa,NA
pq_u,NA
dgdg1619Z160_h,NA
pail3p160,NA
tag1819Z1619Z1619Z,NA
hdcoa_m,NA
ttdcrn,PSHXNVGSVNEJBD-LJQANCHMSA-N
tag205n3205n3226n3,NA
pro__L,ONIBWKKTOPOVIA-BYPYZUCNSA-N
ade_m,NA
pe205n31819Z,NA
pail3p205n31619Z,NA
3otd71013coa_m,NA
pail3p182n61619Z,NA
crvnc_x,NA
glyc3p,AWUCVROLDVIAJX-GSVOUGTGSA-L
tag1619Z205n3183n6,NA
pa1819Z204n6,NA
pe160183n3,NA
oc25coa_m,NA
m8mpdol,NA
26dap__M_h,NA
hd4710coa_x,NA
pcrd_u,NA
pa1801819Z,NA
no3,NHNBFGGVMKEFGY-UHFFFAOYSA-N
nad_h,NA
3hpalmACP_h,NA
pe205n3160,NA
dpcoa,KDTSHFARGAKYJN-IBOSZNHHSA-L
dlnlcgcoa,NA
amp,UDMBCSSLTHHNCD-KQYNXXCUSA-L
pe1819Z182n6,NA
hemeO,FISPASSVCDRERW-ARQJTVBPSA-J
biomass_rna,NA
pail205n31619Z,NA
3ohodcoa_x,NA
hd271013coa_x,NA
4hbz_m,NA
pail45p1619Z182n6,NA
trnalys,NA
pc226n3183n6,NA
cholphya_h,NA
methf_m,NA
pe140204n6,NA
sucsal_m,NA
pi_m,NA
m8masn,NA
pail4p182n6160,NA
udpglcur,HDYANYHVCAPMJV-LXQIFKJMSA-K
3hpalmACP_m,NA
thbpt_m,NA
Largn_h,NA
pa205n3183n3,NA
pail160,NA
3htdcoa_x,NA
mgdg140163n4_h,NA
dc27coa_m,NA
pe1401619Z,NA
ribflv,AUNGANRZJHBGPY-SCRDCRAPSA-M
h2o_m,NA
1agpe226,NA
12dgr140204n6,NA
itp,HAEJPQIATWHALX-KQYNXXCUSA-J
pc180204n6,NA
adhlam_h,NA
cbasp,HLKXYZVTANABHZ-REOHCLBHSA-L
inost_m,NA
pc140204n6,NA
3hoc5coa_m,NA
damp,KHWCHTKSEGGWEX-RRKCRQDMSA-L
ascb__L_u,NA
fdxrd_h,NA
pc160,NA
pc160226n3,NA
amp_x,NA
gthrd_h,NA
pc182n6140,NA
pail4p182n6205n3,NA
tag1401619Z160,NA
xmp,DCTLYFZHFGENCW-UUOKFMHZSA-L
3hhd912coa_m,NA
12dgr160180,NA
mgdg1619Z1819Z_h,NA
hx2coa_m,NA
pc226n3180,NA
dd369coa_x,NA
3hdc7coa_m,NA
me3dhnpdh_m,NA
tag1619Z1619Z1819Z_h,NA
pa140160_h,NA
3ohdcoa_m,NA
1odecg3p,LAYXSTYJRSVXIH-HXUWFJFHSA-L
pdx5p,WHOMFKWHIQZTHY-UHFFFAOYSA-L
his__L_h,NA
fol,OVBPIULPVIDEAO-LBPRGKRZSA-L
glytrna_m,NA
acald_m,NA
pa1619Z140,NA
12dgr1801819Z,NA
m7mpdol,NA
g1p,HXXFSFRBOHSIMQ-GASJEMHNSA-L
c226coa_x,NA
na1,FKNQFGJONOIPTF-UHFFFAOYSA-N
oc5crn_x,NA
nadp_h,NA
mag160,NA
pc182n6226n3,NA
1acpc,PAJPWUMXBYXFCZ-UHFFFAOYSA-N
pa226n3204n6,NA
pa160183n6,NA
orot5p,KYOBSHFOBAOFBF-XVFCMESISA-K
pe226n31819Z,NA
mi3p__D_m,NA
lnlncgcoa_m,NA
1hdec9eg3p_h,NA
xtsn,UBORTCNDUKBEOP-UUOKFMHZSA-N
pail4p182_9_12,NA
dhap_m,NA
pa226n3182n6,NA
protrna,NA
ficytb5_m,NA
biomass,NA
3ooc7coa_m,NA
leu__L_h,NA
e4p,NGHMDNPXVRFFGS-IUYQGCFVSA-L
pc180184n3,NA
orn_h,NA
so4,QAOWNCQODCNURD-UHFFFAOYSA-L
2oxoadp_m,NA
succ_m,NA
trnacys_h,NA
pc226n3183n3,NA
4ahmmp,VUTBELPREDJDDH-UHFFFAOYSA-N
3hod691215coa_x,NA
12dgr205n3226n3,NA
atp_m,NA
pc1619Z203n6,NA
3hddecACP_m,NA
pc205n3162n4,NA
palmACP_h,NA
pail4p1619Z160,NA
mgdg205n31619Z,NA
dgdg1819Z162n4_h,NA
td4710coa_m,NA
3hodcoa_m,NA
gdp,QGWNDRXFNXRZMB-UUOKFMHZSA-K
malcoa_m,NA
pc1819Z226n3,NA
mag140,NA
lystrna,NA
pc1801819Z,NA
ribflv_h,NA
6pgc_h,NA
dgdg1819Z163n4_h,NA
dump,JSRLJPSBLDHEIO-SHYZEUOFSA-L
ala__L_h,NA
12dgr160183n6,NA
g2m8masn,NA
dolp,NA
4ppcys_m,NA
cyst__L_m,NA
2me4p_h,NA
1pyr5c_m,NA
acg5sa_h,NA
hd2471013coa_x,NA
mgdg160,NA
lnlnca,DTOSIQBPPRVQHS-PDBXOOCHSA-M
tag160205n3182n6,NA
acrn_m,NA
3mob,QHKABHOOEWYVLI-UHFFFAOYSA-M
dtdp,UJLXYODCHAELLY-XLPZGREQSA-K
pep,DTBNBXWJWCWCIK-UHFFFAOYSA-K
pc205n3203n3,NA
hdcecrn_m,NA
1hdecg3p_m,NA
ergtetrol,SQFQJKZSFOZDJY-CVGLIYDESA-N
2oxoadp,FGSBNBBHOZHUBO-UHFFFAOYSA-L
pa205n3183n6,NA
cdp12dgr182n6205n3,NA
3hdcos710131619coa_x,NA
pe140,NA
pe180226n3,NA
hd24710coa_m,NA
pqh2_u,NA
pa160_h,NA
cystrna,NA
cdp12dgr205n3160,NA
12dgr205n3160,NA
pran,PMFMJXPRNJUYMB-GWOFURMSSA-K
thmtp,IWLROWZYZPNOFC-UHFFFAOYSA-K
6hmhpt,CQQNNQTXUGLUEV-UHFFFAOYSA-N
pc160183n3,NA
ipdp_h,NA
12dgr205n3163n4_h,NA
3hdd5coa_m,NA
pa140182n6,NA
xan,LRFVTYWOQMYALW-UHFFFAOYSA-N
hpta,NA
pail182n6205n3,NA
air_h,NA
12dgr1619Z160,NA
pgp205n3160_h,NA
ala__L,QNAYBMKLOCPYGJ-REOHCLBHSA-N
dc47coa_m,NA
5mta_m,NA
4hpro_LT,PMMYEEVYMWASQN-DMTCNVIQSA-N
3ohdcoa_x,NA
tag1819Z1619Z1619Z_h,NA
tag160160182n6,NA
pg1619Z1613E_h,NA
asptrna,NA
12dgr180183n6,NA
cdp12dgr160_h,NA
1agpe180,BBYWOYAFBUOUFP-JOCHJYFZSA-N
dolpglc,NA
cpppg3_h,NA
tag140205n3226n3,NA
mgdg140162n4_h,NA
myrsACP_h,NA
psqldp,ATZKAUGGNMSCCY-VYCBRMPGSA-K
aspsa_m,NA
ipdp,NUHSROFQTUXZQQ-UHFFFAOYSA-K
2shchc_h,NA
gal14lac_m,NA
met__L,FFEARJCKVFRZRR-BYPYZUCNSA-N
trnacys,NA
nadph,ACFIXJIJDZMPPO-NNYOXOHSSA-J
pg160_m,NA
pc1819Z180,NA
lnlccoa,YECLLIMZHNYFCK-RRNJGNTNSA-J
12dgr160,NA
mfecostrl,QLDNWJOJCDIMKK-XLFBYWHPSA-N
gln__L,ZDXPYRJPNDTMRX-VKHMYHEASA-N
2dhp_m,NA
thm,MYVIATVLJGTBFV-UHFFFAOYSA-M
lnlccrn,NA
uacgam,LFTYTUAZOPRMMI-CFRASDGPSA-L
acser,VZXPDPZARILFQX-BYPYZUCNSA-N
achms,FCXZBWSIAGGPCB-YFKPBYRVSA-N
od2912coa_m,NA
dcamp,OFBHPPMPBOJXRT-DPXQIYNJSA-J
fprica,ABCOOORLYAOBOZ-KQYNXXCUSA-L
mgdg1819Z160_h,NA
acac,WDJHALXBUFZDSR-UHFFFAOYSA-M
dedol,NA
12dgr180205n3,NA
tag1619Z160205n3,NA
pc1819Z160,NA
pail182n61619Z,NA
acACP_h,NA
pe205n3226n3,NA
3hd6coa_x,NA
pe160226n3,NA
12dgr182n6205n3,NA
12dgr160205n3,NA
ddcacoa_x,NA
lpam_m,NA
oaa,KHPXUQMNIQBQEV-UHFFFAOYSA-L
pa205n3160,NA
accoa_m,NA
selmethtrna,NA
pe160180,NA
phdp_h,NA
thm_h,NA
pc1619Z182n6,NA
pa181_9,NA
pe180183n3,NA
pe182n6204n6,NA
pap_h,NA
pg205n31613E_h,NA
td7coa_m,NA
25aics,NAQGHJTUZRHGAC-ZZZDFHIKSA-J
cdp12dgr205n3,NA
asp__L_h,NA
fdxrd_m,NA
pe205n3204n6,NA
td471013coa_m,NA
tag1619Z1619Z1619Z,NA
pail4p205n3182n6,NA
cthzp_h,NA
4hbzcoa_m,NA
pe1819Z160,NA
3hod9coa_m,NA
acglu_m,NA
pa182n6183n3,NA
3pg_m,NA
methsel,NA
pc1619Z160,NA
frmd,ZHNUHDYFZUAESO-UHFFFAOYSA-N
saccrp__L,ZDGJAHTZVHVLOT-YUMQZZPRSA-M
pa160,PORPENFLTBBHSG-MGBGTMOVSA-L
3od69coa_x,NA
gal,WQZGKKKJIJFFOK-PHYPRBDBSA-N
m5mpdol,NA
pyr_x,NA
pc205n3226n3,NA
mlthf,QYNUQALWYRSVHF-OLZOCXBDSA-L
gtp,XKMLYUALXHKNFT-UUOKFMHZSA-J
ade,GFFGJBXGBJISGV-UHFFFAOYSA-N
co2,CURLTUGMZLYLDI-UHFFFAOYSA-N
lnlccoa_m,NA
12dgr140,NA
nh4_h,NA
dc37coa_m,NA
pc140160,NA
mag182n6,NA
tag160205n3183n6,NA
slnt,MCAHWIHFGHIESP-UHFFFAOYSA-L
pa205n3226n3,NA
co2_x,NA
doldp,NA
selnp,JRPHGDYSKGJTKZ-UHFFFAOYSA-K
pe160140,NA
hdcoa,NA
zeax_h,NA
3oddecACP_h,NA
myrsACP_m,NA
udpsq,FQANCGQCBCUSMI-JZMIEXBBSA-K
mi145p,NA
lnlccrn_m,NA
trnagln,NA
seln_m,NA
trnasecys,NA
mal__L_h,NA
btn_h,NA
pail45p205n3,NA
1hdecg3p,NA
3odcoa_x,NA
gam6p,XHMJOUIAFHJHBW-IVMDWMLBSA-M
12dgr205n3183n3,NA
cdp12dgr161,NA
ahcys_m,NA
o2,MYMOFIZGZYHOMD-UHFFFAOYSA-N
tag160160160,NA
pc205n3180,NA
pc1819Z1619Z,NA
iasp_m,NA
pa180183n3,NA
pa226n31819Z,NA
tag140205n31619Z,NA
btcoa_m,NA
pa1401619Z,NA
pydx,RADKZDMFGJYCBB-UHFFFAOYSA-N
phyto_h,NA
tyrtrna,NA
3ood9coa_m,NA
pc205n31819Z,NA
pc140226n3,NA
cdp12dgr182n6160,NA
hd6912crn_m,NA
pmtcoa,MNBKLUUYKPBKDU-BBECNAHFSA-J
toct2eACP_h,NA
tag1619Z1619Z183n6,NA
h2o2_x,NA
trnatyr,NA
hd24710coa_x,NA
lnlncacoa_m,NA
hd2710coa_x,NA
h2o_u,NA
dcaACP_m,NA
pe140183n6,NA
12dgr1619Z162n4_h,NA
man,WQZGKKKJIJFFOK-QTVWNMPRSA-N
histrna_h,NA
pa182n6204n6,NA
trnaphe,NA
prlp,BLKFNHOCHNCLII-GHVQHMAVSA-J
dhap,GNGACRATGGDKBX-UHFFFAOYSA-L
12dgr205n31619Z_h,NA
pe205n3183n3,NA
tag226n3205n3164n1,NA
tag140205n3140,NA
adhlam_m,NA
ethadmp,NA
pc140183n3,NA
urdglyc,NWZYYCVIOKVTII-SFOWXEAESA-M
ttc2coa,NA
pc180205n3,NA
pail4p160182n6,NA
chlld_h,NA
hthbp,NA
12dgr1819Z183n3,NA
td58coa_m,NA
rbl__D_h,NA
pq_h,NA
3ooctACP_h,NA
din,VGONTNSXDCQUGY-RRKCRQDMSA-N
m2masn,NA
3opalmACP_h,NA
tag1619Z205n3226n3,NA
akg_m,NA
phetrna_m,NA
palmACP_m,NA
pc180203n6,NA
12dgr1401619Z_h,NA
pe140182n6,NA
3hdcoa_m,NA
12dgr205n3160_h,NA
pa140205n3,NA
3hmop_h,NA
pe160205n3,NA
lgnccoa_x,NA
ethamp,SUHOOTKUPISOBE-UHFFFAOYSA-M
tag1819Z1601619Z_h,NA
pail45p182n6160,NA
pa1619Z240,NA
bamppald,NA
tag1619Z226n3164n1,NA
pail182n6160,NA
glyclt_h,NA
hd691215ea_h,NA
sqdg205n3160_h,NA
12dgr1819Z1619Z,NA
hd710coa_m,NA
fadh2,YPZRHBJKEMOYQH-UYBVJOGSSA-L
pc182n6160,NA
tyr__L_m,NA
od291215coa_m,NA
datp,SUYVUBYJARFZHO-RRKCRQDMSA-J
csn,OPTASPLRGRRNAP-UHFFFAOYSA-N
pail1619Z205n3,NA
pram,SKCBPEVYGOQGJN-TXICZTDVSA-M
pe182n6160,NA
pc140225n3,NA
tag1819Z160160,NA
2m6phol_h,NA
12dgr1619Z163n4_h,NA
pep_h,NA
4ahmmp_h,NA
hdc2ea,NA
tag140204n61619Z,NA
adp_h,NA
pc205n3160,NA
glyc,PEDCQBHIVMGVHV-UHFFFAOYSA-N
34hpp_m,NA
pc205n3183n3,NA
2dr1p,KBDKAJNTYKVSEK-VPENINKCSA-L
mgdg140160_h,NA
5mdr1p,JTFITTQBRJDSTL-KVTDHHQDSA-L
pg1819Z160_h,NA
trnaleu,NA
dgdg205n31619Z,NA
fadh2_m,NA
12dgr205n31819Z,NA
1eicos58111417eg3p_h,NA
skm5p_h,NA
3ohd710coa_x,NA
3c4mop_m,NA
pe205n3183n6,NA
avite1_h,NA
3hmbcoa_m,NA
Asn_X_Ser_Thr,NA
12dgr140226n3,NA
3htd5coa_m,NA
glc__D,WQZGKKKJIJFFOK-GASJEMHNSA-N
pa1819Z182n6,NA
tag1619Z160182n6,NA
cdp12dgr1619Z160_h,NA
selcys_m,NA
12dgr181_9,NA
hd691215crn,NA
