reactions,metabolites,metabolitestotal,gpr,genes
ETCPC,allocy_c,allocy,SYNPCC7942_RS01655 and SYNPCC7942_RS01660 and SYNPCC7942_RS01665 and SYNPCC7942_RS01670 and SYNPCC7942_RS05370 and SYNPCC7942_RS05375 and SYNPCC7942_RS05395 and SYNPCC7942_RS05400 and SYNPCC7942_RS05410 and SYNPCC7942_RS05380 and SYNPCC7942_RS05385 and SYNPCC7942_RS10300 and SYNPCC7942_RS05390,SYNPCC7942_RS05390
ETCPC,allocy_c,allocy,SYNPCC7942_RS01655 and SYNPCC7942_RS01660 and SYNPCC7942_RS01665 and SYNPCC7942_RS01670 and SYNPCC7942_RS05370 and SYNPCC7942_RS05375 and SYNPCC7942_RS05395 and SYNPCC7942_RS05400 and SYNPCC7942_RS05410 and SYNPCC7942_RS05380 and SYNPCC7942_RS05385 and SYNPCC7942_RS10300 and SYNPCC7942_RS05390,SYNPCC7942_RS05410
ETCPC,allocy_c,allocy,SYNPCC7942_RS01655 and SYNPCC7942_RS01660 and SYNPCC7942_RS01665 and SYNPCC7942_RS01670 and SYNPCC7942_RS05370 and SYNPCC7942_RS05375 and SYNPCC7942_RS05395 and SYNPCC7942_RS05400 and SYNPCC7942_RS05410 and SYNPCC7942_RS05380 and SYNPCC7942_RS05385 and SYNPCC7942_RS10300 and SYNPCC7942_RS05390,SYNPCC7942_RS05395
ETCPC,allocy_c,allocy,SYNPCC7942_RS01655 and SYNPCC7942_RS01660 and SYNPCC7942_RS01665 and SYNPCC7942_RS01670 and SYNPCC7942_RS05370 and SYNPCC7942_RS05375 and SYNPCC7942_RS05395 and SYNPCC7942_RS05400 and SYNPCC7942_RS05410 and SYNPCC7942_RS05380 and SYNPCC7942_RS05385 and SYNPCC7942_RS10300 and SYNPCC7942_RS05390,SYNPCC7942_RS10300
ETCPC,allocy_c,allocy,SYNPCC7942_RS01655 and SYNPCC7942_RS01660 and SYNPCC7942_RS01665 and SYNPCC7942_RS01670 and SYNPCC7942_RS05370 and SYNPCC7942_RS05375 and SYNPCC7942_RS05395 and SYNPCC7942_RS05400 and SYNPCC7942_RS05410 and SYNPCC7942_RS05380 and SYNPCC7942_RS05385 and SYNPCC7942_RS10300 and SYNPCC7942_RS05390,SYNPCC7942_RS01665
ETCPC,allocy_c,allocy,SYNPCC7942_RS01655 and SYNPCC7942_RS01660 and SYNPCC7942_RS01665 and SYNPCC7942_RS01670 and SYNPCC7942_RS05370 and SYNPCC7942_RS05375 and SYNPCC7942_RS05395 and SYNPCC7942_RS05400 and SYNPCC7942_RS05410 and SYNPCC7942_RS05380 and SYNPCC7942_RS05385 and SYNPCC7942_RS10300 and SYNPCC7942_RS05390,SYNPCC7942_RS01670
ETCPC,allocy_c,allocy,SYNPCC7942_RS01655 and SYNPCC7942_RS01660 and SYNPCC7942_RS01665 and SYNPCC7942_RS01670 and SYNPCC7942_RS05370 and SYNPCC7942_RS05375 and SYNPCC7942_RS05395 and SYNPCC7942_RS05400 and SYNPCC7942_RS05410 and SYNPCC7942_RS05380 and SYNPCC7942_RS05385 and SYNPCC7942_RS10300 and SYNPCC7942_RS05390,SYNPCC7942_RS01655
ETCPC,allocy_c,allocy,SYNPCC7942_RS01655 and SYNPCC7942_RS01660 and SYNPCC7942_RS01665 and SYNPCC7942_RS01670 and SYNPCC7942_RS05370 and SYNPCC7942_RS05375 and SYNPCC7942_RS05395 and SYNPCC7942_RS05400 and SYNPCC7942_RS05410 and SYNPCC7942_RS05380 and SYNPCC7942_RS05385 and SYNPCC7942_RS10300 and SYNPCC7942_RS05390,SYNPCC7942_RS05380
ETCPC,allocy_c,allocy,SYNPCC7942_RS01655 and SYNPCC7942_RS01660 and SYNPCC7942_RS01665 and SYNPCC7942_RS01670 and SYNPCC7942_RS05370 and SYNPCC7942_RS05375 and SYNPCC7942_RS05395 and SYNPCC7942_RS05400 and SYNPCC7942_RS05410 and SYNPCC7942_RS05380 and SYNPCC7942_RS05385 and SYNPCC7942_RS10300 and SYNPCC7942_RS05390,SYNPCC7942_RS05375
ETCPC,phycy_exc_c,phycy_exc,SYNPCC7942_RS01655 and SYNPCC7942_RS01660 and SYNPCC7942_RS01665 and SYNPCC7942_RS01670 and SYNPCC7942_RS05370 and SYNPCC7942_RS05375 and SYNPCC7942_RS05395 and SYNPCC7942_RS05400 and SYNPCC7942_RS05410 and SYNPCC7942_RS05380 and SYNPCC7942_RS05385 and SYNPCC7942_RS10300 and SYNPCC7942_RS05390,SYNPCC7942_RS05385
ETCPC,phycy_exc_c,phycy_exc,SYNPCC7942_RS01655 and SYNPCC7942_RS01660 and SYNPCC7942_RS01665 and SYNPCC7942_RS01670 and SYNPCC7942_RS05370 and SYNPCC7942_RS05375 and SYNPCC7942_RS05395 and SYNPCC7942_RS05400 and SYNPCC7942_RS05410 and SYNPCC7942_RS05380 and SYNPCC7942_RS05385 and SYNPCC7942_RS10300 and SYNPCC7942_RS05390,SYNPCC7942_RS05370
ETCPC,phycy_exc_c,phycy_exc,SYNPCC7942_RS01655 and SYNPCC7942_RS01660 and SYNPCC7942_RS01665 and SYNPCC7942_RS01670 and SYNPCC7942_RS05370 and SYNPCC7942_RS05375 and SYNPCC7942_RS05395 and SYNPCC7942_RS05400 and SYNPCC7942_RS05410 and SYNPCC7942_RS05380 and SYNPCC7942_RS05385 and SYNPCC7942_RS10300 and SYNPCC7942_RS05390,SYNPCC7942_RS01660
ETCPC,phycy_exc_c,phycy_exc,SYNPCC7942_RS01655 and SYNPCC7942_RS01660 and SYNPCC7942_RS01665 and SYNPCC7942_RS01670 and SYNPCC7942_RS05370 and SYNPCC7942_RS05375 and SYNPCC7942_RS05395 and SYNPCC7942_RS05400 and SYNPCC7942_RS05410 and SYNPCC7942_RS05380 and SYNPCC7942_RS05385 and SYNPCC7942_RS10300 and SYNPCC7942_RS05390,SYNPCC7942_RS05400
ETCPC,phycy_exc_c,phycy_exc,SYNPCC7942_RS01655 and SYNPCC7942_RS01660 and SYNPCC7942_RS01665 and SYNPCC7942_RS01670 and SYNPCC7942_RS05370 and SYNPCC7942_RS05375 and SYNPCC7942_RS05395 and SYNPCC7942_RS05400 and SYNPCC7942_RS05410 and SYNPCC7942_RS05380 and SYNPCC7942_RS05385 and SYNPCC7942_RS10300 and SYNPCC7942_RS05390,SYNPCC7942_RS05390
ETCPC,phycy_exc_c,phycy_exc,SYNPCC7942_RS01655 and SYNPCC7942_RS01660 and SYNPCC7942_RS01665 and SYNPCC7942_RS01670 and SYNPCC7942_RS05370 and SYNPCC7942_RS05375 and SYNPCC7942_RS05395 and SYNPCC7942_RS05400 and SYNPCC7942_RS05410 and SYNPCC7942_RS05380 and SYNPCC7942_RS05385 and SYNPCC7942_RS10300 and SYNPCC7942_RS05390,SYNPCC7942_RS05410
ETCPC,phycy_exc_c,phycy_exc,SYNPCC7942_RS01655 and SYNPCC7942_RS01660 and SYNPCC7942_RS01665 and SYNPCC7942_RS01670 and SYNPCC7942_RS05370 and SYNPCC7942_RS05375 and SYNPCC7942_RS05395 and SYNPCC7942_RS05400 and SYNPCC7942_RS05410 and SYNPCC7942_RS05380 and SYNPCC7942_RS05385 and SYNPCC7942_RS10300 and SYNPCC7942_RS05390,SYNPCC7942_RS05395
ETCPC,phycy_exc_c,phycy_exc,SYNPCC7942_RS01655 and SYNPCC7942_RS01660 and SYNPCC7942_RS01665 and SYNPCC7942_RS01670 and SYNPCC7942_RS05370 and SYNPCC7942_RS05375 and SYNPCC7942_RS05395 and SYNPCC7942_RS05400 and SYNPCC7942_RS05410 and SYNPCC7942_RS05380 and SYNPCC7942_RS05385 and SYNPCC7942_RS10300 and SYNPCC7942_RS05390,SYNPCC7942_RS10300
ETCPC,phycy_exc_c,phycy_exc,SYNPCC7942_RS01655 and SYNPCC7942_RS01660 and SYNPCC7942_RS01665 and SYNPCC7942_RS01670 and SYNPCC7942_RS05370 and SYNPCC7942_RS05375 and SYNPCC7942_RS05395 and SYNPCC7942_RS05400 and SYNPCC7942_RS05410 and SYNPCC7942_RS05380 and SYNPCC7942_RS05385 and SYNPCC7942_RS10300 and SYNPCC7942_RS05390,SYNPCC7942_RS01665
ETCPC,phycy_exc_c,phycy_exc,SYNPCC7942_RS01655 and SYNPCC7942_RS01660 and SYNPCC7942_RS01665 and SYNPCC7942_RS01670 and SYNPCC7942_RS05370 and SYNPCC7942_RS05375 and SYNPCC7942_RS05395 and SYNPCC7942_RS05400 and SYNPCC7942_RS05410 and SYNPCC7942_RS05380 and SYNPCC7942_RS05385 and SYNPCC7942_RS10300 and SYNPCC7942_RS05390,SYNPCC7942_RS01670
ETCPC,phycy_exc_c,phycy_exc,SYNPCC7942_RS01655 and SYNPCC7942_RS01660 and SYNPCC7942_RS01665 and SYNPCC7942_RS01670 and SYNPCC7942_RS05370 and SYNPCC7942_RS05375 and SYNPCC7942_RS05395 and SYNPCC7942_RS05400 and SYNPCC7942_RS05410 and SYNPCC7942_RS05380 and SYNPCC7942_RS05385 and SYNPCC7942_RS10300 and SYNPCC7942_RS05390,SYNPCC7942_RS01655
ETCPC,phycy_exc_c,phycy_exc,SYNPCC7942_RS01655 and SYNPCC7942_RS01660 and SYNPCC7942_RS01665 and SYNPCC7942_RS01670 and SYNPCC7942_RS05370 and SYNPCC7942_RS05375 and SYNPCC7942_RS05395 and SYNPCC7942_RS05400 and SYNPCC7942_RS05410 and SYNPCC7942_RS05380 and SYNPCC7942_RS05385 and SYNPCC7942_RS10300 and SYNPCC7942_RS05390,SYNPCC7942_RS05380
ETCPC,phycy_exc_c,phycy_exc,SYNPCC7942_RS01655 and SYNPCC7942_RS01660 and SYNPCC7942_RS01665 and SYNPCC7942_RS01670 and SYNPCC7942_RS05370 and SYNPCC7942_RS05375 and SYNPCC7942_RS05395 and SYNPCC7942_RS05400 and SYNPCC7942_RS05410 and SYNPCC7942_RS05380 and SYNPCC7942_RS05385 and SYNPCC7942_RS10300 and SYNPCC7942_RS05390,SYNPCC7942_RS05375
GLYCOX2,imgly_c,imgly,SYNPCC7942_RS12230,SYNPCC7942_RS12230
AGM4PA,anhgm4p_c,anhgm4p,SYNPCC7942_RS11990,SYNPCC7942_RS11990
AM3PA,anhm3p_c,anhm3p,SYNPCC7942_RS11990,SYNPCC7942_RS11990
AM4PA,anhm4p_c,anhm4p,SYNPCC7942_RS11990,SYNPCC7942_RS11990
MALCOAMT,amet_c,amet,SYNPCC7942_RS00150,SYNPCC7942_RS00150
MALCOAMT,malcoa_c,malcoa,SYNPCC7942_RS00150,SYNPCC7942_RS00150
AGM3PApp,anhgm3p_p,anhgm3p,SYNPCC7942_RS10825,SYNPCC7942_RS10825
AGM4PApp,anhgm4p_p,anhgm4p,SYNPCC7942_RS10825,SYNPCC7942_RS10825
UM4PCP,um4p_c,um4p,SYNPCC7942_RS09960,SYNPCC7942_RS09960
AM4PCP,anhm4p_c,anhm4p,SYNPCC7942_RS09960,SYNPCC7942_RS09960
4PCP,LalaDgluMdapDala_c,LalaDgluMdapDala,SYNPCC7942_RS09960,SYNPCC7942_RS09960
AGM4PCP,anhgm4p_c,anhgm4p,SYNPCC7942_RS09960,SYNPCC7942_RS09960
AGMH,anhgm_c,anhgm,SYNPCC7942_RS01800,SYNPCC7942_RS01800
AGM3PH,anhgm3p_c,anhgm3p,SYNPCC7942_RS01800,SYNPCC7942_RS01800
ENOPH,dkmpp_c,dkmpp,SYNPCC7942_RS10110,SYNPCC7942_RS10110
QULNS,dhap_c,dhap,SYNPCC7942_RS07410,SYNPCC7942_RS07410
QULNS,iasp_c,iasp,SYNPCC7942_RS07410,SYNPCC7942_RS07410
AGM4PH,anhgm4p_c,anhgm4p,SYNPCC7942_RS01800,SYNPCC7942_RS01800
LADGMDH,LalaDgluMdap_c,LalaDgluMdap,SYNPCC7942_RS08075,SYNPCC7942_RS08075
ILETA,akg_c,akg,SYNPCC7942_RS05285,SYNPCC7942_RS05285
ILETA,ile__L_c,ile__L,SYNPCC7942_RS05285,SYNPCC7942_RS05285
CELLSYN,glc__D_c,glc__D,SYNPCC7942_RS07155 and SYNPCC7942_RS02375 and SYNPCC7942_RS10930,SYNPCC7942_RS07155
CELLSYN,glc__D_c,glc__D,SYNPCC7942_RS07155 and SYNPCC7942_RS02375 and SYNPCC7942_RS10930,SYNPCC7942_RS10930
CELLSYN,glc__D_c,glc__D,SYNPCC7942_RS07155 and SYNPCC7942_RS02375 and SYNPCC7942_RS10930,SYNPCC7942_RS02375
CELLSYN,udpg_c,udpg,SYNPCC7942_RS07155 and SYNPCC7942_RS02375 and SYNPCC7942_RS10930,SYNPCC7942_RS07155
CELLSYN,udpg_c,udpg,SYNPCC7942_RS07155 and SYNPCC7942_RS02375 and SYNPCC7942_RS10930,SYNPCC7942_RS10930
CELLSYN,udpg_c,udpg,SYNPCC7942_RS07155 and SYNPCC7942_RS02375 and SYNPCC7942_RS10930,SYNPCC7942_RS02375
ALAALAabcpp,alaala_p,alaala,SYNPCC7942_RS11355 and SYNPCC7942_RS04250 and SYNPCC7942_RS05995 and SYNPCC7942_RS02275 and SYNPCC7942_RS04245 and SYNPCC7942_RS06675,SYNPCC7942_RS11355
ALAALAabcpp,alaala_p,alaala,SYNPCC7942_RS11355 and SYNPCC7942_RS04250 and SYNPCC7942_RS05995 and SYNPCC7942_RS02275 and SYNPCC7942_RS04245 and SYNPCC7942_RS06675,SYNPCC7942_RS06675
ALAALAabcpp,alaala_p,alaala,SYNPCC7942_RS11355 and SYNPCC7942_RS04250 and SYNPCC7942_RS05995 and SYNPCC7942_RS02275 and SYNPCC7942_RS04245 and SYNPCC7942_RS06675,SYNPCC7942_RS04250
ALAALAabcpp,alaala_p,alaala,SYNPCC7942_RS11355 and SYNPCC7942_RS04250 and SYNPCC7942_RS05995 and SYNPCC7942_RS02275 and SYNPCC7942_RS04245 and SYNPCC7942_RS06675,SYNPCC7942_RS05995
ALAALAabcpp,alaala_p,alaala,SYNPCC7942_RS11355 and SYNPCC7942_RS04250 and SYNPCC7942_RS05995 and SYNPCC7942_RS02275 and SYNPCC7942_RS04245 and SYNPCC7942_RS06675,SYNPCC7942_RS04245
ALAALAabcpp,alaala_p,alaala,SYNPCC7942_RS11355 and SYNPCC7942_RS04250 and SYNPCC7942_RS05995 and SYNPCC7942_RS02275 and SYNPCC7942_RS04245 and SYNPCC7942_RS06675,SYNPCC7942_RS02275
LEUTA,akg_c,akg,SYNPCC7942_RS05285,SYNPCC7942_RS05285
LEUTA,leu__L_c,leu__L,SYNPCC7942_RS05285,SYNPCC7942_RS05285
ARD,dhmtp_c,dhmtp,SYNPCC7942_RS03120,SYNPCC7942_RS03120
VALTA,akg_c,akg,SYNPCC7942_RS05285,SYNPCC7942_RS05285
VALTA,val__L_c,val__L,SYNPCC7942_RS05285,SYNPCC7942_RS05285
4PEPTabcpp,LalaDgluMdapDala_p,LalaDgluMdapDala,SYNPCC7942_RS11355 and SYNPCC7942_RS04250 and SYNPCC7942_RS05995 and SYNPCC7942_RS02275 and SYNPCC7942_RS04245 and SYNPCC7942_RS06675,SYNPCC7942_RS11355
4PEPTabcpp,LalaDgluMdapDala_p,LalaDgluMdapDala,SYNPCC7942_RS11355 and SYNPCC7942_RS04250 and SYNPCC7942_RS05995 and SYNPCC7942_RS02275 and SYNPCC7942_RS04245 and SYNPCC7942_RS06675,SYNPCC7942_RS06675
4PEPTabcpp,LalaDgluMdapDala_p,LalaDgluMdapDala,SYNPCC7942_RS11355 and SYNPCC7942_RS04250 and SYNPCC7942_RS05995 and SYNPCC7942_RS02275 and SYNPCC7942_RS04245 and SYNPCC7942_RS06675,SYNPCC7942_RS04250
4PEPTabcpp,LalaDgluMdapDala_p,LalaDgluMdapDala,SYNPCC7942_RS11355 and SYNPCC7942_RS04250 and SYNPCC7942_RS05995 and SYNPCC7942_RS02275 and SYNPCC7942_RS04245 and SYNPCC7942_RS06675,SYNPCC7942_RS05995
4PEPTabcpp,LalaDgluMdapDala_p,LalaDgluMdapDala,SYNPCC7942_RS11355 and SYNPCC7942_RS04250 and SYNPCC7942_RS05995 and SYNPCC7942_RS02275 and SYNPCC7942_RS04245 and SYNPCC7942_RS06675,SYNPCC7942_RS04245
4PEPTabcpp,LalaDgluMdapDala_p,LalaDgluMdapDala,SYNPCC7942_RS11355 and SYNPCC7942_RS04250 and SYNPCC7942_RS05995 and SYNPCC7942_RS02275 and SYNPCC7942_RS04245 and SYNPCC7942_RS06675,SYNPCC7942_RS02275
ALAALAD,alaala_c,alaala,SYNPCC7942_RS02205,SYNPCC7942_RS02205
ADPGLC,adpglc_c,adpglc,SYNPCC7942_RS11540,SYNPCC7942_RS11540
UNK3,2kmb_c,2kmb,SYNPCC7942_RS09115,SYNPCC7942_RS09115
UNK3,glu__L_c,glu__L,SYNPCC7942_RS09115,SYNPCC7942_RS09115
DALAabcpp,ala__D_p,ala__D,SYNPCC7942_RS11355 and SYNPCC7942_RS04250 and SYNPCC7942_RS05995 and SYNPCC7942_RS02275 and SYNPCC7942_RS04245 and SYNPCC7942_RS06675,SYNPCC7942_RS11355
DALAabcpp,ala__D_p,ala__D,SYNPCC7942_RS11355 and SYNPCC7942_RS04250 and SYNPCC7942_RS05995 and SYNPCC7942_RS02275 and SYNPCC7942_RS04245 and SYNPCC7942_RS06675,SYNPCC7942_RS06675
DALAabcpp,ala__D_p,ala__D,SYNPCC7942_RS11355 and SYNPCC7942_RS04250 and SYNPCC7942_RS05995 and SYNPCC7942_RS02275 and SYNPCC7942_RS04245 and SYNPCC7942_RS06675,SYNPCC7942_RS04250
DALAabcpp,ala__D_p,ala__D,SYNPCC7942_RS11355 and SYNPCC7942_RS04250 and SYNPCC7942_RS05995 and SYNPCC7942_RS02275 and SYNPCC7942_RS04245 and SYNPCC7942_RS06675,SYNPCC7942_RS05995
DALAabcpp,ala__D_p,ala__D,SYNPCC7942_RS11355 and SYNPCC7942_RS04250 and SYNPCC7942_RS05995 and SYNPCC7942_RS02275 and SYNPCC7942_RS04245 and SYNPCC7942_RS06675,SYNPCC7942_RS04245
DALAabcpp,ala__D_p,ala__D,SYNPCC7942_RS11355 and SYNPCC7942_RS04250 and SYNPCC7942_RS05995 and SYNPCC7942_RS02275 and SYNPCC7942_RS04245 and SYNPCC7942_RS06675,SYNPCC7942_RS02275
3OAR180,3ooctdACP_c,3ooctdACP,SYNPCC7942_RS03505,SYNPCC7942_RS03505
3OAR140,3omrsACP_c,3omrsACP,SYNPCC7942_RS03505,SYNPCC7942_RS03505
PAPA160,pa160_c,pa160,SYNPCC7942_RS04020,SYNPCC7942_RS04020
PHEOASE,phptna_c,phptna,SYNPCC7942_RS12855,SYNPCC7942_RS12855
PAPA_HDE_PALM,pa1619Z160_c,pa1619Z160,SYNPCC7942_RS04020,SYNPCC7942_RS04020
PAPA161,pa161_c,pa161,SYNPCC7942_RS04020,SYNPCC7942_RS04020
PAPA_OLE_HDE,pa1819Z1619Z_c,pa1819Z1619Z,SYNPCC7942_RS04020,SYNPCC7942_RS04020
ACGK,acglu_c,acglu,SYNPCC7942_RS07645,SYNPCC7942_RS07645
LEUabcpp,leu__L_p,leu__L,SYNPCC7942_RS04215 and SYNPCC7942_RS09440 and SYNPCC7942_RS09600 and SYNPCC7942_RS09605 and SYNPCC7942_RS11065,SYNPCC7942_RS09605
LEUabcpp,leu__L_p,leu__L,SYNPCC7942_RS04215 and SYNPCC7942_RS09440 and SYNPCC7942_RS09600 and SYNPCC7942_RS09605 and SYNPCC7942_RS11065,SYNPCC7942_RS09440
LEUabcpp,leu__L_p,leu__L,SYNPCC7942_RS04215 and SYNPCC7942_RS09440 and SYNPCC7942_RS09600 and SYNPCC7942_RS09605 and SYNPCC7942_RS11065,SYNPCC7942_RS09600
LEUabcpp,leu__L_p,leu__L,SYNPCC7942_RS04215 and SYNPCC7942_RS09440 and SYNPCC7942_RS09600 and SYNPCC7942_RS09605 and SYNPCC7942_RS11065,SYNPCC7942_RS11065
LEUabcpp,leu__L_p,leu__L,SYNPCC7942_RS04215 and SYNPCC7942_RS09440 and SYNPCC7942_RS09600 and SYNPCC7942_RS09605 and SYNPCC7942_RS11065,SYNPCC7942_RS04215
ACLSa,pyr_c,pyr,SYNPCC7942_RS00705 and SYNPCC7942_RS12365,SYNPCC7942_RS12365
ACLSa,pyr_c,pyr,SYNPCC7942_RS00705 and SYNPCC7942_RS12365,SYNPCC7942_RS00705
ACLSa,thmpp_c,thmpp,SYNPCC7942_RS00705 and SYNPCC7942_RS12365,SYNPCC7942_RS12365
ACLSa,thmpp_c,thmpp,SYNPCC7942_RS00705 and SYNPCC7942_RS12365,SYNPCC7942_RS00705
PAPA_OLE_PALM,pa1819Z160_c,pa1819Z160,SYNPCC7942_RS04020,SYNPCC7942_RS04020
TYRTA,akg_c,akg,SYNPCC7942_RS12930,SYNPCC7942_RS12930
TYRTA,tyr__L_c,tyr__L,SYNPCC7942_RS12930,SYNPCC7942_RS12930
ACLSb,2ahethmpp_c,2ahethmpp,SYNPCC7942_RS00705 and SYNPCC7942_RS12365,SYNPCC7942_RS12365
ACLSb,2ahethmpp_c,2ahethmpp,SYNPCC7942_RS00705 and SYNPCC7942_RS12365,SYNPCC7942_RS00705
ACLSb,pyr_c,pyr,SYNPCC7942_RS00705 and SYNPCC7942_RS12365,SYNPCC7942_RS12365
ACLSb,pyr_c,pyr,SYNPCC7942_RS00705 and SYNPCC7942_RS12365,SYNPCC7942_RS00705
PHEOX_1,fdxrd_c,fdxrd,SYNPCC7942_RS11000,SYNPCC7942_RS11000
PHEOX_1,phphbda_c,phphbda,SYNPCC7942_RS11000,SYNPCC7942_RS11000
OPMEACPS,gmeACP_c,gmeACP,SYNPCC7942_RS02730,SYNPCC7942_RS02730
OPMEACPS,malACP_c,malACP,SYNPCC7942_RS02730,SYNPCC7942_RS02730
EAR100y,tdec2eACP_c,tdec2eACP,SYNPCC7942_RS00640,SYNPCC7942_RS00640
EHGLAT,akg_c,akg,SYNPCC7942_RS12930,SYNPCC7942_RS12930
EHGLAT,e4hglu_c,e4hglu,SYNPCC7942_RS12930,SYNPCC7942_RS12930
KAS15,accoa_c,accoa,SYNPCC7942_RS07445,SYNPCC7942_RS07445
KAS15,malACP_c,malACP,SYNPCC7942_RS07445,SYNPCC7942_RS07445
FALDH2,hmgth_c,hmgth,SYNPCC7942_RS02340,SYNPCC7942_RS02340
PHYTK,phytol_c,phytol,SYNPCC7942_RS05350,SYNPCC7942_RS05350
NDH_1_4_um_copy2,fdxrd_c,fdxrd,SYNPCC7942_RS06865 and SYNPCC7942_RS07240 and SYNPCC7942_RS06045 and SYNPCC7942_RS06880 and SYNPCC7942_RS06875 and SYNPCC7942_RS08870 and SYNPCC7942_RS06870 and SYNPCC7942_RS06055 and SYNPCC7942_RS06050 and Synpcc7942_0413 and SYNPCC7942_RS11345 and SYNPCC7942_RS10050 and SYNPCC7942_RS12620 and SYNPCC7942_RS13830 and SYNPCC7942_RS09675 and SYNPCC7942_RS05670 and SYNPCC7942_RS03125 and SYNPCC7942_RS01575 and SYNPCC7942_RS01570,SYNPCC7942_RS01575
NDH_1_4_um_copy2,fdxrd_c,fdxrd,SYNPCC7942_RS06865 and SYNPCC7942_RS07240 and SYNPCC7942_RS06045 and SYNPCC7942_RS06880 and SYNPCC7942_RS06875 and SYNPCC7942_RS08870 and SYNPCC7942_RS06870 and SYNPCC7942_RS06055 and SYNPCC7942_RS06050 and Synpcc7942_0413 and SYNPCC7942_RS11345 and SYNPCC7942_RS10050 and SYNPCC7942_RS12620 and SYNPCC7942_RS13830 and SYNPCC7942_RS09675 and SYNPCC7942_RS05670 and SYNPCC7942_RS03125 and SYNPCC7942_RS01575 and SYNPCC7942_RS01570,SYNPCC7942_RS06050
NDH_1_4_um_copy2,fdxrd_c,fdxrd,SYNPCC7942_RS06865 and SYNPCC7942_RS07240 and SYNPCC7942_RS06045 and SYNPCC7942_RS06880 and SYNPCC7942_RS06875 and SYNPCC7942_RS08870 and SYNPCC7942_RS06870 and SYNPCC7942_RS06055 and SYNPCC7942_RS06050 and Synpcc7942_0413 and SYNPCC7942_RS11345 and SYNPCC7942_RS10050 and SYNPCC7942_RS12620 and SYNPCC7942_RS13830 and SYNPCC7942_RS09675 and SYNPCC7942_RS05670 and SYNPCC7942_RS03125 and SYNPCC7942_RS01575 and SYNPCC7942_RS01570,Synpcc7942_0413
NDH_1_4_um_copy2,fdxrd_c,fdxrd,SYNPCC7942_RS06865 and SYNPCC7942_RS07240 and SYNPCC7942_RS06045 and SYNPCC7942_RS06880 and SYNPCC7942_RS06875 and SYNPCC7942_RS08870 and SYNPCC7942_RS06870 and SYNPCC7942_RS06055 and SYNPCC7942_RS06050 and Synpcc7942_0413 and SYNPCC7942_RS11345 and SYNPCC7942_RS10050 and SYNPCC7942_RS12620 and SYNPCC7942_RS13830 and SYNPCC7942_RS09675 and SYNPCC7942_RS05670 and SYNPCC7942_RS03125 and SYNPCC7942_RS01575 and SYNPCC7942_RS01570,SYNPCC7942_RS06865
NDH_1_4_um_copy2,fdxrd_c,fdxrd,SYNPCC7942_RS06865 and SYNPCC7942_RS07240 and SYNPCC7942_RS06045 and SYNPCC7942_RS06880 and SYNPCC7942_RS06875 and SYNPCC7942_RS08870 and SYNPCC7942_RS06870 and SYNPCC7942_RS06055 and SYNPCC7942_RS06050 and Synpcc7942_0413 and SYNPCC7942_RS11345 and SYNPCC7942_RS10050 and SYNPCC7942_RS12620 and SYNPCC7942_RS13830 and SYNPCC7942_RS09675 and SYNPCC7942_RS05670 and SYNPCC7942_RS03125 and SYNPCC7942_RS01575 and SYNPCC7942_RS01570,SYNPCC7942_RS11345
NDH_1_4_um_copy2,fdxrd_c,fdxrd,SYNPCC7942_RS06865 and SYNPCC7942_RS07240 and SYNPCC7942_RS06045 and SYNPCC7942_RS06880 and SYNPCC7942_RS06875 and SYNPCC7942_RS08870 and SYNPCC7942_RS06870 and SYNPCC7942_RS06055 and SYNPCC7942_RS06050 and Synpcc7942_0413 and SYNPCC7942_RS11345 and SYNPCC7942_RS10050 and SYNPCC7942_RS12620 and SYNPCC7942_RS13830 and SYNPCC7942_RS09675 and SYNPCC7942_RS05670 and SYNPCC7942_RS03125 and SYNPCC7942_RS01575 and SYNPCC7942_RS01570,SYNPCC7942_RS13830
NDH_1_4_um_copy2,fdxrd_c,fdxrd,SYNPCC7942_RS06865 and SYNPCC7942_RS07240 and SYNPCC7942_RS06045 and SYNPCC7942_RS06880 and SYNPCC7942_RS06875 and SYNPCC7942_RS08870 and SYNPCC7942_RS06870 and SYNPCC7942_RS06055 and SYNPCC7942_RS06050 and Synpcc7942_0413 and SYNPCC7942_RS11345 and SYNPCC7942_RS10050 and SYNPCC7942_RS12620 and SYNPCC7942_RS13830 and SYNPCC7942_RS09675 and SYNPCC7942_RS05670 and SYNPCC7942_RS03125 and SYNPCC7942_RS01575 and SYNPCC7942_RS01570,SYNPCC7942_RS06870
NDH_1_4_um_copy2,fdxrd_c,fdxrd,SYNPCC7942_RS06865 and SYNPCC7942_RS07240 and SYNPCC7942_RS06045 and SYNPCC7942_RS06880 and SYNPCC7942_RS06875 and SYNPCC7942_RS08870 and SYNPCC7942_RS06870 and SYNPCC7942_RS06055 and SYNPCC7942_RS06050 and Synpcc7942_0413 and SYNPCC7942_RS11345 and SYNPCC7942_RS10050 and SYNPCC7942_RS12620 and SYNPCC7942_RS13830 and SYNPCC7942_RS09675 and SYNPCC7942_RS05670 and SYNPCC7942_RS03125 and SYNPCC7942_RS01575 and SYNPCC7942_RS01570,SYNPCC7942_RS09675
