,kcat,data_type,MW,kcat_MW
YUMPS_copy2_num3,10147.131149905437,fill,37505.557600000015,973980.2439214919
YUMPS_copy1_num3,10147.131149905437,fill,37505.557600000015,973980.2439214919
YUMPS_copy2_reverse_num3,10147.131149905437,fill,37505.557600000015,973980.2439214919
