metname,inchikey
datp,SUYVUBYJARFZHO-RRKCRQDMSA-J
pydxn,LXNHXLLTXMVWPM-UHFFFAOYSA-N
gly,DHMQDGOQFOQNFH-UHFFFAOYSA-N
sqdg183_6_9_12,NA
trnarib,NA
pq_y,NA
5aop,ZGXJTSGNIOSYLO-UHFFFAOYSA-N
achms,FCXZBWSIAGGPCB-YFKPBYRVSA-N
ncam,DFPAKSUCGFBDDF-UHFFFAOYSA-N
sertrna,NA
dhlam,VLYUGYAKYZETRF-SSDOTTSWSA-N
glytrna,NA
ahdt,DGGUVLXVLHAAGT-XINAWCOVSA-J
flutox,NA
histd,ZQISRDCJNBUVMM-YFKPBYRVSA-O
fru,RFSUNEUAIZKAJO-VRPWFDPXSA-N
acorn,JRLGPAXAGHMNOL-LURJTMIESA-N
lprot,NA
23dhdp,UWOCFOFVIBZJGH-YFKPBYRVSA-L
udpsq,FQANCGQCBCUSMI-JZMIEXBBSA-K
cgly,ZUKPVRWZDMRIEO-VKHMYHEASA-N
co2,CURLTUGMZLYLDI-UHFFFAOYSA-N
pgp181_9,NA
3c2hmp,RNQHMTFBUSSBJQ-CRCLSJGQSA-L
pqhb6s_u,NA
glu5p,PJRXVIJAERNUIP-VKHMYHEASA-L
4c2me,YFAUKWZNPVBCFF-XHIBXCGHSA-L
46dd4odtdpglc,NA
pg183_6_9_12,NA
im4ac,PRJKNHOMHKJCEJ-UHFFFAOYSA-M
pep,DTBNBXWJWCWCIK-UHFFFAOYSA-K
2m6solbzq,NA
3dhsk,SLWWJZMPHJJOPH-PHDIDXHHSA-M
cn,NA
5ca1rpi,NA
3c4mop,HIIZAGQWABAMRR-BYPYZUCNSA-L
spm,NA
trnaphe,NA
fpram,PMCOGCVKOAOZQM-ZRTZXPPTSA-M
4hpro_LT,PMMYEEVYMWASQN-DMTCNVIQSA-N
thymd,IQFYYKKMVGJFEH-XLPZGREQSA-N
gam1p,YMJBYRVFGYXULK-QZABAPFNSA-M
5apru,LZEXYCAGPMYXLX-UMMCILCDSA-L
so4,QAOWNCQODCNURD-UHFFFAOYSA-L
pchlld,SSIKFLKOTZKJAG-UAVVDGTISA-K
trnaser,NA
thptn,NA
2ahbut,VUQLHQFKACOHNZ-LURJTMIESA-M
uamag,OJZCATPXPWFLHF-HPUCEMLMSA-J
myrsACP,NA
2dr5p,ALQNUOMIEBHXQG-CRCLSJGQSA-L
no2,IOVCWXUNBOPUCH-UHFFFAOYSA-M
sqdg160,NA
biliverd,QBUVFDKTZJNUPP-BBROENKCSA-L
pre6a,SOHWQLUTRKYCGZ-YTMGQXKNSA-G
leu__L,ROHFNLRQFUQHCH-YFKPBYRVSA-N
qan_u,NA
6pthp,WBJZXBUVECZHCE-SCSAIBSYSA-N
bglycogen,NA
uaccg,BEGZZYPUNCJHKP-DBYWSUQTSA-K
dmlz,SXDXRJZUAJBNFL-XKSSXDPKSA-M
glyc3p,AWUCVROLDVIAJX-GSVOUGTGSA-L
nadph,ACFIXJIJDZMPPO-NNYOXOHSSA-J
udcpdp,NTXGVHCCXVHYCL-RDQGWRCRSA-K
gmp,RQFCJASXJCIDSX-UUOKFMHZSA-L
phllqne,MBWXNTAXLNYFJB-NKFFZRIASA-N
rpdmbzi,NA
sqdg181_9,NA
chlld,IZOAGQOHKWGYKF-PVMVIUQGSA-K
nh3,QGZKDVFQNNGYKY-UHFFFAOYSA-O
enz_S,NA
trnaglu,NA
aicar,NOTGFIUVDGNKRI-UUOKFMHZSA-L
26dap__M,GMKMEZVLHJARHF-SYDPRGILSA-N
3hhexACP,NA
glntrna,NA
2pg,GXIURPTVHJPJLF-UWTATZPHSA-K
4abutn,DZQLQEYLEYWJIB-UHFFFAOYSA-O
pre3a,AILJETHLKULYHE-IHDLTXBCSA-G
lald__L,BSABBBMNWQWLLU-VKHMYHEASA-N
pgp161,PTJJTQQVMKSSOK-WXUKJITCSA-K
rdmbzi,HLRUKOJSWOKCPP-SYQHCUMBSA-N
ser__L,MTCFGRXMJLQNBG-REOHCLBHSA-N
pran,PMFMJXPRNJUYMB-GWOFURMSSA-K
gthox,YPZRWBKMTBYPTK-BJDJZHNGSA-L
o2_l,NA
fadh2,YPZRHBJKEMOYQH-UYBVJOGSSA-L
hgbyr,MYMATQFDUQLSCD-IPUCCYEASA-J
12dgr183_6_9_12,NA
dptne,HHXYJYBYNZMZKX-PYQRSULMSA-N
glu__L,WHUUTDBJXJRKMK-VKHMYHEASA-M
o2_x,NA
gtocophe,QUEDXNHFTDJVIY-DQCZWYHMSA-N
dhna,VOJUXHHACRXLTD-UHFFFAOYSA-M
oxa,MUBZPKHOEPUJKR-UHFFFAOYSA-L
glc__bD,NA
tdec2eACP,NA
4abz,ALYNCZNDIQEVRV-UHFFFAOYSA-M
ipdp,NUHSROFQTUXZQQ-UHFFFAOYSA-K
3omrsACP,NA
pac,WLJVXDMOQOGPHL-UHFFFAOYSA-M
sl26da,GLXUWZBUPATPBR-BQBZGAKWSA-L
cdp,ZWIADYZPOWUWEW-XVFCMESISA-K
ribflv,AUNGANRZJHBGPY-SCRDCRAPSA-M
mgdg183_9_12_15,NA
hemeA,ZGGYGTCPXNDTRV-ONCSLILDSA-L
hisp,CWNDERHTHMWBSI-YFKPBYRVSA-M
pq,NA
adprib,SRNWOUGRCWSEMX-TYASJMOZSA-L
4pen,NA
nicrnt,JOUIQRNQJGXQDC-ZYUZMQFOSA-L
idp,JPXZQMKKFWMMGK-KQYNXXCUSA-K
focytc6_l,NA
cyst__L,ILRYLPWNYFXEMH-WHFBIAKZSA-N
ala_B,UCMIRNVEIXFBKS-UHFFFAOYSA-N
pydam,NHZMQXZHNVQTQA-UHFFFAOYSA-O
histrna,NA
cddec5eACP,NA
cdpdodec912eg,NA
4ppcys,XQYALQVLCNHCFT-CBAPKCEASA-K
fgam,VDXLUNDMVKSKHO-ZRTZXPPTSA-L
spmd,ATHGHQPFGPMSJY-UHFFFAOYSA-Q
sucr,CZMRCDWAGMRECN-UGDNZRGBSA-N
1hdec9eg3p,NA
4mpetz,OCYMERZCMYJQQO-UHFFFAOYSA-L
12dgr183_9_12_15,NA
mgdg181_9,NA
rb15bp_x,NA
mobd,MEFBJEMVZONFCJ-UHFFFAOYSA-N
thios,NA
k,NPYPAHLBTDXSSS-UHFFFAOYSA-N
octe_6_9_12_ACP,NA
photon,NA
3oddecACP,NA
met__L,FFEARJCKVFRZRR-BYPYZUCNSA-N
glcglycp,PLJAVYDLNJODGD-VMQOHUEUSA-L
ugmda,IMWOXEZVYQDRDF-MCZXNMLPSA-J
tre6p,LABSPYBHMPDTEL-LIZSDCNHSA-L
cbasp,HLKXYZVTANABHZ-REOHCLBHSA-L
lystrna,NA
4hba,BVJSUAQZOZWCKN-UHFFFAOYSA-N
4abut,BTCSSZJGUNDROE-UHFFFAOYSA-N
adocbi,KQXSPGAEBZWHMC-OCUXTBADSA-N
pa180,YFWHNAWEOZTIPI-DIPNUNPCSA-L
dhnpt,YQIFAMYNGGOTFB-XINAWCOVSA-N
p680p_u,NA
23dmphol,SUFZKUBNOVDJRR-WGEODTKDSA-N
malcoa,LTYOQGRJFJAKNA-DVVLENMVSA-I
protrna,NA
btn,YBJHBAHKTGYVGT-ZKWXMUAHSA-M
dttp,NHVNXKFIZYSCEB-XLPZGREQSA-J
dcamp,OFBHPPMPBOJXRT-DPXQIYNJSA-J
hemeB2p_y,NA
glu1sa,MPUUQNGXJSEWTF-BYPYZUCNSA-N
oxRieskeB6_y,NA
3ocvac11eACP,NA
pgp182_9_12,NA
co2dam,IADMSJRJSGLGJI-OKJGWHJPSA-H
argtrna,NA
14dh2napcoa,NA
pre6b,NWRSYSRVTYBWJV-WFECKALKSA-H
eig3p,HFYBTHCYPKEDQQ-RITPCOANSA-L
cpppg1,WIUGGJKHYQIGNH-UHFFFAOYSA-J
2sephchc,XYCATPIYKOARSZ-OAIFWDMCSA-K
e680_u,NA
1odec91215eg3p,NA
uGgl,WXBLSQNZKMJACT-BYEZXYKXSA-K
neuspn,ATCICVFRSJQYDV-XILUKMICSA-N
12mgdg180,NA
succ,KDYFGRWQOYBRFD-UHFFFAOYSA-L
mgdg183_6_9_12,NA
13dpg,LJQLQCAXBUHEAZ-UWTATZPHSA-J
iletrna,NA
trnalys,NA
3hcvac11eACP,NA
pa184_6_9_12_15,NA
trp__L,QIVBCDIJIAJPQS-VIFPVBQESA-N
26dap_LL,GMKMEZVLHJARHF-WHFBIAKZSA-N
ugmd,QUHLBZKCGUXHGP-AJVQVANPSA-J
5mthf,ZNOVTXRBGFNYRX-STQMWFEESA-L
AppppA,NA
pq_u,NA
1p3h5c,WFOFKRKDDKGRIK-DMTCNVIQSA-M
lipidX,HEHQDWUWJVPREQ-XQJZMFRCSA-L
agdpcbi,IQTYKHRKNGVJEO-RRMAJTJESA-K
ian,NA
dhpmp,PLSQMGZYOGSOCE-XINAWCOVSA-L
pg180,FVJZSBGHRPJMMA-IOLBBIBUSA-M
3ocddec5eACP,NA
12mgdg184_6_9_12_15,NA
pcrd_l,NA
sbzcoa,AVOVYFCDODUXLY-HSJNEKGZSA-I
dhlprot,NA
2pglyc,ASCFNMCAHFUBCO-UHFFFAOYSA-K
ac,QTBSBXVTEAMEQO-UHFFFAOYSA-M
asptrna,NA
3hdecACP,NA
pro__L,ONIBWKKTOPOVIA-BYPYZUCNSA-N
ile__L,AGPKZVBTJJNPAG-WHFBIAKZSA-N
23dhmb,JTEYKUFKXGDTEU-VKHMYHEASA-M
dcpl,NA
imacp,YCFFMSOLUMRAMD-UHFFFAOYSA-L
caro,OENHQHLEOONYIE-JLTXGRSLSA-N
lac__D,JVTAAEKCZFNVCJ-UWTATZPHSA-M
2a3o4pob,NA
dudp,QHWZTVCCBMIIKE-SHYZEUOFSA-K
12dgr181_9,NA
for,BDAGIHXWWSANSR-UHFFFAOYSA-M
phb,NA
sqdg180,NA
hco3_x,NA
mgdg184_6_9_12_15,NA
alatrna,NA
25dhpp,NA
trnaasp,NA
o2,MYMOFIZGZYHOMD-UHFFFAOYSA-N
dhf,OZRNSSUDZOLUSN-LBPRGKRZSA-L
itp,HAEJPQIATWHALX-KQYNXXCUSA-J
dgdg183_6_9_12,NA
bamppald,NA
trnaasn,NA
ura,ISAKRJDGNUQOIC-UHFFFAOYSA-N
pad,LSBDFXRDZJMBSC-UHFFFAOYSA-N
dna5mtc,NA
h2o,XLYOFNOQVPJJNP-UHFFFAOYSA-N
2ahhmp,NA
lpam,FCCDDURTIIUXBY-SSDOTTSWSA-N
12mgdg182_9_12,NA
2mecdp,SFRQRNJMIIUYDI-UHNVWZDZSA-L
4gudbd,YHVFECVVGNXFKO-UHFFFAOYSA-O
co2_x,NA
4ppan,XHFVGHPGDLDEQO-ZETCQYMHSA-K
glycogen,NA
acmana,MBLBDJOUHNCFQT-XAMCCFCMSA-N
12mgdg181_9,NA
focytc6,NA
cu2,JPVYNHNXODAKFH-UHFFFAOYSA-N
cys__L,XUJNEKJLAYXESH-REOHCLBHSA-N
3nphb,NA
adocbip,MQCMBMUJJHSGIF-QMUWONGRSA-K
sqdg184_6_9_12_15,NA
phetrna,NA
fdxrd,NA
ssaltpp,NA
1odec9eg3p,NA
gam6p,XHMJOUIAFHJHBW-IVMDWMLBSA-M
maltp,NA
oxRieskeB6_u,NA
1odec912eg3p,NA
trdox,NA
mercppyr,OJOLFAIGOXZBCI-UHFFFAOYSA-M
pqhb6s_y,NA
4h2oglt,WXSKVKPSMAHCSG-UHFFFAOYSA-L
etham,NA
adhlam,ARGXEXVCHMNAQU-UHFFFAOYSA-N
3ooctdACP,NA
dtdp,UJLXYODCHAELLY-XLPZGREQSA-K
acACP,NA
gdpmann,MVMSCBBUIHUTGJ-GDJBGNAASA-L
h2mb4p,MDSIZRKJVDMQOQ-GORDUTHDSA-K
thioc,NA
aspsa,HOSWPDPVFBCLSY-VKHMYHEASA-N
cyanphy,NA
35cgmp,ZOOGRGPOEVQQDX-UUOKFMHZSA-M
dadsn,NA
pre5,OUPXZNRNMLYOGK-FNFWWFRLSA-G
glcglyc,AQTKXCPRNZDOJU-SYHAXYEDSA-N
dmbzi,NA
no3,NHNBFGGVMKEFGY-UHFFFAOYSA-N
12dgr181,NA
s1_u,NA
nh4,QGZKDVFQNNGYKY-UHFFFAOYSA-O
pqh2_u,NA
anth,RWZYAGGXGHYGMB-UHFFFAOYSA-M
34hpp,KKADPXVIOXHVKN-UHFFFAOYSA-M
dscl,OQIIYZQTTMKFAU-ZNLOQLQNSA-G
thrtrna,NA
dadp,DAEAPNUQQAICNR-RRKCRQDMSA-K
phe__L,COLNVLDHVKWLRT-QMMMGPOBSA-N
glyc,PEDCQBHIVMGVHV-UHFFFAOYSA-N
glutrd,NA
f6p,BGWGXPAPYGQALX-ARQDHWQXSA-L
udpgal,HSCJRCZFDFQWRP-ABVWGUQPSA-L
2cpr5p,QKMBYNRMPRKVTO-MNOVXSKESA-K
e3mmal,NA
uamr,NQBRVZNDBBMBLJ-MQTLHLSBSA-K
lipidAds,HLDJGHAAKRKPAV-QDORLFPLSA-L
fmnh2,YTNIXZGTHTVJBW-SCRDCRAPSA-L
mi1p__D,INAPMGSXUVUWAF-UOTPTPDRSA-L
g1p,HXXFSFRBOHSIMQ-GASJEMHNSA-L
ggdp,OINNEUNVOZHBOX-QIRCYJPOSA-K
trnaarg,NA
pqb6s_u,NA
2h3oppan,QWBAFPFNGRFSFB-UHFFFAOYSA-M
fprica,ABCOOORLYAOBOZ-KQYNXXCUSA-L
trnatyr,NA
avite1,GVJHHUAWPYXKBD-IEOSBIPESA-N
trptrna,NA
dad_5,XGYIMTFOTBMPFP-KQYNXXCUSA-N
orn,AHLPHDHHMVZTML-BYPYZUCNSA-O
chor,WTFXTQVDAKGDEY-HTQZYQBOSA-L
mgdg181,NA
3hpalmACP,NA
amet,MEFKEPWMEQBLKI-AIRLBKTGSA-O
thmmp,HZSAJDVWZRBGIF-UHFFFAOYSA-M
adocbl,ZIHHMGTYZOSFRC-QRVZQHAISA-N
co,UGFAIRIUMAVXCW-UHFFFAOYSA-N
trnamet,NA
ppi,XPPKVPWEQAFLFU-UHFFFAOYSA-K
78dhptn,NA
mgdg180,NA
prlp,BLKFNHOCHNCLII-GHVQHMAVSA-J
s0_u,NA
acald,IKHGUXGNUITLKF-UHFFFAOYSA-N
2hyoxplac,CCVYRRGZDBSHFU-UHFFFAOYSA-M
man1p,HXXFSFRBOHSIMQ-RWOPYEJCSA-L
orot,PXQPEWDEAKTCGB-UHFFFAOYSA-M
frdp,VWFJDQUYCIWHTN-YFVJMOTDSA-K
h2o2,MHAJPDPJQMAIIY-UHFFFAOYSA-N
trnaala,NA
8aonn,GUAHPAJOXVYFON-UHFFFAOYSA-N
asptrna_asn,NA
pnto__R,GHOKWGTUZJEAQD-ZETCQYMHSA-M
3mop,JVQYSWDUAOAHFM-BYPYZUCNSA-M
ocdcaACP,NA
pser,NA
dgtp,HAAZLUGHYHWQIW-KVQBGUIXSA-J
ctp,PCDQPRRSZKQHHS-XVFCMESISA-J
suc6p,PJTTXANTBQDXME-UGDNZRGBSA-L
ca2,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
12mgdg161,NA
inost,CDAISMWEOUEBRE-GPIVLXJGSA-N
pg183_9_12_15,NA
fe2,CWYNVVGOOAEACU-UHFFFAOYSA-N
5g2op,NA
asn__L,DCXYFEDJOCDNAF-REOHCLBHSA-N
cpppg3,NIUVHXTXUXOFEB-UHFFFAOYSA-J
tmrs2eACP,NA
pyr,LCTONWCANYUPML-UHFFFAOYSA-M
trnaile,NA
dhpt,WBFYVDCHGVNRBH-UHFFFAOYSA-M
sl2a6o,SDVXSCSNVVZWDD-LURJTMIESA-K
12dgr160,NA
cdpdodec691215eg,NA
rib__D,HMFHBZSHGGEWLO-SOOFDHNKSA-N
drib,PDWIQYODPROSQH-PYHARJCCSA-N
quln,GJAWHXHKYYXBSV-UHFFFAOYSA-L
e11,NA
octe_6_9_12_15_ACP,NA
tagdp__D,RNBGYGVWRKECFJ-OEXCPVAWSA-J
but2eACP,NA
mppp9om,JHTBRMHXRULRGV-NCCDZXNNSA-L
3hmrsACP,NA
mal__L,BJEPYKJPYRNKOW-REOHCLBHSA-L
pydx,RADKZDMFGJYCBB-UHFFFAOYSA-N
pdx5p,WHOMFKWHIQZTHY-UHFFFAOYSA-L
dgdg180,NA
sucsal,UIUJIQZEACWQSV-UHFFFAOYSA-M
hexACP,NA
asntrna,NA
phdp,ITPLBNCCPZSWEU-PYDDKJGSSA-K
glutrna_gln,NA
t3c7mrseACP,NA
3mob,QHKABHOOEWYVLI-UHFFFAOYSA-M
valtrna,NA
acglu,RFMMMVDNIPUKGG-YFKPBYRVSA-L
didp,BKUSIKGSPSFQAC-RRKCRQDMSA-K
palmcoa,NA
mg2,JLVVSXFLKOJNIY-UHFFFAOYSA-N
cdpdodec6912eg,NA
icit,ODBLHEXUDAPZAU-UHFFFAOYSA-K
fum,VZCYOOQTPOCHFL-OWOJBTEDSA-L
4adcho,OIUJHGOLFKDBSU-HTQZYQBOSA-M
bcryptox,DMASLKHVQRHNES-FKKUPVFPSA-N
phytoe,NA
actACP,NA
pg181,NA
phom,FXDNYOANAXWZHG-VKHMYHEASA-L
pheme,KABFMIBPWCXCRK-RGGAHWMASA-J
15dap,VHRGRCVQAFMJIZ-UHFFFAOYSA-P
coa,RGJOEKWQDUBAIZ-IBOSZNHHSA-J
actp,LIPOUNRJVLNBCD-UHFFFAOYSA-L
adp,XTWYTFMLZFPYCI-KQYNXXCUSA-K
gln__L,ZDXPYRJPNDTMRX-VKHMYHEASA-N
iasp,NMUOATVLLQEYHI-UHFFFAOYSA-M
fe3,VTLYFUHAOXGGBS-UHFFFAOYSA-N
acgam1p,FZLJPEPAYPUMMR-RTRLPJTCSA-L
dann,KCEGBPIYGIWCDH-UHFFFAOYSA-O
thmpp,AYEKOFBPNLCAJY-UHFFFAOYSA-L
pa160,PORPENFLTBBHSG-MGBGTMOVSA-L
butACP,NA
h,GPRLSGONYQIRFK-UHFFFAOYSA-N
co1dam,NKLHEMWEQJCPPF-OKJGWHJPSA-H
feche,NA
dtbt,AUTOLBMXDDTRRT-UHFFFAOYSA-M
ptdegly,NA
dgdg181_9,NA
lycop,OAIJSZIZWZSQBC-GYZMGTAESA-N
2ippm,NJMGRJLQRLFQQX-HYXAFXHYSA-L
glucys,RITKHVBHSGLULN-WHFBIAKZSA-M
3ocmrs7eACP,NA
glyald,MNQZXJOMYWMBOU-VKHMYHEASA-N
12mgdg183_6_9_12,NA
fad,IMGVNJNCCGXBHD-UYBVJOGSSA-K
ichor,NTGWPRCCOQCMGE-YUMQZZPRSA-L
oaa,KHPXUQMNIQBQEV-UHFFFAOYSA-L
4r5au,XKQZIXVJVUPORE-RPDRRWSUSA-N
accoa,ZSLZBFCDCINBPY-ZSJPKINUSA-J
mppp9,REJJDEGSUOCEEW-RGGAHWMASA-J
dpterol,PNJBOAVCVAVRGR-UDCAXGDQSA-N
fdp,RNBGYGVWRKECFJ-VRPWFDPXSA-J
hpyr,HHDDCCUIIUWNGJ-UHFFFAOYSA-M
octe_9_12_ACP,NA
camp,IVOMOUWHDPKRLL-KQYNXXCUSA-M
hcn,NA
R_actn,NA
t3c11vaceACP,NA
pphn,FPWMCUPFBRFMLH-XGAOUMNUSA-L
octe_9_ACP,NA
cystrna,NA
udp,XCCTYIAWTASOJW-XVFCMESISA-K
dgdg184_6_9_12_15,NA
pg181_9,NA
hemeB3p_u,NA
10fthf,AUFGTPPARQZWDO-YPMHNXCESA-L
ptrc,KIDHWZJUCRJVML-UHFFFAOYSA-P
3opalmACP,NA
pg161,GHQNERCMPIDAAU-ANXSUKRNSA-M
ethamp,SUHOOTKUPISOBE-UHFFFAOYSA-M
1odec691215eg3p,NA
dctp,RGWHQCVHVJXOKC-SHYZEUOFSA-J
man6p,NBSCHQHZLSJFNQ-QTVWNMPRSA-L
pre3b,KJHZYYJBHKAUHS-NXWQJPGNSA-H
sqdg183_9_12_15,NA
2hetdp,NA
octe_9_12_15_ACP,NA
cholphya,VSRAJQZEEBBURZ-ONWAGYJKSA-M
dtdprmn,ZOSQFDVXNQFKBY-CGAXJHMRSA-L
dgsn,YKBGVTZYEHREMT-KVQBGUIXSA-N
12mgdg160,NA
cdpdhdec9eg,LBKBJHVQQNUXGQ-BQUKFSKHSA-L
3ohexACP,NA
pppg9,UHSGPDMIQQYNAX-UHFFFAOYSA-L
thr__L,AYFVYJQAPQTCCC-GBXIJSLDSA-N
iad,ZOAMBXDOGPRZLP-UHFFFAOYSA-N
skm,JXOHGGNKMLTUBP-HSUXUTPPSA-M
cresol,NA
malt,GUBGYTABKSRVRQ-PICCSMPSSA-N
dcdp,FTDHDKPUHBLBTL-SHYZEUOFSA-K
amylose,NA
pi,NBIIXXVUZAFLBC-UHFFFAOYSA-L
succoa,VNOYUJKHFWYWIR-ITIYDSSPSA-I
photon_u,NA
2p4c2me,HTJXTKBIUVFUAR-XHIBXCGHSA-J
6pgl,IJOJIVNDFQSGAB-SQOUGZDYSA-L
cu2_u,NA
pqh2_y,NA
1hdecg3p,NA
tyr__L,OUYCCCASQSFEME-QMMMGPOBSA-N
pcox_l,NA
2me4p,XMWHRVNVKDKBRG-UHNVWZDZSA-L
adcobhex,AXZSUSWNAXMBBB-NQYRMHKHSA-L
qa_u,NA
12dgr182_9_12,NA
pa183_6_9_12,NA
aptrc,NA
trnagly,NA
thf,MSTNYGQPCMXVAQ-RYUDHWBXSA-L
pgp181,NA
glc__D,WQZGKKKJIJFFOK-GASJEMHNSA-N
ni2,VEQPNABPJHWNSG-UHFFFAOYSA-N
ade,GFFGJBXGBJISGV-UHFFFAOYSA-N
cdpdodec9eg,NA
sql,YYGNTYWPHWGJRM-AAJYLUCBSA-N
uagmda,PNWZQTONLRRPST-KLDRQJOASA-J
asp__L,CKLJMWTZIZZHCS-REOHCLBHSA-M
mmtsa,VOKUMXABRRXHAR-VKHMYHEASA-M
dxyl,IGUZJYCAXLYZEE-RFZPGFLSSA-N
nadp,XJLXINKUBYWONI-NNYOXOHSSA-K
zeax,JKQXZKUSFCKOGQ-QAYBQHTQSA-N
paps,GACDQMDRPRGCTN-KQYNXXCUSA-J
dtdpglu,YSYKRGRSMLTJNL-URARBOGNSA-L
grdp,GVVPGTZRZFNKDS-JXMROGBWSA-K
gcald,WGCNASOHLSPBMP-UHFFFAOYSA-N
skm5p,QYOJSKGCWNAKGW-PBXRRBTRSA-K
3hoctaACP,NA
4aabutn,UZTFMUBKZQVKLK-UHFFFAOYSA-M
3hmop,YJVOWRAWFXRESP-ZCFIWIBFSA-M
pppi,UNXRWKVEANCORM-UHFFFAOYSA-I
toctd2eACP,NA
mgdg182_9_12,NA
decdp,FSCYHDCTHRVSKN-CMVHWAPMSA-K
acg5p,FCVIHFVSXHOPSW-YFKPBYRVSA-K
ala__D,QNAYBMKLOCPYGJ-UWTATZPHSA-N
glutrna,NA
gal1p,HXXFSFRBOHSIMQ-FPRJBGLDSA-L
ppbng,QSHWIQZFGQKFMA-UHFFFAOYSA-M
palmACP,NA
5fthf,VVIAGPKUTFNRDU-STQMWFEESA-L
id3acald,WHOOUMGHGSPMGR-UHFFFAOYSA-N
pa161,NA
sqdg182_9_12,NA
pgp183_6_9_12,NA
mlthf,QYNUQALWYRSVHF-OLZOCXBDSA-L
12mgdg183_9_12_15,NA
