reactions,data_type,kcat,MW,kcat_MW
ASO3t2pp_num1,DLkcat,97.4404,45391.766199999984,3863.9765464777197
RNDR2_num2,DLkcat,96.4398,46988.82020000006,2759.81048928142
CRO4t3pp,DLkcat,94.7151,48303.39990000006,3529.5068329134283
ECOAH25_reverse_num1,DLkcat,93.8961,77448.71960000033,2182.256606344197
DHPS,DLkcat,92.6536,30274.387000000017,5508.830946766978
SGSAD,DLkcat,92.5835,51329.832500000135,6493.311662374879
FACOAL140t2pp_num2,DLkcat,92.123,61657.673500000135,2689.387882921006
FACOAL161_num2,DLkcat,92.123,61657.673500000135,2689.387882921006
MCSNAH,DLkcat,92.0208,45820.8501,7229.784678307397
UREA,DLkcat,92.0208,10977.716399999994,1132.1170549058706
GLYBabcpp_num1,DLkcat,89.324,42987.67000000011,7480.433342863178
VALabcpp_num1,DLkcat,88.7914,46299.00410000003,1156.1121705532464
PROTRS,DLkcat,88.7914,63622.76710000009,2512.064898855991
ILEabcpp_num2,DLkcat,88.5944,32601.574499999995,982.8665537204072
3OAS80_num2,DLkcat,87.7636,43263.44480000004,3651.454033082447
SARCOX2,DLkcat,85.8766,45252.90510000006,1526.7089253766067
BVMO1,DLkcat,85.3967,56988.85770000004,2697.265153289779
ASPO6,DLkcat,85.0146,59214.367500000175,430.7126982315554
4HDPROO,DLkcat,84.5488,45313.86910000005,3358.52671649263
4HPRODCabcpp,DLkcat,84.5488,57536.110100000085,2645.083926172475
DMATT,DLkcat,84.4918,31352.50649999998,9701.631989136185
GLUSy,DLkcat,83.6076,51818.77060000006,294.37943863565494
SERTRS,DLkcat,79.6816,46848.81410000005,3061.4836843863636
ECOAH27_reverse_num2,DLkcat,79.6465,27667.7434,5181.61882331177
PCADYOX,DLkcat,77.7488,26835.240800000007,3682.6325588982677
ALALEUabcpp_num3,DLkcat,77.2789,36979.66499999999,989.2693041926755
NNDMBRT,DLkcat,75.3917,36066.9333,3762.5893743508263
DMGDH2,DLkcat,75.3917,49018.41440000005,3025.9976464324477
PHEMEabcpp,DLkcat,73.3271,22703.899800000003,1777.1134147717112
ARUH,DLkcat,73.2174,42461.09510000007,6207.626990760292
ALAabcpp,DLkcat,71.0289,28279.51010000002,924.8347897545198
DAGLIPA180ex,DLkcat,70.2943,34056.63890000002,7430.547704459463
THZPSN_num2,DLkcat,70.2943,42293.49640000008,1402.1914747425378
NAMNPP,DLkcat,68.9969,46217.63450000005,2687.165220452809
UAPGR_num2,DLkcat,68.859,53510.88930000007,4632.559900289299
PTRCabcpp_num4,DLkcat,68.436,32247.085300000057,1651.6528063238022
GALCTt2rpp_num1,DLkcat,68.1572,49649.55170000003,2470.978202206001
NNATr,DLkcat,67.4848,25290.581500000008,9606.15634717612
OXPTNDH_reverse,DLkcat,67.4576,51548.48320000003,2355.523818788133
ASNN_num2,DLkcat,66.859,35014.0733,3437.0808265829505
GGPTRCO_num1,DLkcat,66.612,46588.89879999999,2573.6088014168736
ARGORNt7pp_reverse_num1,DLkcat,66.612,51061.24390000004,4696.383826246736
CREATtpp_reverse,DLkcat,66.612,47876.75910000007,5008.760085433594
G3PAT180,DLkcat,66.612,93692.09160000048,1279.740882633891
HACD33i_num2,DLkcat,66.5819,77448.71960000033,1547.44223815418
GLCRt2rpp_reverse_num3,DLkcat,66.3829,48294.267100000034,2474.1905649500977
GMHEPAT,DLkcat,65.5516,49969.73300000005,2361.286981461355
AKGDH,DLkcat,64.8751,42434.36890000001,587.2036751243022
AGPAT141_num1,DLkcat,64.8751,29093.738700000005,4013.756403194753
AHCi,DLkcat,64.8751,50999.86920000006,4579.430568421923
AKGt2rpp,DLkcat,64.8751,47634.51120000006,2451.4826972760006
PPCDC,DLkcat,64.5267,43126.25330000006,673.3025194191855
FRDO4r,DLkcat,64.125,28959.66200000002,5567.785737654598
PACALtabcpp_num2,DLkcat,62.3654,34539.99639999999,3863.676954485684
3OAS60_num2,DLkcat,61.9551,43263.44480000004,2577.676847406287
GUAt2pp_num2,DLkcat,61.9551,47038.61000000013,2370.8009229014147
FE3PYOVD2tonex_num1,DLkcat,61.5659,33260.015000000065,1009.2474009293752
ECOAH8_reverse_num2,DLkcat,60.4548,27667.7434,3933.0507886667765
ARBTNabcpp_num1,DLkcat,60.4351,34457.792100000006,1668.7070915571408
HACD4i_num1,DLkcat,60.0196,77448.71960000033,1394.9266115433566
CSND,DLkcat,59.826,45820.8501,4700.340555226844
DXPS,DLkcat,58.2652,68153.39540000021,1538.8427734885777
CYTCBB3pp_num1,DLkcat,57.2217,33914.91650000002,1765.353409508586
ADOCBLtonex,DLkcat,55.9212,15268.54889999999,1789.7588353232811
DAAD_num1,DLkcat,55.8214,47154.53000000001,4261.669875619584
LIPOS,DLkcat,55.7911,37956.32420000007,2645.7772747130193
FCOAHA,DLkcat,55.6479,31015.152000000035,3229.589846923848
ASPabcpp_num2,DLkcat,55.5675,27464.166600000004,879.038792228023
3OAR80_reverse,DLkcat,54.8608,25469.75719999997,1938.5626495096724
GLNTRAT,DLkcat,54.3949,10391.653899999994,1708.9364764823704
ECOAH33_reverse_num2,DLkcat,53.8911,27667.7434,3506.0315038197155
4HPROLTabcpp,DLkcat,53.7397,57536.110100000085,1681.2304452260817
SHCHD2,DLkcat,53.7332,49493.28530000004,3908.3992672436284
PMEACPE,DLkcat,53.3043,26343.752499999995,7284.28799200114
GLUCYS_copy2_num2,DLkcat,52.8668,41465.24280000009,4589.879792045968
HEPT2_kt,DLkcat,52.7223,38423.03140000002,493.97528795710764
PHEMEtonex,DLkcat,52.7173,26022.064999999988,819.0979728367568
GG15DAPS_num3,DLkcat,52.5347,45022.81620000009,2100.3230801897244
METSOXR2_num4,DLkcat,52.2472,11744.352899999987,16015.349811227163
I2FE2SSfdx_num2,DLkcat,51.9887,42293.49640000008,6753.857323228049
HACD21i_num2,DLkcat,51.8603,77448.71960000033,1205.2948129048168
3OXCOAT_num1,DLkcat,51.509,42467.234500000006,2183.240822992606
NNDPR,DLkcat,51.4724,30163.275500000032,1535.8133104609265
UNK3_num1,DLkcat,51.2188,43631.2066000001,2113.0252217228344
PTRCTA_num1,DLkcat,50.6652,49870.7715,1828.6735347577287
ALGAC5,DLkcat,50.6379,42674.76150000006,756.9953378491481
ARGSL_reverse,DLkcat,50.1191,51626.139800000135,3494.910924949681
DHORTS_reverse,DLkcat,50.1191,38414.38550000004,2348.4530293996218
G3PAT181,DLkcat,50.1191,93692.09160000048,962.8814818773833
GGPTRCS_num1,DLkcat,50.1191,50893.387500000055,3545.229918130323
FE3PYOVDtonex_num2,DLkcat,49.742,15268.54889999999,811.2346803222639
FDMO4,DLkcat,49.3294,41506.301100000055,4278.527242698573
OCBT2i,DLkcat,49.1664,37910.64390000004,194.53533998139224
ASPCT,DLkcat,48.9679,36343.47300000004,367.0776660849525
ASPK,DLkcat,48.9679,44604.46880000007,329.34749354082606
ASPO5,DLkcat,48.9679,59214.367500000175,248.08793237553294
ASPO1,DLkcat,48.9679,59214.367500000175,248.08793237553294
