reactions,metabolites,metabolitestotal,gpr,genes
GDHm_reverse,nh4_m,nh4_m,TCDM_03103,TCDM_03103
FRDgr_reverse,nad_x,nad_x,TCDM_07892,TCDM_07892
FRDgr_reverse,succ_x,succ_x,TCDM_07892,TCDM_07892
PGK_reverse_num1,13dpg_c,13dpg,TCDM_02085,TCDM_02085
HACD1m_1_reverse,3hbutcoa_m,3hbutcoa_m,TCDM_04758,TCDM_04758
HACD1m_1_reverse,nad_m,nad_m,TCDM_04758,TCDM_04758
FACOAL160_reverse_num1,pmtcoa_c,pmtcoa,TCDM_06202,TCDM_06202
FACOAL1_reverse_num1,glincoa_c,glincoa,TCDM_06202,TCDM_06202
FACOAL2_reverse_num1,alincoa_c,alincoa,TCDM_06202,TCDM_06202
FACOAL140_reverse_num1,tdcoa_c,tdcoa,TCDM_06202,TCDM_06202
FACOAL180_2_reverse_num1,strcoa_c,strcoa,TCDM_06202,TCDM_06202
FACOAL181_2_reverse_num1,olcoa_c,olcoa,TCDM_06202,TCDM_06202
FACOAL182_1_reverse_num1,lincoa_c,lincoa,TCDM_06202,TCDM_06202
ACCOACrm_reverse,adp_m,adp_m,TCDM_08578,TCDM_08578
ACCOACrm_reverse,h_m,h_m,TCDM_08578,TCDM_08578
ACCOACrm_reverse,malcoa_m,malcoa_m,TCDM_08578,TCDM_08578
ACCOACrm_reverse,pi_m,pi_m,TCDM_08578,TCDM_08578
GALUi_reverse,udpg_c,udpg,TCDM_02411,TCDM_02411
GTHPi_reverse_num1,gthox_c,gthox,TCDM_13950,TCDM_13950
GTHPm_reverse_num1,gthox_m,gthox_m,TCDM_13950,TCDM_13950
GTHPm_reverse_num1,h2o_m,h2o_m,TCDM_13950,TCDM_13950
GTHPx_reverse_num1,gthox_x,gthox_x,TCDM_13950,TCDM_13950
GTHPx_reverse_num1,h2o_x,h2o_x,TCDM_13950,TCDM_13950
ALCD19_reverse,glyc_c,glyc,TCDM_02375,TCDM_02375
GLYCK_reverse,3pg_c,3pg,TCDM_06036,TCDM_06036
MDH_reverse,oaa_c,oaa,TCDM_07857,TCDM_07857
AHCi_reverse,adn_c,adn,TCDM_07587,TCDM_07587
AHCi_reverse,hcys__L_c,hcys__L,TCDM_07587,TCDM_07587
NDPK1n_reverse_num1,adp_n,adp_n,TCDM_00105,TCDM_00105
NDPK1n_reverse_num1,gtp_n,gtp_n,TCDM_00105,TCDM_00105
NDPK2n_reverse_num1,adp_n,adp_n,TCDM_00105,TCDM_00105
NDPK2n_reverse_num1,utp_n,utp_n,TCDM_00105,TCDM_00105
NDPK3n_reverse_num1,adp_n,adp_n,TCDM_00105,TCDM_00105
NDPK3n_reverse_num1,ctp_n,ctp_n,TCDM_00105,TCDM_00105
NDPK4n_reverse_num1,adp_n,adp_n,TCDM_00105,TCDM_00105
NDPK4n_reverse_num1,dttp_n,dttp_n,TCDM_00105,TCDM_00105
NDPK5n_reverse_num1,adp_n,adp_n,TCDM_00105,TCDM_00105
NDPK5n_reverse_num1,dgtp_n,dgtp_n,TCDM_00105,TCDM_00105
NDPK6n_reverse_num1,adp_n,adp_n,TCDM_00105,TCDM_00105
NDPK6n_reverse_num1,dutp_n,dutp_n,TCDM_00105,TCDM_00105
NDPK7n_reverse_num1,adp_n,adp_n,TCDM_00105,TCDM_00105
NDPK7n_reverse_num1,dctp_n,dctp_n,TCDM_00105,TCDM_00105
NDPK8n_reverse_num1,adp_n,adp_n,TCDM_00105,TCDM_00105
NDPK8n_reverse_num1,datp_n,datp_n,TCDM_00105,TCDM_00105
NDPK9n_reverse_num1,adp_n,adp_n,TCDM_00105,TCDM_00105
NDPK9n_reverse_num1,itp_n,itp_n,TCDM_00105,TCDM_00105
NDPKn10_reverse_num1,adp_n,adp_n,TCDM_00105,TCDM_00105
NDPKn10_reverse_num1,ditp_n,ditp_n,TCDM_00105,TCDM_00105
DHFR_reverse,thf_c,thf,TCDM_01885,TCDM_01885
DURIK1m_reverse,adp_m,adp_m,TCDM_09578,TCDM_09578
DURIK1m_reverse,dump_m,dump_m,TCDM_09578,TCDM_09578
DURIK1m_reverse,h_m,h_m,TCDM_09578,TCDM_09578
FRDm_1_num2,fum_m,fum_m,TCDM_07892,TCDM_07892
FRDm_1_num2,h_m,h_m,TCDM_07892,TCDM_07892
FRDm_1_num2,nadh_m,nadh_m,TCDM_07892,TCDM_07892
GAPDg_num2,g3p_x,g3p_x,TCDM_07514,TCDM_07514
GAPDg_num2,nad_x,nad_x,TCDM_07514,TCDM_07514
GAPDg_num2,pi_x,pi_x,TCDM_07514,TCDM_07514
GAPDg_num3,g3p_x,g3p_x,TCDM_12034,TCDM_12034
GAPDg_num3,nad_x,nad_x,TCDM_12034,TCDM_12034
GAPDg_num3,pi_x,pi_x,TCDM_12034,TCDM_12034
GAPDg_num4,g3p_x,g3p_x,TCDM_13011,TCDM_13011
GAPDg_num4,nad_x,nad_x,TCDM_13011,TCDM_13011
GAPDg_num4,pi_x,pi_x,TCDM_13011,TCDM_13011
ASPTA_num2,akg_c,akg,TCDM_03633,TCDM_03633
ASPTA_num2,asp__L_c,asp__L,TCDM_03633,TCDM_03633
PDHe2_num2,adhlam_m,adhlam_m,TCDM_04768,TCDM_04768
PDHe2_num2,coa_m,coa_m,TCDM_04768,TCDM_04768
PDHe2_num2,h_m,h_m,TCDM_04768,TCDM_04768
ASPTAm_num2,akg_m,akg_m,TCDM_03633,TCDM_03633
ASPTAm_num2,asp__L_m,asp__L_m,TCDM_03633,TCDM_03633
MDHp_num2,mal__L_x,mal__L_x,TCDM_10378,TCDM_10378
MDHp_num2,nad_x,nad_x,TCDM_10378,TCDM_10378
ASPTRS_num2,asp__L_c,asp__L,TCDM_09037,TCDM_09037
