reactions,metabolites,metabolitestotal,gpr,genes
MOBDabcpp_num2,mobd_p,mobd,YPO3012 and YPO3014 and YPO3013 and YPO3015,YPO3013
MOBDabcpp_num3,mobd_p,mobd,YPO3012 and YPO3014 and YPO3013,YPO3014
MOBDabcpp_num3,mobd_p,mobd,YPO3012 and YPO3014 and YPO3013,YPO3012
MOBDabcpp_num3,mobd_p,mobd,YPO3012 and YPO3014 and YPO3013,YPO3013
MPTG2_num2,murein5p5p_p,murein5p5p,YPO0145,YPO0145
MPTG2_num2,uaagmda_c,uaagmda,YPO0145,YPO0145
METSOXR1_num2,metsox_S__L_c,metsox_S__L,YPO3525 and YPO3868,YPO3525
METSOXR1_num2,metsox_S__L_c,metsox_S__L,YPO3525 and YPO3868,YPO3868
METSOXR1_num2,trdrd_c,trdrd,YPO3525 and YPO3868,YPO3525
METSOXR1_num2,trdrd_c,trdrd,YPO3525 and YPO3868,YPO3868
METSOXR2_num2,metsox_R__L_c,metsox_R__L,YPO2158 and YPO3868,YPO2158
METSOXR2_num2,metsox_R__L_c,metsox_R__L,YPO2158 and YPO3868,YPO3868
METSOXR2_num2,trdrd_c,trdrd,YPO2158 and YPO3868,YPO2158
METSOXR2_num2,trdrd_c,trdrd,YPO2158 and YPO3868,YPO3868
NMNAT_num2,nmn_c,nmn,YPO0444,YPO0444
OPHBDC_num2,3ophb_c,3ophb,YPO2773,YPO2773
PAPSR_num2,paps_c,paps,YPO3868,YPO3868
PAPSR_num2,trdrd_c,trdrd,YPO3868,YPO3868
PAPSR2_num2,grxrd_c,grxrd,YPO2383,YPO2383
PAPSR2_num2,paps_c,paps,YPO2383,YPO2383
PAPSR2_num3,grxrd_c,grxrd,YPO0066,YPO0066
PAPSR2_num3,paps_c,paps,YPO0066,YPO0066
PFL_num2,pyr_c,pyr,YPO1383 and YPO1381,YPO1381
PFL_num2,pyr_c,pyr,YPO1383 and YPO1381,YPO1383
PTRCabcpp_num2,ptrc_p,ptrc,YPO2846,YPO2846
PUNP3_num2,gsn_c,gsn,YPO0440,YPO0440
PUNP4_num2,dgsn_c,dgsn,YPO0440,YPO0440
PUNP5_num2,ins_c,ins,YPO0440,YPO0440
PUNP6_num2,din_c,din,YPO0440,YPO0440
PGPP120_num2,pgp120_c,pgp120,YPO3179,YPO3179
PGPP120pp_num2,pgp120_p,pgp120,YPO3179,YPO3179
PGPP140_num2,pgp140_c,pgp140,YPO2223,YPO2223
PGPP140pp_num2,pgp140_p,pgp140,YPO3179,YPO3179
RIBabcpp_num2,rib__D_p,rib__D,YPO3964 and YPO3318 and YPO2499 and YPO0007,YPO3318
RIBabcpp_num2,rib__D_p,rib__D,YPO3964 and YPO3318 and YPO2499 and YPO0007,YPO3964
RIBabcpp_num2,rib__D_p,rib__D,YPO3964 and YPO3318 and YPO2499 and YPO0007,YPO0007
RIBabcpp_num2,rib__D_p,rib__D,YPO3964 and YPO3318 and YPO2499 and YPO0007,YPO2499
RIBabcpp_num3,rib__D_p,rib__D,YPO0958,YPO0958
PGPP141_num2,pgp141_c,pgp141,YPO3179,YPO3179
RNDR4_num2,trdrd_c,trdrd,YPO3868,YPO3868
PGPP141pp_num2,pgp141_p,pgp141,YPO2223,YPO2223
RNDR4b_num2,grxrd_c,grxrd,YPO2383 and (YPO2649 and YPO2648,YPO2383
RNDR4b_num2,grxrd_c,grxrd,YPO2383 and (YPO2649 and YPO2648,YPO2648
RNDR4b_num2,grxrd_c,grxrd,YPO2383 and (YPO2649 and YPO2648,YPO2649
RNDR4b_num3,grxrd_c,grxrd,YPO1327 and (YPO2649 and YPO2648,YPO2648
RNDR4b_num3,grxrd_c,grxrd,YPO1327 and (YPO2649 and YPO2648,YPO1327
RNDR4b_num3,grxrd_c,grxrd,YPO1327 and (YPO2649 and YPO2648,YPO2649
RNTR1c_num2,fldrd_c,fldrd,YPO0893 and YPO3454,YPO0893
