reactions,metabolites,metabolitestotal,gpr,genes
NADH9,2dmmq8_c,2dmmq8,Rv0082 and Rv3145 and Rv3146 and Rv3147 and Rv3148 and Rv3149 and Rv3150 and Rv3151 and Rv3152 and Rv3153 and Rv3154 and Rv3155 and Rv3156 and Rv3157 and Rv3158,Rv3146
NADH9,2dmmq8_c,2dmmq8,Rv0082 and Rv3145 and Rv3146 and Rv3147 and Rv3148 and Rv3149 and Rv3150 and Rv3151 and Rv3152 and Rv3153 and Rv3154 and Rv3155 and Rv3156 and Rv3157 and Rv3158,Rv0082
NADH9,2dmmq8_c,2dmmq8,Rv0082 and Rv3145 and Rv3146 and Rv3147 and Rv3148 and Rv3149 and Rv3150 and Rv3151 and Rv3152 and Rv3153 and Rv3154 and Rv3155 and Rv3156 and Rv3157 and Rv3158,Rv3147
NADH9,2dmmq8_c,2dmmq8,Rv0082 and Rv3145 and Rv3146 and Rv3147 and Rv3148 and Rv3149 and Rv3150 and Rv3151 and Rv3152 and Rv3153 and Rv3154 and Rv3155 and Rv3156 and Rv3157 and Rv3158,Rv3153
NADH9,2dmmq8_c,2dmmq8,Rv0082 and Rv3145 and Rv3146 and Rv3147 and Rv3148 and Rv3149 and Rv3150 and Rv3151 and Rv3152 and Rv3153 and Rv3154 and Rv3155 and Rv3156 and Rv3157 and Rv3158,Rv3151
NADH9,2dmmq8_c,2dmmq8,Rv0082 and Rv3145 and Rv3146 and Rv3147 and Rv3148 and Rv3149 and Rv3150 and Rv3151 and Rv3152 and Rv3153 and Rv3154 and Rv3155 and Rv3156 and Rv3157 and Rv3158,Rv3158
NADH9,2dmmq8_c,2dmmq8,Rv0082 and Rv3145 and Rv3146 and Rv3147 and Rv3148 and Rv3149 and Rv3150 and Rv3151 and Rv3152 and Rv3153 and Rv3154 and Rv3155 and Rv3156 and Rv3157 and Rv3158,Rv3149
NADH9,2dmmq8_c,2dmmq8,Rv0082 and Rv3145 and Rv3146 and Rv3147 and Rv3148 and Rv3149 and Rv3150 and Rv3151 and Rv3152 and Rv3153 and Rv3154 and Rv3155 and Rv3156 and Rv3157 and Rv3158,Rv3155
NADH9,2dmmq8_c,2dmmq8,Rv0082 and Rv3145 and Rv3146 and Rv3147 and Rv3148 and Rv3149 and Rv3150 and Rv3151 and Rv3152 and Rv3153 and Rv3154 and Rv3155 and Rv3156 and Rv3157 and Rv3158,Rv3152
NADH9,2dmmq8_c,2dmmq8,Rv0082 and Rv3145 and Rv3146 and Rv3147 and Rv3148 and Rv3149 and Rv3150 and Rv3151 and Rv3152 and Rv3153 and Rv3154 and Rv3155 and Rv3156 and Rv3157 and Rv3158,Rv3145
MEPCT,2me4p_c,2me4p,Rv3582c,Rv3582c
METAT,met__L_c,met__L,Rv1392,Rv1392
METS,5mthf_c,5mthf,Rv2124c and Rv1133c,Rv1133c
METS,5mthf_c,5mthf,Rv2124c and Rv1133c,Rv2124c
METS,hcys__L_c,hcys__L,Rv2124c and Rv1133c,Rv1133c
METS,hcys__L_c,hcys__L,Rv2124c and Rv1133c,Rv2124c
NADS2,dnad_c,dnad,Rv2438c,Rv2438c
NADS2,gln__L_c,gln__L,Rv2438c,Rv2438c
NNAM,ncam_c,ncam,Rv2043c,Rv2043c
METSOXR1,metsox_S__L_c,metsox_S__L,Rv0137c,Rv0137c
METSOXR1,trdrd_c,trdrd,Rv0137c,Rv0137c
METSOXR2,metsox_R__L_c,metsox_R__L,Rv2674,Rv2674
METSOXR2,trdrd_c,trdrd,Rv2674,Rv2674
NAPRT_num1,nac_c,nac,Rv0573c,Rv0573c
NAPRT_num1,prpp_c,prpp,Rv0573c,Rv0573c
NNATr,nicrnt_c,nicrnt,Rv2421c,Rv2421c
MHPGLUT,hcys__L_c,hcys__L,Rv1133c,Rv1133c
MHPGLUT,mhpglu_c,mhpglu,Rv1133c,Rv1133c
MI1PP_num1,mi1p__D_c,mi1p__D,Rv1604,Rv1604
NNDMBRT,dmbzid_c,dmbzid,Rv2207,Rv2207
NNDMBRT,nicrnt_c,nicrnt,Rv2207,Rv2207
NNDPR,prpp_c,prpp,Rv1596,Rv1596
NNDPR,quln_c,quln,Rv1596,Rv1596
PDH_num1,pyr_c,pyr,Rv2241 and Rv2215 and (Rv0462,Rv2241
PDH_num1,pyr_c,pyr,Rv2241 and Rv2215 and (Rv0462,Rv0462
PDH_num1,pyr_c,pyr,Rv2241 and Rv2215 and (Rv0462,Rv2215
NO3R2,mql8_c,mql8,Rv1161 and Rv1162 and Rv1163 and Rv1164 and Rv1736c,Rv1162
NO3R2,mql8_c,mql8,Rv1161 and Rv1162 and Rv1163 and Rv1164 and Rv1736c,Rv1161
NO3R2,mql8_c,mql8,Rv1161 and Rv1162 and Rv1163 and Rv1164 and Rv1736c,Rv1736c
NO3R2,mql8_c,mql8,Rv1161 and Rv1162 and Rv1163 and Rv1164 and Rv1736c,Rv1164
NO3R2,mql8_c,mql8,Rv1161 and Rv1162 and Rv1163 and Rv1164 and Rv1736c,Rv1163
PDHa_num1,lpam_c,lpam,Rv2241 and (Rv0462,Rv0462
PDHa_num1,lpam_c,lpam,Rv2241 and (Rv0462,Rv2241
PDHa_num1,pyr_c,pyr,Rv2241 and (Rv0462,Rv0462
PDHa_num1,pyr_c,pyr,Rv2241 and (Rv0462,Rv2241
PDHbr_num1,adhlam_c,adhlam,Rv2215,Rv2215
PDHcr_num1,dhlam_c,dhlam,Rv0462,Rv0462
PDIMAS,phthiocerol_c,phthiocerol,Rv2941 and Rv2939,Rv2939
PDIMAS,phthiocerol_c,phthiocerol,Rv2941 and Rv2939,Rv2941
PDIMAS,tamocta_c,tamocta,Rv2941 and Rv2939,Rv2939
PDIMAS,tamocta_c,tamocta,Rv2941 and Rv2939,Rv2941
PRAIS,fpram_c,fpram,Rv0809,Rv0809
PRAMPC,prbamp_c,prbamp,Rv1606,Rv1606
PDX5POi,pdx5p_c,pdx5p,Rv2607,Rv2607
PRASCSi,5aizc_c,5aizc,Rv0780,Rv0780
PRASCSi,asp__L_c,asp__L,Rv0780,Rv0780
PRATPP,prbatp_c,prbatp,Rv2122c,Rv2122c
PEPCK_re,oaa_c,oaa,Rv0211,Rv0211
PFK,f6p_c,f6p,Rv2029c and Rv3010c,Rv3010c
PFK,f6p_c,f6p,Rv2029c and Rv3010c,Rv2029c
PREPHACPH,prephthACP_c,prephthACP,Rv2928,Rv2928
PGCD,3pg_c,3pg,Rv2996c and Rv0728c,Rv2996c
PGCD,3pg_c,3pg,Rv2996c and Rv0728c,Rv0728c
PREPPACPH,prepphthACP_c,prepphthACP,Rv2928,Rv2928
PREPTHS_num1,arachACP_c,arachACP,Rv2931,Rv2931
PREPTHS_num1,malcoa_c,malcoa,Rv2931,Rv2931
PREPTHS_num1,mmcoa__S_c,mmcoa__S,Rv2931,Rv2931
PREPTHS2_num1,malcoa_c,malcoa,Rv2931,Rv2931
PREPTHS2_num1,mmcoa__S_c,mmcoa__S,Rv2931,Rv2931
PREPTHS2_num1,phdcaACP_c,phdcaACP,Rv2931,Rv2931
PRFGS,fgam_c,fgam,Rv0803 and Rv0788,Rv0803
PRFGS,fgam_c,fgam,Rv0803 and Rv0788,Rv0788
PRFGS,gln__L_c,gln__L,Rv0803 and Rv0788,Rv0803
PRFGS,gln__L_c,gln__L,Rv0803 and Rv0788,Rv0788
PGK,3pg_c,3pg,Rv1437,Rv1437
PGL,6pgl_c,6pgl,Rv1445c,Rv1445c
PROD2,pro__L_c,pro__L,Rv1188,Rv1188
PROabc,pro__L_e,pro__L,Rv3756c and Rv3757c and Rv3758c and Rv3759c,Rv3759c
PROabc,pro__L_e,pro__L,Rv3756c and Rv3757c and Rv3758c and Rv3759c,Rv3756c
PROabc,pro__L_e,pro__L,Rv3756c and Rv3757c and Rv3758c and Rv3759c,Rv3758c
PROabc,pro__L_e,pro__L,Rv3756c and Rv3757c and Rv3758c and Rv3759c,Rv3757c
PRPPS,r5p_c,r5p,Rv1017c,Rv1017c
PGPPT3,udcpp_c,udcpp,Rv2156c,Rv2156c
PGPPT3,uggmda_c,uggmda,Rv2156c,Rv2156c
PSCVT,pep_c,pep,Rv3227,Rv3227
PSCVT,skm5p_c,skm5p,Rv3227,Rv3227
PSD160,ps160_c,ps160,Rv0437c,Rv0437c
PSERT,3php_c,3php,Rv0884c,Rv0884c
PSERT,glu__L_c,glu__L,Rv0884c,Rv0884c
PGSA160_num1,cdpdhdecg_c,cdpdhdecg,Rv1822,Rv1822
PGSA160_num1,glyc3p_c,glyc3p,Rv1822,Rv1822
PGSA160190,cdpc16c19g_c,cdpc16c19g,Rv2746c,Rv2746c
PGSA160190,glyc3p_c,glyc3p,Rv2746c,Rv2746c
PGSA190_num1,cdpc19c19g_c,cdpc19c19g,Rv2746c,Rv2746c
PGSA190_num1,glyc3p_c,glyc3p,Rv2746c,Rv2746c
PSP_L,pser__L_c,pser__L,Rv0018c and Rv3042c and Rv0505c,Rv3042c
PSP_L,pser__L_c,pser__L,Rv0018c and Rv3042c and Rv0505c,Rv0505c
PSP_L,pser__L_c,pser__L,Rv0018c and Rv3042c and Rv0505c,Rv0018c
PSSA160,cdpdhdecg_c,cdpdhdecg,Rv0436c,Rv0436c
PSSA160,ser__L_c,ser__L,Rv0436c,Rv0436c
PTAr,accoa_c,accoa,Rv0408,Rv0408
PHETA1_num1,akg_c,akg,Rv3565,Rv3565
PHETA1_num1,phe__L_c,phe__L,Rv3565,Rv3565
PTPATi,pan4p_c,pan4p,Rv2965c,Rv2965c
PUNP1,adn_c,adn,Rv3307,Rv3307
PUNP2,dad_2_c,dad_2,Rv3307,Rv3307
PUNP3,gsn_c,gsn,Rv3307,Rv3307
PHTHS,amet_c,amet,Rv2951c and Rv2952,Rv2951c
PHTHS,amet_c,amet,Rv2951c and Rv2952,Rv2952
PHTHS,phthdl_c,phthdl,Rv2951c and Rv2952,Rv2951c
PHTHS,phthdl_c,phthdl,Rv2951c and Rv2952,Rv2952
PUNP5,ins_c,ins,Rv3307,Rv3307
PUNP6,din_c,din,Rv3307,Rv3307
PUNP7,xtsn_c,xtsn,Rv3307,Rv3307
PHTHS2,amet_c,amet,Rv2951c and Rv2952,Rv2951c
PHTHS2,amet_c,amet,Rv2951c and Rv2952,Rv2952
PHTHS2,pphthdl_c,pphthdl,Rv2951c and Rv2952,Rv2951c
PHTHS2,pphthdl_c,pphthdl,Rv2951c and Rv2952,Rv2952
PHYCBOXL,phe__L_c,phe__L,Rv2531c,Rv2531c
PLCD,ptd1ino160_c,ptd1ino160,Rv1755c,Rv1755c
PYAM5PO_num1,pyam5p_c,pyam5p,Rv2607,Rv2607
PYDXNO,pydxn_c,pydxn,Rv2607,Rv2607
PYDXO,pydx_c,pydx,Rv2607,Rv2607
PYK,pep_c,pep,Rv1617,Rv1617
PYRDC,pyr_c,pyr,Rv0853c,Rv0853c
PMPK,4ampm_c,4ampm,Rv0422c,Rv0422c
PYRt2,pyr_e,pyr,Rv1902c,Rv1902c
QRr,q_c,q,Rv3777,Rv3777
PNCDC,ptcys_c,ptcys,Rv1092c,Rv1092c
PNTK,pnto__R_c,pnto__R,Rv1092c,Rv1092c
QULNS,dhap_c,dhap,Rv1594,Rv1594
QULNS,iasp_c,iasp,Rv1594,Rv1594
R05217,pre3a_c,pre3a,Rv2064,Rv2064
R05224,gln__L_c,gln__L,Rv2848c,Rv2848c
R05224,hgbyr_c,hgbyr,Rv2848c,Rv2848c
RBFK,ribflv_c,ribflv,Rv2786c,Rv2786c
PPCDC,4ppcys_c,4ppcys,Rv1391,Rv1391
PPCOAC,hco3_c,hco3,Rv3285 and Rv3280 and Rv3281,Rv3281
PPCOAC,hco3_c,hco3,Rv3285 and Rv3280 and Rv3281,Rv3285
PPCOAC,hco3_c,hco3,Rv3285 and Rv3280 and Rv3281,Rv3280
PPCOAC,ppcoa_c,ppcoa,Rv3285 and Rv3280 and Rv3281,Rv3281
PPCOAC,ppcoa_c,ppcoa,Rv3285 and Rv3280 and Rv3281,Rv3285
PPCOAC,ppcoa_c,ppcoa,Rv3285 and Rv3280 and Rv3281,Rv3280
PPDIMAS,pphthiocerol_c,pphthiocerol,Rv2941 and Rv2939,Rv2939
PPDIMAS,pphthiocerol_c,pphthiocerol,Rv2941 and Rv2939,Rv2941
PPDIMAS,tamocta_c,tamocta,Rv2941 and Rv2939,Rv2939
PPDIMAS,tamocta_c,tamocta,Rv2941 and Rv2939,Rv2941
RBFSa,4r5au_c,4r5au,Rv1416,Rv1416
RBFSa,db4p_c,db4p,Rv1416,Rv1416
RBK,rib__D_c,rib__D,Rv2436,Rv2436
RIBabc_num1,rib__D_e,rib__D,Rv2316 and Rv2317 and Rv2318,Rv2317
RIBabc_num1,rib__D_e,rib__D,Rv2316 and Rv2317 and Rv2318,Rv2318
RIBabc_num1,rib__D_e,rib__D,Rv2316 and Rv2317 and Rv2318,Rv2316
RNDR1_num1,trdrd_c,trdrd,Rv3051c and Rv3048c,Rv3051c
RNDR1_num1,trdrd_c,trdrd,Rv3051c and Rv3048c,Rv3048c
PPDK,pyr_c,pyr,Rv1127c,Rv1127c
G6PP,g6p_c,g6p,Rv2702,Rv2702
RNDR2,trdrd_c,trdrd,Rv3051c and Rv3048c,Rv3051c
RNDR2,trdrd_c,trdrd,Rv3051c and Rv3048c,Rv3048c
RNDR3,trdrd_c,trdrd,Rv3051c and Rv3048c,Rv3051c
RNDR3,trdrd_c,trdrd,Rv3051c and Rv3048c,Rv3048c
RNDR4_num1,trdrd_c,trdrd,Rv3051c and Rv3048c,Rv3051c
RNDR4_num1,trdrd_c,trdrd,Rv3051c and Rv3048c,Rv3048c
PPNCL3,4ppan_c,4ppan,Rv1391,Rv1391
PPNCL3,cys__L_c,cys__L,Rv1391,Rv1391
PPND,pphn_c,pphn,Rv3754,Rv3754
PPNDH,pphn_c,pphn,Rv3838c,Rv3838c
PPPGO,pppg9_c,pppg9,Rv2677c,Rv2677c
RPPDIMAS,dtdprmn_c,dtdprmn,Rv2962c,Rv2962c
RPPDIMAS,ppdima_c,ppdima,Rv2962c,Rv2962c
RRPPDIMAS,dtdprmn_c,dtdprmn,Rv2958c,Rv2958c
RRPPDIMAS,rppdima_c,rppdima,Rv2958c,Rv2958c
RZ5PP_num1,5prdmbz_c,5prdmbz,Rv2228c,Rv2228c
PRAGSr,gly_c,gly,Rv0772,Rv0772
PRAGSr,pram_c,pram,Rv0772,Rv0772
O16RHAT,dtdprmn_c,dtdprmn,Rv3265c and Rv1525,Rv3265c
O16RHAT,dtdprmn_c,dtdprmn,Rv3265c and Rv1525,Rv1525
O16RHAT,unaga_c,unaga,Rv3265c and Rv1525,Rv3265c
O16RHAT,unaga_c,unaga,Rv3265c and Rv1525,Rv1525
SDPDS,sl26da_c,sl26da,Rv1202,Rv1202
SDPTA_num1,akg_c,akg,Rv1655,Rv1655
SDPTA_num1,sl26da_c,sl26da,Rv1655,Rv1655
SERAT,accoa_c,accoa,Rv2335,Rv2335
SERAT,ser__L_c,ser__L,Rv2335,Rv2335
TSULabc,tsul_e,tsul,Rv2397c and Rv2398c and Rv2399c and Rv2400c and Rv1739c,Rv2400c
TSULabc,tsul_e,tsul,Rv2397c and Rv2398c and Rv2399c and Rv2400c and Rv1739c,Rv2397c
TSULabc,tsul_e,tsul,Rv2397c and Rv2398c and Rv2399c and Rv2400c and Rv1739c,Rv2399c
TSULabc,tsul_e,tsul,Rv2397c and Rv2398c and Rv2399c and Rv2400c and Rv1739c,Rv1739c
TSULabc,tsul_e,tsul,Rv2397c and Rv2398c and Rv2399c and Rv2400c and Rv1739c,Rv2398c
SERt2r,ser__L_e,ser__L,Rv1704c,Rv1704c
SHCHD2,dscl_c,dscl,Rv2847c,Rv2847c
OCBT,cbp_c,cbp,Rv1656,Rv1656
OCBT,orn_c,orn,Rv1656,Rv1656
SHCHD3,dscl_c,dscl,Rv2847c,Rv2847c
SHCHF_num1,scl_c,scl,Rv2393,Rv2393
TYRTA_num1,akg_c,akg,Rv3565,Rv3565
TYRTA_num1,tyr__L_c,tyr__L,Rv3565,Rv3565
SHK3Dr,3dhsk_c,3dhsk,Rv2552c,Rv2552c
SHKK,skm_c,skm,Rv2539c,Rv2539c
OCOAT1,acac_c,acac,Rv2503c and Rv2504c,Rv2504c
OCOAT1,acac_c,acac,Rv2503c and Rv2504c,Rv2503c
OCOAT1,succoa_c,succoa,Rv2503c and Rv2504c,Rv2504c
OCOAT1,succoa_c,succoa,Rv2503c and Rv2504c,Rv2503c
SHSL1,cys__L_c,cys__L,Rv1079,Rv1079
SHSL1,suchms_c,suchms,Rv1079,Rv1079
SHSL4r,suchms_c,suchms,Rv1079,Rv1079
UAAGDS,26dap__M_c,26dap__M,Rv2158c,Rv2158c
UAAGDS,uamag_c,uamag,Rv2158c,Rv2158c
SKMt2,skm_e,skm,Rv1200,Rv1200
OMPDC,orot5p_c,orot5p,Rv1385,Rv1385
SPMS,ametam_c,ametam,Rv2601,Rv2601
SPMS,ptrc_c,ptrc,Rv2601,Rv2601
UAGCVT,pep_c,pep,Rv1315,Rv1315
UAGCVT,uacgam_c,uacgam,Rv1315,Rv1315
UAGDP,acgam1p_c,acgam1p,Rv1018c,Rv1018c
UAGPT1,uaAgla_c,uaAgla,Rv2153c,Rv2153c
UAGPT1,uacgam_c,uacgam,Rv2153c,Rv2153c
UAGPT2,uaGgla_c,uaGgla,Rv2153c,Rv2153c
UAGPT2,uacgam_c,uacgam,Rv2153c,Rv2153c
UAGPT3,uacgam_c,uacgam,Rv2153c,Rv2153c
UAGPT3,uagmda_c,uagmda,Rv2153c,Rv2153c
SSALx,sucsal_c,sucsal,Rv0234c and Rv1731,Rv1731
SSALx,sucsal_c,sucsal,Rv0234c and Rv1731,Rv0234c
SSALy_num1,sucsal_c,sucsal,Rv0234c,Rv0234c
SUCBZL,sucbz_c,sucbz,Rv0542c and Rv0553,Rv0542c
SUCBZL,sucbz_c,sucbz,Rv0542c and Rv0553,Rv0553
UAMAGS,glu__D_c,glu__D,Rv2155c,Rv2155c
UAMAGS,uama_c,uama,Rv2155c,Rv2155c
UAMAS,ala__L_c,ala__L,Rv2152c,Rv2152c
UAMAS,uamr_c,uamr,Rv2152c,Rv2152c
SUCCt2r,succ_e,succ,Rv2443,Rv2443
OPAH,5oxpro_c,5oxpro,Rv0266c,Rv0266c
SUCD1_num1,succ_c,succ,Rv3318 and Rv3319 and Rv3316 and Rv3317,Rv3317
SUCD1_num1,succ_c,succ,Rv3318 and Rv3319 and Rv3316 and Rv3317,Rv3316
SUCD1_num1,succ_c,succ,Rv3318 and Rv3319 and Rv3316 and Rv3317,Rv3318
SUCD1_num1,succ_c,succ,Rv3318 and Rv3319 and Rv3316 and Rv3317,Rv3319
SUCOAS,succ_c,succ,Rv0952 and Rv0951,Rv0951
SUCOAS,succ_c,succ,Rv0952 and Rv0951,Rv0952
UAMRH,uamr_c,uamr,Rv3818,Rv3818
UAPGR,uaccg_c,uaccg,Rv0482,Rv0482
UDCPDP,udcpdp_c,udcpdp,Rv2136c,Rv2136c
ORNTA_num1,akg_c,akg,Rv2321c,Rv2321c
ORNTA_num1,orn_c,orn,Rv2321c,Rv2321c
UDPDPS,decdp_c,decdp,Rv2361c,Rv2361c
UDPDPS,ipdp_c,ipdp,Rv2361c,Rv2361c
UDPDPS2,decdp_tb_c,decdp_tb,Rv2361c,Rv2361c
UDPDPS2,ipdp_c,ipdp,Rv2361c,Rv2361c
TALA,g3p_c,g3p,Rv1448c,Rv1448c
TALA,s7p_c,s7p,Rv1448c,Rv1448c
TARTRt7,succ_c,succ,Rv1672c,Rv1672c
TARTRt7,tartr__L_e,tartr__L,Rv1672c,Rv1672c
ORNTAC,acorn_c,acorn,Rv1653,Rv1653
ORNTAC,glu__L_c,glu__L,Rv1653,Rv1653
UDPGD,udpg_c,udpg,Rv0322,Rv0322
UGAGDS,26dap__M_c,26dap__M,Rv2158c,Rv2158c
UGAGDS,ugmag_c,ugmag,Rv2158c,Rv2158c
TDPDRR,dtdp4d6dm_c,dtdp4d6dm,Rv3266c,Rv3266c
THDPS,succoa_c,succoa,Rv1201c,Rv1201c
THDPS,thdp_c,thdp,Rv1201c,Rv1201c
UGGPT3,uacgam_c,uacgam,Rv2153c,Rv2153c
UGGPT3,ugggmda_c,ugggmda,Rv2153c,Rv2153c
UGLDDS1,alaala_c,alaala,Rv2157c,Rv2157c
UGLDDS1,uAgl_c,uAgl,Rv2157c,Rv2157c
UGLDDS2,alaala_c,alaala,Rv2157c,Rv2157c
UGLDDS2,uGgl_c,uGgl,Rv2157c,Rv2157c
UGMAGS,glu__D_c,glu__D,Rv2155c,Rv2155c
UGMAGS,ugma_c,ugma,Rv2155c,Rv2155c
UGMAS,ala__L_c,ala__L,Rv2152c,Rv2152c
UGMAS,ugmr_c,ugmr,Rv2152c,Rv2152c
UGMDDS,alaala_c,alaala,Rv2157c,Rv2157c
UGMDDS,ugmd_c,ugmd,Rv2157c,Rv2157c
UGMDDS2,alaala_c,alaala,Rv2157c,Rv2157c
UGMDDS2,uggmd_c,uggmd,Rv2157c,Rv2157c
THFGLUS,glu__L_c,glu__L,Rv2447c,Rv2447c
THFGLUS,thf_c,thf,Rv2447c,Rv2447c
THMDP,thmpp_c,thmpp,Rv3113,Rv3113
ORPT,orot5p_c,orot5p,Rv0382c,Rv0382c
UPP3MT,amet_c,amet,Rv2847c,Rv2847c
UPP3MT,uppg3_c,uppg3,Rv2847c,Rv2847c
UPPDC1,uppg3_c,uppg3,Rv2678c,Rv2678c
THRS,phom_c,phom,Rv1295,Rv1295
THRt2r,thr__L_e,thr__L,Rv3737,Rv3737
UPPDC2,uppg1_c,uppg1,Rv2678c,Rv2678c
UPPRT,prpp_c,prpp,Rv3309c,Rv3309c
UPPRT,ura_c,ura,Rv3309c,Rv3309c
THZPSN,cys__L_c,cys__L,Rv0417,Rv0417
THZPSN,dxyl5p_c,dxyl5p,Rv0417,Rv0417
THZPSN,tyr__L_c,tyr__L,Rv0417,Rv0417
OXCDC,oxalcoa_c,oxalcoa,Rv0118c,Rv0118c
TKT1,r5p_c,r5p,Rv1449c,Rv1449c
TKT1,xu5p__D_c,xu5p__D,Rv1449c,Rv1449c
TKT2,e4p_c,e4p,Rv1449c,Rv1449c
TKT2,xu5p__D_c,xu5p__D,Rv1449c,Rv1449c
UREA,urea_c,urea,Rv1850 and Rv1849 and Rv1848 and Rv1853 and Rv1851 and Rv1852,Rv1848
UREA,urea_c,urea,Rv1850 and Rv1849 and Rv1848 and Rv1853 and Rv1851 and Rv1852,Rv1852
UREA,urea_c,urea,Rv1850 and Rv1849 and Rv1848 and Rv1853 and Rv1851 and Rv1852,Rv1850
UREA,urea_c,urea,Rv1850 and Rv1849 and Rv1848 and Rv1853 and Rv1851 and Rv1852,Rv1853
UREA,urea_c,urea,Rv1850 and Rv1849 and Rv1848 and Rv1853 and Rv1851 and Rv1852,Rv1851
UREA,urea_c,urea,Rv1850 and Rv1849 and Rv1848 and Rv1853 and Rv1851 and Rv1852,Rv1849
OXGDC_num1,akg_c,akg,Rv1248c,Rv1248c
TMDPP,thymd_c,thymd,Rv3314c,Rv3314c
TMDS,mlthf_c,mlthf,Rv2764c,Rv2764c
VALTA,akg_c,akg,Rv2210c,Rv2210c
VALTA,val__L_c,val__L,Rv2210c,Rv2210c
XPPT,prpp_c,prpp,Rv3624c,Rv3624c
XPPT,xan_c,xan,Rv3624c,Rv3624c
XYLK,xylu__D_c,xylu__D,Rv0729,Rv0729
P5CD,1pyr5c_c,1pyr5c,Rv1187,Rv1187
YUMPS_num1,r5p_c,r5p,Rv2793c,Rv2793c
YUMPS_num1,ura_c,ura,Rv2793c,Rv2793c
GMHEPK,gmhep7p_c,gmhep7p,Rv0115,Rv0115
TMPK,thmmp_c,thmmp,Rv2977c,Rv2977c
HMEDS,2mecdp_c,2mecdp,Rv2868c,Rv2868c
HMEDS,fdxrd_c,fdxrd,Rv2868c,Rv2868c
HMEDR_num1,hmbpp_c,hmbpp,Rv1110,Rv1110
P5CR,1pyr5c_c,1pyr5c,Rv0500,Rv0500
FRTT_num1,frdp_c,frdp,Rv3398c,Rv3398c
FRTT_num1,ipdp_c,ipdp,Rv3398c,Rv3398c
TMPPP,2mahmp_c,2mahmp,Rv0414c,Rv0414c
TMPPP,4mpetz_c,4mpetz,Rv0414c,Rv0414c
TRDR,trdox_c,trdox,Rv3913,Rv3913
TRE6PP_num1,tre6p_c,tre6p,Rv2006,Rv2006
TRE6PS,g6p_c,g6p,Rv3490,Rv3490
TRE6PS,udpg_c,udpg,Rv3490,Rv3490
MCITS,oaa_c,oaa,Rv1131,Rv1131
MCITS,ppcoa_c,ppcoa,Rv1131,Rv1131
P5CRx,1pyr5c_c,1pyr5c,Rv0500,Rv0500
MICITDr,2mcacn_c,2mcacn,Rv1475c,Rv1475c
TRESULT_num1,paps_c,paps,Rv1373,Rv1373
TRESULT_num1,tre_c,tre,Rv1373,Rv1373
TREabc,tre_e,tre,Rv1236 and Rv1237 and Rv1238,Rv1236
TREabc,tre_e,tre,Rv1236 and Rv1237 and Rv1238,Rv1238
TREabc,tre_e,tre,Rv1236 and Rv1237 and Rv1238,Rv1237
GLNabc_num1,gln__L_e,gln__L,Rv0072 and Rv0073,Rv0073
GLNabc_num1,gln__L_e,gln__L,Rv0072 and Rv0073,Rv0072
TRPS1,3ig3p_c,3ig3p,Rv1613 and Rv1612,Rv1612
TRPS1,3ig3p_c,3ig3p,Rv1613 and Rv1612,Rv1613
TRPS1,ser__L_c,ser__L,Rv1613 and Rv1612,Rv1612
TRPS1,ser__L_c,ser__L,Rv1613 and Rv1612,Rv1613
TREP,tre_c,tre,Rv3401,Rv3401
DTBTST,amet_c,amet,Rv1589,Rv1589
DTBTST,dtbt_c,dtbt,Rv1589,Rv1589
DTBTST,s_c,s,Rv1589,Rv1589
TRPS2,indole_c,indole,Rv1612 and Rv1613,Rv1612
TRPS2,indole_c,indole,Rv1612 and Rv1613,Rv1613
TRPS2,ser__L_c,ser__L,Rv1612 and Rv1613,Rv1612
TRPS2,ser__L_c,ser__L,Rv1612 and Rv1613,Rv1613
IPDPUDCT,ggdp_c,ggdp,Rv2361c,Rv2361c
IPDPUDCT,ipdp_c,ipdp,Rv2361c,Rv2361c
AHSERL2,achms_c,achms,Rv3340,Rv3340
PANTS,ala_B_c,ala_B,Rv3602c,Rv3602c
PANTS,pant__R_c,pant__R,Rv3602c,Rv3602c
PYDXS,g3p_c,g3p,Rv2604c and Rv2606c,Rv2604c
PYDXS,g3p_c,g3p,Rv2604c and Rv2606c,Rv2606c
PYDXS,gln__L_c,gln__L,Rv2604c and Rv2606c,Rv2604c
PYDXS,gln__L_c,gln__L,Rv2604c and Rv2606c,Rv2606c
PYDXS,ru5p__D_c,ru5p__D,Rv2604c and Rv2606c,Rv2604c
PYDXS,ru5p__D_c,ru5p__D,Rv2604c and Rv2606c,Rv2606c
2O4EH,2h24pdn_c,2h24pdn,Rv3536c,Rv3536c
G6PDH3,f420_2_c,f420_2,Rv0407 and Rv0132c,Rv0407
G6PDH3,f420_2_c,f420_2,Rv0407 and Rv0132c,Rv0132c
G6PDH3,g6p_c,g6p,Rv0407 and Rv0132c,Rv0407
G6PDH3,g6p_c,g6p,Rv0407 and Rv0132c,Rv0132c
PLPS,g3p_c,g3p,Rv2604c and Rv2606c,Rv2604c
PLPS,g3p_c,g3p,Rv2604c and Rv2606c,Rv2606c
PLPS,gln__L_c,gln__L,Rv2604c and Rv2606c,Rv2604c
PLPS,gln__L_c,gln__L,Rv2604c and Rv2606c,Rv2606c
PLPS,r5p_c,r5p,Rv2604c and Rv2606c,Rv2604c
PLPS,r5p_c,r5p,Rv2604c and Rv2606c,Rv2606c
PAPA160,pa160_c,pa160,Rv1755c,Rv1755c
