reactions,data_type,kcat,MW,kcat_MW
FAD_7_num40,DLkcat,52.2315,27604.139899999995,6811.782605115693
ADOCBIK,DLkcat,52.1313,18141.6727,10344.838819631006
FAD_21_num40,DLkcat,51.5997,27604.139899999995,6729.386268615455
MDH,DLkcat,51.4158,34321.38290000001,1348.2621063034142
FACOAL140_reverse_num31,DLkcat,51.3969,59739.791800000094,1548.6230737081316
YUMPS_num1,DLkcat,51.1783,31819.17300000003,5790.278710260629
FAD_6_num40,DLkcat,51.0028,27604.139899999995,6651.541423321075
TARTRt7,DLkcat,50.3548,45664.98590000014,1984.860790244977
FACOAL200_reverse_num7,DLkcat,50.2316,63842.61080000024,2832.4931849434847
IG3PS,DLkcat,50.0932,27220.599099999978,3707.6441300531956
CYSK2_I,DLkcat,49.7843,40117.94340000005,2233.707224383788
FAD_13_num38,DLkcat,49.6979,33540.65230000007,2667.0983974870346
TARTRt7_reverse,DLkcat,49.5793,45664.98590000014,1954.2925118914736
FACOAL180_reverse_num31,DLkcat,49.3691,59739.791800000094,1487.5240994730057
FAD_4_num40,DLkcat,49.0121,27604.139899999995,6391.923843278306
FDH_num2,DLkcat,48.8527,53489.10390000013,3287.954128541674
DGC3D_num2,DLkcat,48.8527,27985.51599999999,3142.1561067517937
GLYCS_I_num3,DLkcat,48.4287,16030.707399999976,2718.8962353589
FAS260,DLkcat,48.3431,25870.586199999987,201.2665897287566
TYRTA_reverse_num1,DLkcat,48.3116,41080.24240000008,2116.854110870578
FAS80_L,DLkcat,48.2191,25870.586199999987,200.750341140512
FASm220,DLkcat,48.1222,224377.20669999835,386.0461642871527
PYRt2_reverse,DLkcat,48.1222,46452.11870000007,3729.4298914292513
FAD_12_num40,DLkcat,47.673,27604.139899999995,6217.284821107578
FRTT_num2,DLkcat,47.1125,37780.469600000055,2244.6121209673865
FAD_1_num40,DLkcat,47.0875,27604.139899999995,6140.926709330292
SUCOAS_reverse,DLkcat,46.6817,31228.528400000003,1164.555476940882
LAT_reverse,DLkcat,46.1665,49011.5429000001,282.5854723296208
ACYP_2,DLkcat,46.1665,10205.512799999997,16285.257121033648
FACOAL200_reverse_num20,DLkcat,45.5801,66309.3222000003,2474.5896135852718
FAS160,DLkcat,45.287,326250.5115000028,188.5431436760613
O16RHAT,DLkcat,45.2377,28778.4494,2597.4766986332747
FAD_27_num40,DLkcat,45.0491,27604.139899999995,5875.088323255456
FAD_25_num38,DLkcat,43.7046,33540.65230000007,2345.46064567742
FAD_11_num40,DLkcat,43.5413,27604.139899999995,5678.448253336089
FAD_24_num38,DLkcat,41.8277,33540.65230000007,2244.7345187738
PDX5POi_reverse,DLkcat,41.5805,25186.00619999999,2971.6859197787394
TAG_num12,DLkcat,41.3092,20481.16679999999,7260.969135801387
FAD_8_num40,DLkcat,41.2612,27604.139899999995,5381.088508394352
FACOAL140_reverse_num7,DLkcat,41.0909,63842.61080000024,2317.061256523667
FAD_9_num38,DLkcat,40.9877,33540.65230000007,2199.654894606801
ECHA192_num1,DLkcat,40.9754,3308.7069,44582.80665476897
FAD_23_num38,DLkcat,40.2046,33540.65230000007,2157.6288783149234
PPNDH,DLkcat,40.127,33632.84630000002,2147.56132608378
ISCS_num1,DLkcat,40.127,40946.92620000006,1763.9565824113042
PRFGS,DLkcat,39.806,80800.66200000042,1372.1833811204926
FACOAL180_reverse_num7,DLkcat,39.4697,63842.61080000024,2225.6439424936466
MYCTR_reverse,DLkcat,39.0908,49945.1496000001,1408.8142805362597
TAG_num11,DLkcat,38.8216,52596.43690000013,1328.5858152874193
FAD_22_num38,DLkcat,38.7882,33540.65230000007,2081.6160453742837
G3PAT160_num1,DLkcat,38.5082,88313.93050000041,1569.7355922800807
FASm1601_num1,DLkcat,38.5082,53524.09330000013,1295.019788779866
MYCTR2,DLkcat,38.3344,49945.1496000001,1381.5539757638421
FAD_7_num38,DLkcat,38.1457,33540.65230000007,2047.1354995084537
MOBDabc_rev,DLkcat,38.1092,26576.1132,1477.3945123359388
ADCS,DLkcat,38.0481,24626.635000000017,1409.8965858999754
FAD_14_num38,DLkcat,37.9723,33540.65230000007,2037.829777091123
FAD_21_num38,DLkcat,37.542,33540.65230000007,2014.7372029493852
VALTA_reverse,DLkcat,37.473,39665.56970000004,1700.5024889381568
FACOAL140_reverse_num20,DLkcat,37.321,66309.3222000003,2026.1947421926654
FAD_6_num38,DLkcat,36.9737,33540.65230000007,1984.2386905516405
MYC1CYC4_num2,DLkcat,36.9436,32723.938200000004,2032.1050477964782
MYC1M1_num4,DLkcat,36.9436,34659.702500000014,1918.610813234764
FACOAL180_reverse_num20,DLkcat,35.837,66309.3222000003,1945.6268850234067
ARGSS,DLkcat,35.8028,43681.86930000007,737.6634863929677
PC,DLkcat,35.6875,120422.26540000072,533.4354057086159
GALUi,DLkcat,35.3564,32377.77540000001,1965.5927318589033
FAD_4_num38,DLkcat,34.9994,33540.65230000007,1878.2854738934186
FAD_27_num38,DLkcat,34.011,33540.65230000007,1825.2417827902493
FAD_12_num38,DLkcat,33.5353,33540.65230000007,1799.7127622947237
FASm2001_num1,DLkcat,33.3604,53524.09330000013,1121.9007422214445
BTS3r,DLkcat,33.3562,37549.49000000001,1598.9873630773675
FAD_1_num38,DLkcat,33.0668,33540.65230000007,1774.5701385777725
PDHa_num2,DLkcat,32.7989,35757.02960000005,86.18137907965371
MI1PP_num2,DLkcat,32.7989,28446.821599999985,2075.381947064344
TAG_num1,DLkcat,32.3457,50720.00020000008,2295.8304325874155
FAD_11_num38,DLkcat,32.2968,33540.65230000007,1733.2471497580232
TRE6PS,DLkcat,32.1442,55861.7922000001,517.8813435921226
FAS120,DLkcat,32.0817,326250.5115000028,133.56558333456172
FACOAL200_reverse_num10,DLkcat,32.0443,59623.86440000018,1934.787038057192
PUNP7_reverse,DLkcat,31.8605,27571.176,1386.6873143169519
PYAM5PO_num1,DLkcat,31.8605,25186.00619999999,2277.014447808721
DHQTi_reverse,DLkcat,31.6724,15789.779699999986,601.7639372131333
FACOAL200_num31,DLkcat,31.6274,59739.791800000094,952.9547774553828
FACOAL180_num31,DLkcat,31.5283,59739.791800000094,949.9688279797438
FACOAL161_num31,DLkcat,31.3763,59739.791800000094,945.3889660191269
CHSTEROLt_1,DLkcat,31.1288,38149.96709999998,348.22777116785795
TKT2_reverse,DLkcat,30.8345,75587.81870000032,734.2730740819719
DGTP8DETOX_num1,DLkcat,29.9747,23498.9029,2296.041659034218
FRD3_num3,DLkcat,29.8459,70679.83760000026,335.49116551614895
FAD_8_num38,DLkcat,29.7766,33540.65230000007,1597.9975440131764
GND_num1,DLkcat,29.6684,36357.69760000006,2937.651365470398
FAD_13_num30,DLkcat,29.3953,33557.88990000001,1576.7242862311193
CYO1b,DLkcat,29.3193,40479.20480000005,659.2360947104542
MI1PP_num3,DLkcat,28.7987,30026.6883,1726.386189581886
UAGCVT,DLkcat,28.4733,44063.0290000001,1163.1506313376656
MCITS,DLkcat,27.8661,42968.97280000004,1167.330209020029
FADE233,DLkcat,27.7496,43343.6990000001,2304.800058712104
PRATPP,DLkcat,27.2876,10274.480899999997,4780.551005744731
CTPS2,DLkcat,27.056,63634.23820000016,382.66192365606
PREPTHS2_num1,DLkcat,26.5427,198832.92079999924,480.5729333731156
FACOAL140_reverse_num10,DLkcat,26.3949,59623.86440000018,1593.6846924668591
ENO_reverse,DLkcat,26.3204,44960.96780000004,2107.459973314896
MAK,DLkcat,25.912,49878.43490000012,1870.2110478610823
FAD_25_num30,DLkcat,25.8578,33557.88990000001,1386.9775524831193
FACOAL160_reverse_num1,DLkcat,25.7645,62839.98110000016,738.0030863822124
MOBA,DLkcat,25.6327,21084.24549999999,2188.309750045361
TMMYCO_num2,DLkcat,25.4954,31381.420400000014,1462.3850487022564
FACOAL180_reverse_num10,DLkcat,25.4864,59623.86440000018,1538.8308175476081
FACOAL200_num7,DLkcat,25.1269,63842.61080000024,1416.8725067239834
FACOAL161_num7,DLkcat,25.0835,63842.61080000024,1414.4252383863923
FACOAL180_num7,DLkcat,25.0483,63842.61080000024,1412.4403571540602
PROabc,DLkcat,24.9008,33357.49630000005,369.7603022775355
FAD_24_num30,DLkcat,24.7517,33557.88990000001,1327.6478387873842
FAD_13_num11,DLkcat,24.7436,40746.67730000006,2186.1159216533188
DALAt2r,DLkcat,24.3206,60046.45800000023,729.053493879686
FAD_9_num30,DLkcat,24.2566,33557.88990000001,1301.0913418605617
VPAMTr_reverse,DLkcat,23.9539,41080.24240000008,1049.58046693512
FAD_23_num30,DLkcat,23.7951,33557.88990000001,1276.337103662766
3HBCOAHL,DLkcat,23.4113,36353.63410000005,1159.1781961627862
FAO3,DLkcat,23.3511,42413.99390000002,121.78233057088205
FRD3_num1,DLkcat,23.3511,64824.78440000012,353.8462486773247
FAS140_num2,DLkcat,23.3511,25870.586199999987,97.21751942707786
GLYK,DLkcat,23.3511,55859.160300000105,752.463513133045
FAS181,DLkcat,23.3511,25870.586199999987,97.21751942707786
FOLD3_num1,DLkcat,23.3511,28842.620100000007,1457.287162340705
FDH_num1,DLkcat,23.3511,84565.1897000004,739.6407567428784
FAS180,DLkcat,23.3511,25870.586199999987,97.21751942707786
GLUSy,DLkcat,23.3511,53451.197500000126,221.36892072441944
HSDy,DLkcat,23.3342,45552.17940000011,1844.1075949924757
FACOAL200_num20,DLkcat,23.2807,66309.3222000003,1263.932690296744
FACOAL161_num20,DLkcat,23.2157,66309.3222000003,1260.4037747199231
FACOAL180_num20,DLkcat,23.1944,66309.3222000003,1259.247376230904
G6PDH3,DLkcat,23.0424,38444.79940000006,549.8416238733585
FAD_22_num30,DLkcat,22.9601,33557.88990000001,1231.5488287003407
DHPPDA2_num2,DLkcat,22.8813,35366.08350000002,776.3811336361285
